ID,POS,Name,TM,CID,G,GS,PA,AB,H,1B,2B,3B,HR,RBI,R,BB,IBB,HP,SH,SF,SO,GIDP,wOBA,BABIP,wRC,wRAA,WAR,SB,CS,BatR,wSB,UBR,BsR,G,GS,IP,BF,AB,HA,1B,2B,3B,HR,R,ER,BB,IBB,K,HP,BABIP,SH,SF,WP,DP,RA,pLi,GB,FB,SB,CS,FIP,WPA,WAR,rWAR,SIERA,POS,G,GS,TC,A,PO,E,DP,TP,PCT,RNG,ZR,EFF,SBA,RTO,IP,PB,CER,CERA,BIZ-R,BIZ-Rm,BIZ-L,BIZ-Lm,BIZ-E,BIZ-Em,BIZ-U,BIZ-Um,BIZ-Z,BIZ-Zm,BIZ-I,FRM,ARM
182,RP,Albert Abreu,Tennessee,34556, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,4,0,4.2,24,22,9,6,2,0,1,2,2,2,0,4,0,.471,0,0,0,1,4,0.93,6,3,1,0,6.12,-0.1,0.0,0.1,4.51,1,4,0,1,1,0,0,0,0,1.000,1.93,-0.3,1.024,1,0,4.2,0,0,0.00,1,1,0,0,0,0,0,0,0,0,0,-0.5,0.0
436,RP,Jason Adam,Saint Clair,34889, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,18,0,18.0,77,65,11,7,1,0,3,10,10,12,0,27,0,.229,0,0,1,0,18,0.69,7,19,0,1,4.93,0.7,0.2,0.3,2.61,1,18,0,0,0,0,0,0,0,.000,0.00,0.2,.000,1,1,18.0,0,0,0.00,0,0,1,0,0,0,0,0,0,0,0,-0.4,0.0
238,RP,Jason Adam,Palatine,34889, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,13,0,11.2,57,49,15,8,1,1,5,13,13,8,0,20,0,.417,0,0,1,0,13,1.05,8,6,3,0,7.96,-1.3,-0.2,-0.3,2.77,1,13,0,0,0,0,0,0,0,.000,0.00,-0.9,.000,3,0,11.2,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,-0.5,0.0
605,RP,Austin Adams,Doha,34057, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,2,0,2.1,10,10,3,1,0,0,2,2,2,0,0,2,0,.167,0,0,0,0,2,1.35,3,2,0,0,13.19,0.0,-0.2,-0.0,3.14,1,2,0,0,0,0,0,0,0,.000,0.00,0.0,.000,0,0,2.1,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
198,RP,Austin Adams,Swindon,34057, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,4,0,4.1,23,12,2,2,0,0,0,2,2,9,0,4,1,.250,1,0,0,1,4,0.87,3,4,0,0,8.84,-0.0,-0.1,0.1,7.98,1,4,0,0,0,0,0,0,0,.000,0.00,0.0,.000,0,0,4.1,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,-0.3,0.0
63,RP,Austin Adams,New Barn Spartans,34057, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,3,0,4.0,20,16,6,4,2,0,0,2,2,3,0,5,0,.500,0,1,0,1,3,1.79,2,4,1,0,3.51,0.1,0.1,0.1,4.04,1,3,0,0,0,0,0,0,0,.000,0.00,-0.3,.000,1,0,4.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,-0.1,0.0
741,RP,Joan Adon,Tony Da Mucha,34355, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,4,0,5.1,24,21,5,3,1,0,1,2,2,3,0,6,0,.286,0,0,0,0,4,1.25,5,4,1,1,5.64,0.1,0.0,0.2,3.82,1,4,0,0,0,0,0,0,0,.000,0.00,-0.1,.000,2,1,5.1,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,-0.4,0.0
50,RP,Joan Adon,Eastend,34355, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,4,0,5.1,22,18,4,4,0,0,0,1,1,3,0,5,1,.308,0,0,0,0,4,0.59,6,3,1,2,4.14,0.1,0.1,0.2,4.33,1,4,0,1,1,0,0,0,0,1.000,1.69,0.1,1.024,3,2,5.1,0,0,0.00,1,1,0,0,0,0,0,0,0,0,0,-0.1,0.0
10,RP,Joan Adon,Winston-Salem,34355, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,2,0,6.1,28,23,3,3,0,0,0,3,2,4,0,8,1,.200,0,0,0,0,2,0.54,3,8,0,0,3.61,0.1,0.2,0.1,3.28,1,2,0,0,0,0,0,0,0,.000,0.00,0.1,.000,0,0,6.1,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
96,RP,Antonio Alfonseca,Tavistock,39147, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,14,0,16.0,78,69,23,16,3,0,4,15,11,7,1,16,0,.373,0,2,0,1,14,1.02,14,17,1,0,6.14,0.5,0.0,-0.2,4.01,1,14,0,3,1,1,1,1,0,.667,1.12,-0.7,.000,1,0,16.0,0,0,0.00,0,0,2,0,0,0,0,0,0,0,0,0.1,0.0
