ID,POS,Name,TM,CID,G,GS,PA,AB,H,1B,2B,3B,HR,RBI,R,BB,IBB,HP,SH,SF,SO,GIDP,wOBA,BABIP,wRC,wRAA,WAR,SB,CS,BatR,wSB,UBR,BsR,G,GS,IP,BF,AB,HA,1B,2B,3B,HR,R,ER,BB,IBB,K,HP,BABIP,SH,SF,WP,DP,RA,pLi,GB,FB,SB,CS,FIP,WPA,WAR,rWAR,SIERA,POS,G,GS,TC,A,PO,E,DP,TP,PCT,RNG,ZR,EFF,SBA,RTO,IP,PB,CER,CERA,BIZ-R,BIZ-Rm,BIZ-L,BIZ-Lm,BIZ-E,BIZ-Em,BIZ-U,BIZ-Um,BIZ-Z,BIZ-Zm,BIZ-I,FRM,ARM
796,RP,Jason Adam,Quito,34889, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,3,0,2.0,9,7,1,1,0,0,0,0,0,2,0,3,0,.250,0,0,0,0,3,0.28,1,2,0,0,3.98,0.0,0.0,0.1,3.75,1,3,0,0,0,0,0,0,0,.000,0.00,0.0,.000,0,0,2.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,-0.1,0.0
753,RP,Jason Adam,Falmouth,34889, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,4,0,5.0,21,20,6,4,2,0,0,2,2,1,0,4,0,.375,0,0,0,1,4,1.06,5,5,0,0,2.98,-0.2,0.2,0.2,3.73,1,4,0,0,0,0,0,0,0,.000,0.00,0.1,.000,0,0,5.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,-0.1,0.0
208,RP,Jason Adam,Orange,34889, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,6,0,5.1,30,23,8,4,2,1,1,6,5,7,1,11,0,.636,0,0,0,1,6,0.93,3,1,0,0,5.67,0.1,0.0,-0.1,3.69,1,6,0,0,0,0,0,0,0,.000,0.00,0.1,.000,0,0,5.1,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.1,0.0
788,RP,Austin Adams,Quito,34057, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,2,0,2.2,10,9,2,1,1,0,0,1,1,1,0,3,0,.333,0,0,0,1,2,1.72,3,1,0,0,2.86,0.3,0.1,0.1,3.28,1,2,0,1,1,0,0,0,0,1.000,3.38,0.2,1.033,0,0,2.2,0,0,0.00,0,0,0,0,1,1,0,0,0,0,0,0.0,0.0
207,RP,Austin Adams,Orange,34057, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,5,0,6.1,26,24,6,3,1,0,2,3,3,2,0,9,0,.308,0,0,0,0,5,0.54,2,7,0,0,6.19,0.2,0.0,0.2,1.58,1,5,0,1,1,0,0,0,0,1.000,1.42,0.2,1.033,0,0,6.1,0,0,0.00,0,0,1,1,0,0,0,0,0,0,0,0.0,0.0
2076,RP,Chris Archer,Tokyo,34690, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,3,0,3.1,16,14,4,1,0,0,3,4,4,2,0,4,0,.143,0,0,0,0,3,0.39,1,5,0,0,15.08,-0.3,-0.2,-0.1,3.38,1,3,0,0,0,0,0,0,0,.000,0.00,0.0,.000,0,0,3.1,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,-0.1,0.0
71,RP,Chris Archer,Huntington Beach,34690, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,5,0,5.0,27,20,7,4,1,0,2,6,6,7,0,8,0,.500,0,0,2,0,5,1.36,3,2,0,2,10.18,-0.1,-0.2,-0.2,4.75,1,5,0,0,0,0,0,0,0,.000,0.00,0.4,.000,2,2,5.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,-0.3,0.0
831,RP,Shawn Armstrong,Brooklyn,40654, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,11,0,10.2,52,43,11,5,4,0,2,12,12,8,0,14,1,.333,0,0,0,0,11,0.82,8,10,0,0,6.33,-0.2,0.0,-0.3,3.87,1,11,0,1,1,0,0,0,0,1.000,0.84,0.1,1.033,0,0,10.2,0,0,0.00,1,1,0,0,0,0,0,0,0,0,0,0.4,0.0
93,RP,Fernando Arroyo,Waterloo,39105, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,1,0,3.0,13,12,4,2,1,0,1,2,2,1,0,2,0,.333,0,0,0,0,1,0.88,4,2,0,1,7.98,-0.1,-0.0,0.0,4.64,1,1,0,0,0,0,0,0,0,.000,0.00,0.2,.000,1,1,3.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,-0.0,0.0
529,RP,Doug Bair,Derp Force,39077, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,3,0,4.0,14,14,2,2,0,0,0,2,0,0,0,2,0,.167,0,0,0,1,3,1.50,6,3,1,0,2.98,-0.1,0.2,0.1,4.09,1,3,0,0,0,0,0,0,0,.000,0.00,-0.3,.000,1,0,4.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,-0.1,0.0
236,RP,Doug Bair,Nerd,39077, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,2,0,2.0,12,10,5,3,1,0,1,3,3,1,0,3,0,.571,0,1,0,0,2,0.58,2,1,0,0,8.98,-0.1,-0.0,-0.1,3.40,1,2,0,0,0,0,0,0,0,.000,0.00,0.0,.000,0,0,2.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
157,RP,Tanner Banks,Yorkshire,40688, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,6,0,5.0,20,18,4,4,0,0,0,1,1,2,0,3,0,.267,0,0,0,1,6,0.57,7,4,0,0,3.98,-0.0,0.1,0.2,4.93,1,5,0,2,1,1,0,0,0,1.000,3.60,0.1,1.033,0,0,5.0,0,0,0.00,1,1,0,0,0,0,0,0,0,0,0,-0.4,0.0
62,RP,Tanner Banks,Huntington Beach,40688, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,7,0,8.0,34,29,6,2,2,0,2,4,4,4,0,13,1,.286,0,0,0,1,7,0.98,6,4,0,0,5.86,0.1,0.0,0.2,2.22,1,7,0,0,0,0,0,0,0,.000,0.00,0.1,.000,0,0,8.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,-0.3,0.0
719,RP,Mike Baumann,Richmond Hill,35000, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,9,0,10.0,45,39,8,6,1,0,1,4,2,5,0,12,0,.269,1,0,2,1,9,1.39,8,8,1,0,4.38,0.5,0.2,0.4,3.43,1,9,0,2,2,0,0,0,0,1.000,1.80,-0.1,1.033,1,0,10.0,0,0,0.00,0,0,0,0,1,1,0,0,0,0,0,0.0,0.0
802,RP,Andrew Bellatti,Quito,40746, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,3,0,2.1,13,11,4,3,1,0,0,2,2,2,0,3,0,.500,0,0,1,0,3,1.32,1,3,0,0,3.98,-0.6,0.1,-0.0,4.28,1,3,0,0,0,0,0,0,0,.000,0.00,0.0,.000,0,0,2.1,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
401,RP,Andrew Bellatti,Tokyo,40746, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,4,0,5.0,25,22,7,1,3,0,3,6,6,3,0,6,0,.308,0,0,0,0,4,0.46,5,4,0,0,11.18,-0.0,-0.2,-0.2,3.89,1,4,0,0,0,0,0,0,0,.000,0.00,0.1,.000,0,0,5.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,-0.1,0.0
53,RP,Andrew Bellatti,Huntington Beach,40746, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,6,0,8.1,29,27,2,2,0,0,0,0,0,2,0,7,0,.100,0,0,0,0,6,0.71,3,14,1,1,3.02,0.2,0.3,0.5,2.23,1,6,0,0,0,0,0,0,0,.000,0.00,-0.1,.000,2,1,8.1,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,-0.1,0.0
7,RP,Andrew Bellatti,Gamehendge,40746, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,13,0,16.2,73,64,16,10,3,0,3,8,8,8,0,18,0,.295,0,1,0,0,13,0.91,12,19,2,0,5.60,0.4,0.1,0.4,3.61,1,13,0,3,1,2,0,0,0,1.000,1.62,-0.6,1.033,2,0,16.2,0,0,0.00,1,1,0,0,1,0,0,0,0,0,0,-0.1,0.0
673,RP,Ronel Blanco,Pack,40806, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,5,0,6.0,23,20,4,3,0,0,1,2,2,3,0,6,0,.231,0,0,0,1,5,0.72,8,2,1,0,5.65,0.2,0.0,0.2,4.21,1,5,0,0,0,0,0,0,0,.000,0.00,-0.3,.000,1,0,6.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,-0.3,0.0
