ID,POS,Name,TM,TM,CID,G,GS,PA,AB,H,1B,2B,3B,HR,RBI,R,BB,IBB,HP,SH,SF,SO,GIDP,wOBA,BABIP,wRC,wRAA,WAR,SB,CS,BatR,wSB,UBR,BsR,G,GS,W,L,IP,BF,AB,HA,1B,2B,3B,HR,R,ER,BB,IBB,K,HP,BABIP,SH,SF,WP,DP,RA,pLi,PPG,PI,GB,FB,SB,CS,FIP,WPA,WAR,rWAR,SIERA,POS,G,GS,TC,A,PO,E,DP,TP,PCT,RNG,ZR,EFF,SBA,RTO,IP,PB,CER,CERA,BIZ-R,BIZ-Rm,BIZ-L,BIZ-Lm,BIZ-E,BIZ-Em,BIZ-U,BIZ-Um,BIZ-Z,BIZ-Zm,BIZ-I,FRM,ARM
623,C,Sport McAllister,Manhattan,NUK,39942,14,12,57,51,17,12,4,1,0,5,8,5,0,0,1,0,4,2,.365,.362,8,-0.5,0.0,1,0,-0.6,0.4,0.1,0.6,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0.0,0.0,0.0,0.00,5,1,1,1,0,1,0,0,0,1.000,1.00,0.0,.000,0,0,9.0,0,0,0.00,1,1,0,0,0,0,0,0,0,0,0,0.0,0.0
757,1B,Mike Blowers,Roswell,ROS,38967,7,7,30,28,10,8,0,1,1,5,4,1,0,1,0,0,14,0,.398,.692,5,0.7,0.1,0,0,0.7,0.0,-0.6,-0.6,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0.0,0.0,0.0,0.00,0,0,0,0,0,0,0,0,0,.000,0.00,0.0,.000,0,0,0.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
245,1B,Darnell Coles,Waffletown,WAF+,40356,6,6,25,19,2,2,0,0,0,2,3,6,0,0,0,0,5,1,.253,.143,1,-3.1,-0.3,0,2,-3.1,-1.0,0.0,-1.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0.0,0.0,0.0,0.00,0,0,0,0,0,0,0,0,0,.000,0.00,0.0,.000,0,0,0.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
673,1B,Bobby Dalbec,Ft. Worth,FW,34965,15,15,61,53,14,5,0,0,9,17,13,5,0,2,0,1,24,0,.416,.238,12,2.6,0.4,0,0,2.6,0.0,0.7,0.7,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0.0,0.0,0.0,0.00,5,2,2,3,3,0,0,1,0,1.000,1.50,0.2,1.140,0,0,18.0,0,0,0.00,1,1,1,1,0,0,0,0,0,0,0,0.0,0.0
482,1B,Bobby Dalbec,Guardiana,GUA,34965,4,4,17,16,1,0,1,0,0,0,1,1,0,0,0,0,12,0,.115,.250,-1,-4.6,-0.3,0,0,-4.6,0.0,-0.3,-0.3,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0.0,0.0,0.0,0.00,0,0,0,0,0,0,0,0,0,.000,0.00,0.0,.000,0,0,0.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
112,1B,Bobby Dalbec,Suburbia,SUB,34965,11,11,49,45,13,10,1,0,2,4,6,3,0,0,0,1,18,1,.325,.423,5,-2.5,-0.1,0,0,-2.5,0.0,-0.3,-0.3,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0.0,0.0,0.0,0.00,0,0,0,0,0,0,0,0,0,.000,0.00,0.0,.000,0,0,0.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
36,1B,Bobby Dalbec,SSG,SSG,34965,10,10,46,39,15,7,2,0,6,13,11,6,0,1,0,0,11,0,.530,.409,15,7.4,0.5,0,1,7.4,-0.4,-0.2,-0.6,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0.0,0.0,0.0,0.00,0,0,0,0,0,0,0,0,0,.000,0.00,0.0,.000,0,0,0.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
787,1B,Matt Davidson,Letterkenny,LET,40748,12,12,58,49,14,11,2,0,1,2,9,9,0,0,0,0,13,0,.359,.371,8,-0.9,-0.1,0,2,-0.9,-0.8,-0.2,-1.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0.0,0.0,0.0,0.00,0,0,0,0,0,0,0,0,0,.000,0.00,0.0,.000,0,0,0.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
200,1B,Matt Davidson,Tom,TOM,40748,8,8,30,25,7,5,0,0,2,3,10,5,0,0,0,0,8,0,.391,.333,5,0.5,0.1,0,0,0.5,0.0,0.2,0.2,1,0,0,0,0.1,7,4,3,3,0,0,0,4,4,3,0,1,0,1.000,0,0,1,0,1,0.49,33,33,0,0,0,0,24.20,-0.0,-0.1,-0.2,8.77,0,0,0,0,0,0,0,0,0,.000,0.00,0.0,.000,0,0,0.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
634,1B,Renato Nunez,Manhattan,NUK,35758,20,20,96,78,25,13,3,0,9,22,24,16,0,2,0,0,26,4,.463,.372,24,8.8,0.7,0,0,8.8,0.0,-0.0,-0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0.0,0.0,0.0,0.00,0,0,0,0,0,0,0,0,0,.000,0.00,0.0,.000,0,0,0.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
