ID,POS,Name,TM,TM,CID,G,GS,PA,AB,H,1B,2B,3B,HR,RBI,R,BB,IBB,HP,SH,SF,SO,GIDP,wOBA,BABIP,wRC,wRAA,WAR,SB,CS,BatR,wSB,UBR,BsR,G,GS,W,L,IP,BF,AB,HA,1B,2B,3B,HR,R,ER,BB,IBB,K,HP,BABIP,SH,SF,WP,DP,RA,pLi,PPG,PI,GB,FB,SB,CS,FIP,WPA,WAR,rWAR,SIERA,POS,G,GS,TC,A,PO,E,DP,TP,PCT,RNG,ZR,EFF,SBA,RTO,IP,PB,CER,CERA,BIZ-R,BIZ-Rm,BIZ-L,BIZ-Lm,BIZ-E,BIZ-Em,BIZ-U,BIZ-Um,BIZ-Z,BIZ-Zm,BIZ-I,FRM,ARM
623,C,Sport McAllister,Manhattan,NUK,39942,14,12,57,51,17,12,4,1,0,5,8,5,0,0,1,0,4,2,.365,.362,8,-0.5,0.0,1,0,-0.6,0.4,0.1,0.6,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0.0,0.0,0.0,0.00,0,0,0,0,0,0,0,0,0,.000,0.00,0.0,.000,0,0,0.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
713,C,Francisco Mejia,Kalamazoo,Kzoo,34906,3,3,12,11,4,4,0,0,0,1,1,1,0,0,0,0,4,0,.364,.571,1,-0.1,0.0,0,0,-0.1,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0.0,0.0,0.0,0.00,0,0,0,0,0,0,0,0,0,.000,0.00,0.0,.000,0,0,0.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
469,C,Francisco Mejia,Guardiana,GUA,34906,1,1,5,3,1,1,0,0,0,0,1,2,0,0,0,0,2,0,.482,1.000,1,0.6,-0.0,0,0,0.6,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0.0,0.0,0.0,0.00,0,0,0,0,0,0,0,0,0,.000,0.00,0.0,.000,0,0,0.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
350,C,Francisco Mejia,Enrico,EP,34906,7,7,33,30,9,6,1,0,2,8,8,2,0,1,0,0,8,0,.374,.350,5,-0.0,-0.0,0,1,-0.0,-0.4,0.3,-0.1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0.0,0.0,0.0,0.00,0,0,0,0,0,0,0,0,0,.000,0.00,0.0,.000,0,0,0.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
246,C,Francisco Mejia,Waffletown,WAF+,34906,3,3,13,13,2,2,0,0,0,0,0,0,0,0,0,0,4,0,.139,.222,-1,-3.2,-0.3,0,0,-3.2,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0.0,0.0,0.0,0.00,0,0,0,0,0,0,0,0,0,.000,0.00,0.0,.000,0,0,0.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
17,C,Francisco Mejia,Berlin,BER,34906,11,8,36,35,12,9,1,1,1,5,5,1,0,0,0,0,7,1,.368,.407,5,-0.2,-0.1,0,0,-0.2,0.0,-0.9,-0.9,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0.0,0.0,0.0,0.00,9,3,3,3,0,3,0,0,0,1.000,1.00,-0.1,1.038,0,0,27.0,0,0,0.00,3,3,0,0,1,0,1,0,0,0,1,0.0,-0.0
245,1B,Darnell Coles,Waffletown,WAF+,40356,6,6,25,19,2,2,0,0,0,2,3,6,0,0,0,0,5,1,.253,.143,1,-3.1,-0.3,0,2,-3.1,-1.0,0.0,-1.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0.0,0.0,0.0,0.00,0,0,0,0,0,0,0,0,0,.000,0.00,0.0,.000,0,0,0.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
326,1B,J.J. Matijevic,Orleans,ORL,40823,6,5,24,21,4,1,1,0,2,2,4,3,0,0,0,0,8,0,.325,.182,2,-1.2,-0.0,1,0,-1.2,0.3,0.2,0.4,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0.0,0.0,0.0,0.00,0,0,0,0,0,0,0,0,0,.000,0.00,0.0,.000,0,0,0.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
208,1B,Stephen Vogt,Tom,TOM,35869,9,6,26,25,10,7,1,0,2,2,4,1,0,0,0,0,5,1,.451,.444,6,2.1,0.2,0,0,2.0,0.0,0.4,0.4,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0.0,0.0,0.0,0.00,0,0,0,0,0,0,0,0,0,.000,0.00,0.0,.000,0,0,0.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
807,2B,Marlon Anderson,Austin,AUS,39120,6,5,25,20,4,2,1,0,1,3,3,5,0,0,0,0,7,0,.340,.250,3,-0.9,-0.0,0,0,-0.9,0.0,-0.4,-0.4,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0.0,0.0,0.0,0.00,0,0,0,0,0,0,0,0,0,.000,0.00,0.0,.000,0,0,0.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
732,2B,Marlon Anderson,Frank,FS,39120,6,6,29,26,8,5,1,0,2,4,6,3,0,0,0,0,9,1,.394,.400,5,0.6,0.1,0,1,0.6,-0.5,0.3,-0.2,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0.0,0.0,0.0,0.00,0,0,0,0,0,0,0,0,0,.000,0.00,0.0,.000,0,0,0.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
665,2B,Marlon Anderson,Tijuana,TIJ,39120,3, ,3,3,0,0,0,0,0,0,1,0,0,0,0,0,2,0,.000,.000,0,-1.2,-0.0,0,0,-1.2,0.0,0.6,0.6,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0.0,0.0,0.0,0.00,0,0,0,0,0,0,0,0,0,.000,0.00,0.0,.000,0,0,0.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
600,2B,Marlon Anderson,Los Angeles,LA,39120,18,16,73,62,18,11,3,1,3,11,11,10,0,0,0,1,20,0,.379,.375,12,0.4,0.3,1,0,0.3,0.5,0.1,0.6,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0.0,0.0,0.0,0.00,9,4,4,7,0,7,0,0,0,1.000,1.80,-0.6,1.038,0,0,35.0,0,0,0.00,6,5,1,1,4,0,4,1,1,0,5,0.0,0.4
526,2B,Marlon Anderson,Clarkston,CLA,39120,7,5,28,24,11,7,1,1,2,10,7,3,0,1,0,0,3,1,.552,.474,9,5.1,0.4,1,0,5.1,0.3,-0.6,-0.3,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0.0,0.0,0.0,0.00,0,0,0,0,0,0,0,0,0,.000,0.00,0.0,.000,0,0,0.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
467,2B,Marlon Anderson,Guardiana,GUA,39120,4,4,20,18,9,6,1,0,2,8,3,1,0,0,0,1,7,0,.541,.700,6,3.4,0.2,0,1,3.4,-0.5,0.0,-0.5,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0.0,0.0,0.0,0.00,0,0,0,0,0,0,0,0,0,.000,0.00,0.0,.000,0,0,0.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
