ID,POS,Name,TM,TM,CID,G,GS,PA,AB,H,1B,2B,3B,HR,RBI,R,BB,IBB,HP,SH,SF,SO,GIDP,wOBA,BABIP,wRC,wRAA,WAR,SB,CS,BatR,wSB,UBR,BsR,G,GS,W,L,IP,BF,AB,HA,1B,2B,3B,HR,R,ER,BB,IBB,K,HP,BABIP,SH,SF,WP,DP,RA,pLi,PPG,PI,GB,FB,SB,CS,FIP,WPA,WAR,rWAR,SIERA,POS,G,GS,TC,A,PO,E,DP,TP,PCT,RNG,ZR,EFF,SBA,RTO,IP,PB,CER,CERA,BIZ-R,BIZ-Rm,BIZ-L,BIZ-Lm,BIZ-E,BIZ-Em,BIZ-U,BIZ-Um,BIZ-Z,BIZ-Zm,BIZ-I,FRM,ARM
326,1B,J.J. Matijevic,Orleans,ORL,40823,6,5,24,21,4,1,1,0,2,2,4,3,0,0,0,0,8,0,.325,.182,2,-1.2,-0.0,1,0,-1.2,0.3,0.2,0.4,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0.0,0.0,0.0,0.00,0,0,0,0,0,0,0,0,0,.000,0.00,0.0,.000,0,0,0.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
726,1B,Joe Pepitone,Frank,FS,37126,11,11,46,43,13,9,2,0,2,8,10,3,0,0,0,0,8,1,.353,.333,6,-1.0,0.0,0,0,-1.0,0.0,0.5,0.5,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0.0,0.0,0.0,0.00,0,0,0,0,0,0,0,0,0,.000,0.00,0.0,.000,0,0,0.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
596,1B,Joe Pepitone,Los Angeles,LA,37126,18,18,81,73,21,13,1,0,7,16,14,7,0,1,0,0,19,1,.384,.298,14,0.8,0.2,0,0,0.7,0.0,-0.7,-0.7,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0.0,0.0,0.0,0.00,8,4,4,12,0,12,0,0,0,1.000,2.77,0.3,1.052,0,0,39.0,0,0,0.00,11,11,0,0,1,0,0,0,2,1,4,0.0,0.3
555,1B,Joe Pepitone,Claptown,CLM+,37126,10,10,43,40,9,3,3,0,3,10,6,3,0,0,0,0,12,1,.319,.240,4,-2.4,-0.0,0,0,-2.5,0.0,0.6,0.6,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0.0,0.0,0.0,0.00,0,0,0,0,0,0,0,0,0,.000,0.00,0.0,.000,0,0,0.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
455,1B,Joe Pepitone,Derp Force,DF,37126,7,6,25,24,7,3,0,0,4,8,5,1,0,0,0,0,4,0,.415,.188,5,1.0,0.1,0,1,1.0,-0.5,0.1,-0.4,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0.0,0.0,0.0,0.00,8,1,0,1,0,1,0,0,0,1.000,9.00,0.0,1.052,0,0,1.0,0,0,0.00,1,1,0,0,0,0,0,0,0,0,0,0.0,0.0
386,1B,Joe Pepitone,Iron,NEW,37126,14,6,37,33,12,9,0,0,3,7,9,3,0,0,0,1,5,0,.421,.346,7,1.8,0.2,0,0,1.8,0.0,-0.5,-0.5,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0.0,0.0,0.0,0.00,8,1,1,1,0,1,0,0,0,1.000,1.00,0.0,1.052,0,0,9.0,0,0,0.00,1,1,0,0,0,0,0,0,0,0,0,0.0,0.0
348,1B,Joe Pepitone,Enrico,EP,37126,11,10,49,44,13,6,5,0,2,6,8,5,1,0,0,0,13,0,.364,.379,7,-0.5,-0.0,1,1,-0.5,-0.2,-0.2,-0.4,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0.0,0.0,0.0,0.00,8,1,0,2,1,1,0,0,0,1.000,3.86,-0.4,.526,0,0,4.2,0,0,0.00,1,1,0,0,1,0,0,0,0,0,0,0.0,-0.2
807,2B,Marlon Anderson,Austin,AUS,39120,6,5,25,20,4,2,1,0,1,3,3,5,0,0,0,0,7,0,.340,.250,3,-0.9,-0.0,0,0,-0.9,0.0,-0.4,-0.4,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0.0,0.0,0.0,0.00,0,0,0,0,0,0,0,0,0,.000,0.00,0.0,.000,0,0,0.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
732,2B,Marlon Anderson,Frank,FS,39120,6,6,29,26,8,5,1,0,2,4,6,3,0,0,0,0,9,1,.394,.400,5,0.6,0.1,0,1,0.6,-0.5,0.3,-0.2,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0.0,0.0,0.0,0.00,0,0,0,0,0,0,0,0,0,.000,0.00,0.0,.000,0,0,0.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
665,2B,Marlon Anderson,Tijuana,TIJ,39120,3, ,3,3,0,0,0,0,0,0,1,0,0,0,0,0,2,0,.000,.000,0,-1.2,-0.0,0,0,-1.2,0.0,0.6,0.6,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0.0,0.0,0.0,0.00,0,0,0,0,0,0,0,0,0,.000,0.00,0.0,.000,0,0,0.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
