ID,POS,Name,TM,TM,CID,G,GS,PA,AB,H,1B,2B,3B,HR,RBI,R,BB,IBB,HP,SH,SF,SO,GIDP,wOBA,BABIP,wRC,wRAA,WAR,SB,CS,BatR,wSB,UBR,BsR,G,GS,W,L,IP,BF,AB,HA,1B,2B,3B,HR,R,ER,BB,IBB,K,HP,BABIP,SH,SF,WP,DP,RA,pLi,PPG,PI,GB,FB,SB,CS,FIP,WPA,WAR,rWAR,SIERA,POS,G,GS,TC,A,PO,E,DP,TP,PCT,RNG,ZR,EFF,SBA,RTO,IP,PB,CER,CERA,BIZ-R,BIZ-Rm,BIZ-L,BIZ-Lm,BIZ-E,BIZ-Em,BIZ-U,BIZ-Um,BIZ-Z,BIZ-Zm,BIZ-I,FRM,ARM
31,C,Curt Casali,SSG,SSG,34035,7,7,31,27,11,8,2,0,1,5,3,4,0,0,0,0,8,0,.463,.556,7,2.8,0.1,0,0,2.8,0.0,-0.5,-0.5,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0.0,0.0,0.0,0.00,2,7,7,81,3,78,0,2,0,1.000,11.63,-0.9,.000,10,3,62.2,2,49,7.04,0,0,0,0,0,0,0,0,0,0,0,-1.2,0.0
168,C,Jason Castro,Brooklyn,BRO,34535,5,5,20,16,1,1,0,0,0,0,1,4,0,0,0,0,9,0,.196,.143,0,-3.7,-0.3,0,0,-3.7,0.0,-0.7,-0.7,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0.0,0.0,0.0,0.00,2,5,5,50,3,47,0,0,0,1.000,10.47,-0.0,.000,5,2,43.0,0,55,11.51,0,0,0,0,0,0,0,0,0,0,0,-0.4,0.0
569,C,Tommy Clarke,Doha,DOH,38696,13,13,56,49,21,13,6,0,2,6,10,6,0,1,0,0,10,1,.494,.514,16,6.9,0.5,0,0,6.9,0.0,-0.7,-0.7,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0.0,0.0,0.0,0.00,2,13,13,155,11,143,1,2,0,.994,11.52,-0.7,.523,17,8,120.1,2,81,6.06,2,2,0,0,1,0,0,0,0,0,0,-1.6,0.0
444,C,Tommy Clarke,Derp Force,DF,38696,3,3,11,8,3,3,0,0,0,0,1,3,0,0,0,0,1,0,.452,.429,2,0.9,0.0,0,0,0.9,0.0,-1.0,-1.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0.0,0.0,0.0,0.00,2,2,2,13,0,13,0,0,0,1.000,6.50,0.0,.000,0,0,18.0,0,11,5.50,0,0,0,0,0,0,0,0,0,0,0,0.3,0.0
693,C,William Contreras,Ft. Worth,FW,34508,10,8,38,32,13,8,2,0,3,5,9,6,0,0,0,0,9,1,.508,.500,11,5.3,0.5,0,0,5.2,0.0,0.3,0.3,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0.0,0.0,0.0,0.00,2,6,6,74,11,60,3,0,0,.959,12.06,0.5,1.046,12,7,53.0,1,34,5.77,0,0,1,1,2,2,0,0,0,0,0,-0.5,0.0
306,C,William Contreras,Parkdale,PAR,34508,4,4,19,14,6,2,1,0,3,9,3,5,0,0,0,0,4,0,.629,.429,8,5.0,0.4,0,0,5.0,0.0,-0.9,-0.9,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0.0,0.0,0.0,0.00,2,4,4,41,2,38,1,0,0,.976,10.59,-0.1,.000,3,1,34.0,0,17,4.50,0,0,0,0,0,0,0,0,0,0,0,-0.3,0.0
277,C,William Contreras,Iam,IAM,34508,2,2,9,8,1,1,0,0,0,0,0,0,0,1,0,0,2,0,.187,.167,0,-1.7,-0.1,0,0,-1.7,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0.0,0.0,0.0,0.00,2,2,2,24,1,23,0,0,0,1.000,10.80,0.0,.000,2,1,20.0,0,8,3.60,0,0,0,0,0,0,0,0,0,0,0,-0.3,0.0
109,C,William Contreras,Suburbia,SUB,34508,9,9,40,35,13,8,2,0,3,8,9,4,0,0,0,1,11,2,.445,.455,9,2.9,0.2,0,0,2.9,0.0,-0.4,-0.4,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0.0,0.0,0.0,0.00,2,9,9,111,7,104,0,0,0,1.000,12.81,-0.1,.523,3,2,78.0,1,69,7.96,0,0,0,0,1,1,0,0,1,0,0,-1.2,0.0
56,C,William Contreras,Alexandria,ALE,34508,3,3,12,12,2,2,0,0,0,0,1,0,0,0,0,0,5,0,.151,.286,0,-2.8,-0.1,0,0,-2.8,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0.0,0.0,0.0,0.00,2,3,3,31,0,31,0,0,0,1.000,11.16,0.1,.000,0,0,25.0,0,24,8.64,1,1,0,0,0,0,0,0,0,0,0,0.3,0.0
808,C,Travis d'Arnaud,Austin,AUS,34516,5,5,21,20,2,1,1,0,0,0,2,1,0,0,0,0,7,1,.136,.154,-1,-5.2,-0.5,0,0,-5.2,0.0,-1.4,-1.4,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0.0,0.0,0.0,0.00,2,5,5,42,4,38,0,0,0,1.000,8.79,-0.2,.000,4,1,43.0,0,28,5.86,0,0,0,0,0,0,0,0,0,0,0,-0.4,0.0
