ID,POS,Name,TM,TM,CID,G,GS,PA,AB,H,1B,2B,3B,HR,RBI,R,BB,IBB,HP,SH,SF,SO,GIDP,wOBA,BABIP,wRC,wRAA,WAR,SB,CS,BatR,wSB,UBR,BsR,G,GS,W,L,IP,BF,AB,HA,1B,2B,3B,HR,R,ER,BB,IBB,K,HP,BABIP,SH,SF,WP,DP,RA,pLi,PPG,PI,GB,FB,SB,CS,FIP,WPA,WAR,rWAR,SIERA,POS,G,GS,TC,A,PO,E,DP,TP,PCT,RNG,ZR,EFF,SBA,RTO,IP,PB,CER,CERA,BIZ-R,BIZ-Rm,BIZ-L,BIZ-Lm,BIZ-E,BIZ-Em,BIZ-U,BIZ-Um,BIZ-Z,BIZ-Zm,BIZ-I,FRM,ARM
689,1B,Marwin Gonzalez,Nashua,NAS,40659,9,3,24,19,7,6,1,0,0,3,5,5,0,0,0,0,5,0,.431,.500,5,1.5,0.2,1,0,1.4,0.3,0.1,0.4,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0.0,0.0,0.0,0.00,6,0,0,0,0,0,0,0,0,.000,0.00,0.0,.000,0,0,0.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
783,2B,Casey Candaele,Dallas,DAL,40398,3,2,8,8,4,1,3,0,0,1,0,0,0,0,0,0,1,0,.562,.571,2,1.5,0.1,0,0,1.5,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0.0,0.0,0.0,0.00,0,0,0,0,0,0,0,0,0,.000,0.00,0.0,.000,0,0,0.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
766,2B,Casey Candaele,Bed-Stuy,JIM,40398,11,11,44,38,13,9,3,0,1,2,9,6,0,0,0,0,9,0,.408,.429,8,1.7,0.1,0,2,1.6,-0.9,0.2,-0.7,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0.0,0.0,0.0,0.00,6,1,1,9,5,3,1,0,0,.889,8.00,0.0,.919,0,0,9.0,0,0,0.00,6,5,0,0,2,1,0,0,1,1,0,0.0,0.0
625,2B,Casey Candaele,Bay View,BVB,40398,9,9,48,42,18,14,4,0,0,8,8,5,0,0,0,1,6,1,.441,.486,10,3.4,0.4,1,0,3.3,0.4,-0.9,-0.5,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0.0,0.0,0.0,0.00,0,0,0,0,0,0,0,0,0,.000,0.00,0.0,.000,0,0,0.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
597,2B,Casey Candaele,Pack,PACK,40398,6,6,25,19,3,3,0,0,0,2,1,6,2,0,0,0,5,1,.228,.214,0,-3.6,-0.2,0,0,-3.6,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0.0,0.0,0.0,0.00,0,0,0,0,0,0,0,0,0,.000,0.00,0.0,.000,0,0,0.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
519,2B,Casey Candaele,Circle City,CC,40398,4,3,12,12,0,0,0,0,0,0,0,0,0,0,0,0,4,0,.000,.000,-2,-4.5,-0.3,0,0,-4.5,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0.0,0.0,0.0,0.00,6,1,1,4,4,0,0,0,0,1.000,4.00,0.1,1.072,0,0,9.0,0,0,0.00,2,2,0,0,2,1,0,0,0,0,0,0.0,0.0
484,2B,Casey Candaele,Winnipeg,WIN,40398,4,3,13,13,4,2,2,0,0,0,2,0,0,0,0,0,2,0,.323,.364,1,-0.6,-0.0,0,0,-0.6,0.0,-0.6,-0.6,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0.0,0.0,0.0,0.00,0,0,0,0,0,0,0,0,0,.000,0.00,0.0,.000,0,0,0.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
400,2B,Casey Candaele,Quebec,DJN,40398,10,8,37,30,8,7,1,0,0,1,5,6,0,1,0,0,6,1,.345,.333,4,-1.0,0.1,0,2,-1.0,-1.0,0.5,-0.5,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0.0,0.0,0.0,0.00,0,0,0,0,0,0,0,0,0,.000,0.00,0.0,.000,0,0,0.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
364,2B,Casey Candaele,Wedgwood,WED,40398,25,24,108,100,31,28,2,0,1,11,12,7,0,1,0,0,14,1,.328,.353,12,-4.7,0.2,1,2,-4.8,-0.5,1.4,0.9,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0.0,0.0,0.0,0.00,0,0,0,0,0,0,0,0,0,.000,0.00,0.0,.000,0,0,0.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
518,2B,Willi Castro,Guardiana,GUA,40708,5,5,20,19,4,3,0,0,1,1,1,1,0,0,0,0,7,1,.260,.273,0,-2.2,-0.2,0,0,-2.2,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0.0,0.0,0.0,0.00,0,0,0,0,0,0,0,0,0,.000,0.00,0.0,.000,0,0,0.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
