ID,POS,Name,TM,TM,CID,G,GS,PA,AB,H,1B,2B,3B,HR,RBI,R,BB,IBB,HP,SH,SF,SO,GIDP,wOBA,BABIP,wRC,wRAA,WAR,SB,CS,BatR,wSB,UBR,BsR,G,GS,W,L,IP,BF,AB,HA,1B,2B,3B,HR,R,ER,BB,IBB,K,HP,BABIP,SH,SF,WP,DP,RA,pLi,PPG,PI,GB,FB,SB,CS,FIP,WPA,WAR,rWAR,SIERA,POS,G,GS,TC,A,PO,E,DP,TP,PCT,RNG,ZR,EFF,SBA,RTO,IP,PB,CER,CERA,BIZ-R,BIZ-Rm,BIZ-L,BIZ-Lm,BIZ-E,BIZ-Em,BIZ-U,BIZ-Um,BIZ-Z,BIZ-Zm,BIZ-I,FRM,ARM
336,C,Curt Casali,Yellowknife,Y,34035,13,12,52,44,6,4,1,0,1,5,4,7,0,0,0,1,15,1,.227,.172,0,-7.5,-0.5,0,0,-7.6,0.0,-0.3,-0.3,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0.0,0.0,0.0,0.00,0,0,0,0,0,0,0,0,0,.000,0.00,0.0,.000,0,0,0.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
246,C,Curt Casali,Donkedonk,Foo,34035,1,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,.000,.000,0,-1.1,-0.1,0,0,-1.1,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0.0,0.0,0.0,0.00,0,0,0,0,0,0,0,0,0,.000,0.00,0.0,.000,0,0,0.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
66,C,Curt Casali,Breslau,BRE,34035,5,4,16,14,3,2,0,0,1,1,2,2,0,0,0,0,4,0,.316,.222,1,-0.9,0.0,0,0,-0.9,0.0,0.2,0.2,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0.0,0.0,0.0,0.00,0,0,0,0,0,0,0,0,0,.000,0.00,0.0,.000,0,0,0.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
671,C,Travis d'Arnaud,Mountain Lakes,ML,34516,7,7,31,26,3,2,0,0,1,2,6,5,0,0,0,0,8,1,.235,.118,0,-4.2,-0.4,0,0,-4.2,0.0,-0.4,-0.4,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0.0,0.0,0.0,0.00,0,0,0,0,0,0,0,0,0,.000,0.00,0.0,.000,0,0,0.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
634,C,Travis d'Arnaud,Bay View,BVB,34516,5,3,13,11,4,3,1,0,0,1,2,2,1,0,0,0,2,1,.358,.444,1,-0.2,-0.0,0,0,-0.2,0.0,-0.3,-0.3,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0.0,0.0,0.0,0.00,3,1,1,13,1,11,1,1,0,.923,12.00,-0.4,.800,0,0,9.0,0,0,0.00,2,1,1,1,0,0,0,0,0,0,0,0.0,0.0
516,C,Travis d'Arnaud,Guardiana,GUA,34516,4,4,17,14,4,1,1,0,2,9,3,3,0,0,0,0,4,0,.462,.250,4,1.6,0.2,0,0,1.6,0.0,0.4,0.4,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0.0,0.0,0.0,0.00,0,0,0,0,0,0,0,0,0,.000,0.00,0.0,.000,0,0,0.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
264,C,Travis d'Arnaud,St Louis,STLB,34516,5,5,23,18,7,6,0,0,1,4,6,4,0,1,0,0,6,0,.475,.545,6,2.4,0.1,0,0,2.4,0.0,-0.3,-0.3,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0.0,0.0,0.0,0.00,0,0,0,0,0,0,0,0,0,.000,0.00,0.0,.000,0,0,0.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
235,C,Travis d'Arnaud,Donkedonk,Foo,34516,4,4,16,14,4,3,0,0,1,1,4,1,0,1,0,0,5,0,.374,.375,2,0.1,0.1,0,0,0.0,0.0,0.2,0.2,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0.0,0.0,0.0,0.00,0,0,0,0,0,0,0,0,0,.000,0.00,0.0,.000,0,0,0.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
226,C,Andrew Knapp,Key West,KW,40548,4,4,17,12,3,2,0,0,1,2,2,5,0,0,0,0,4,0,.429,.286,3,1.0,0.1,0,0,1.0,0.0,-0.6,-0.6,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0.0,0.0,0.0,0.00,0,0,0,0,0,0,0,0,0,.000,0.00,0.0,.000,0,0,0.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
363,C,Sport McAllister,Wedgwood,WED,39942,22,19,88,80,24,19,4,0,1,15,13,5,0,1,0,2,16,2,.320,.354,9,-4.4,-0.3,2,2,-4.5,-0.4,-0.4,-0.8,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0.0,0.0,0.0,0.00,3,1,1,10,1,9,0,4,0,1.000,10.00,0.1,1.066,0,0,9.0,0,0,0.00,2,2,0,0,0,0,0,0,0,0,0,0.0,0.0
750,C,Yadier Molina,Modesto,MOD,34199,15,15,62,59,15,11,2,0,2,8,7,2,0,1,0,0,13,2,.292,.295,4,-4.9,-0.2,1,0,-5.0,0.3,-0.3,0.1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0.0,0.0,0.0,0.00,0,0,0,0,0,0,0,0,0,.000,0.00,0.0,.000,0,0,0.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
202,C,Yadier Molina,Las Vegas,LV,34199,3,3,13,12,1,1,0,0,0,1,1,1,0,0,0,0,3,2,.127,.111,-1,-3.2,-0.3,0,0,-3.2,0.0,0.6,0.6,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0.0,0.0,0.0,0.00,0,0,0,0,0,0,0,0,0,.000,0.00,0.0,.000,0,0,0.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
