ID,POS,Name,TM,TM,CID,G,GS,PA,AB,H,1B,2B,3B,HR,RBI,R,BB,IBB,HP,SH,SF,SO,GIDP,wOBA,BABIP,wRC,wRAA,WAR,SB,CS,BatR,wSB,UBR,BsR,G,GS,W,L,IP,BF,AB,HA,1B,2B,3B,HR,R,ER,BB,IBB,K,HP,BABIP,SH,SF,WP,DP,RA,pLi,PPG,PI,GB,FB,SB,CS,FIP,WPA,WAR,rWAR,SIERA,POS,G,GS,TC,A,PO,E,DP,TP,PCT,RNG,ZR,EFF,SBA,RTO,IP,PB,CER,CERA,BIZ-R,BIZ-Rm,BIZ-L,BIZ-Lm,BIZ-E,BIZ-Em,BIZ-U,BIZ-Um,BIZ-Z,BIZ-Zm,BIZ-I,FRM,ARM
787,1B,Joe Pepitone,Dallas,DAL,37126,6,6,24,20,4,2,1,0,1,3,2,3,1,1,0,0,7,0,.293,.250,1,-1.9,-0.1,0,0,-1.9,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0.0,0.0,0.0,0.00,0,0,0,0,0,0,0,0,0,.000,0.00,0.0,.000,0,0,0.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
656,1B,Joe Pepitone,Mountain Lakes,ML,37126,4,2,11,10,5,4,0,0,1,1,2,1,0,0,0,0,1,0,.555,.500,3,2.0,0.2,1,0,2.0,0.3,0.0,0.3,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0.0,0.0,0.0,0.00,8,1,0,0,0,0,0,0,0,.000,0.00,0.0,.000,0,0,3.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
590,1B,Joe Pepitone,Dinosoaur Bob and,DB,37126,5,5,18,16,6,4,0,0,2,5,3,2,0,0,0,0,1,2,.479,.308,4,2.0,0.1,0,0,1.9,0.0,-0.2,-0.2,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0.0,0.0,0.0,0.00,0,0,0,0,0,0,0,0,0,.000,0.00,0.0,.000,0,0,0.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
485,1B,Joe Pepitone,Winnipeg,WIN,37126,5,5,21,19,8,4,1,0,3,8,5,1,0,0,0,1,6,0,.516,.455,6,3.1,0.3,0,0,3.0,0.0,-0.1,-0.1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0.0,0.0,0.0,0.00,0,0,0,0,0,0,0,0,0,.000,0.00,0.0,.000,0,0,0.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
158,1B,Joe Pepitone,Milwaukee,MIL,37126,11,7,34,29,12,4,3,0,5,13,10,4,0,1,0,0,7,0,.581,.412,12,7.2,0.6,0,0,7.2,0.0,-0.6,-0.6,1,0,0,0,2.1,13,9,2,1,0,0,1,3,3,4,0,1,0,.143,0,0,0,0,1,0.40,51,51,1,5,0,0,13.47,0.0,-0.1,-0.1,8.59,8,1,1,1,0,1,0,0,0,1.000,1.00,-0.1,1.036,0,0,9.0,0,0,0.00,1,1,0,0,0,0,1,0,1,0,0,0.0,-0.2
115,1B,Joe Pepitone,Carolina,CAR,37126,6,6,29,26,3,1,1,0,1,1,2,3,0,0,0,0,7,0,.210,.111,0,-4.7,-0.3,0,0,-4.7,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0.0,0.0,0.0,0.00,0,0,0,0,0,0,0,0,0,.000,0.00,0.0,.000,0,0,0.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
84,1B,Joe Pepitone,Laguna Hills,LH,37126,16,16,74,66,20,9,4,0,7,17,15,8,0,0,0,0,13,0,.422,.283,15,3.8,0.3,0,0,3.7,0.0,-1.0,-1.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0.0,0.0,0.0,0.00,0,0,0,0,0,0,0,0,0,.000,0.00,0.0,.000,0,0,0.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
51,1B,Joe Pepitone,Mississauga,MIS,37126,16,16,80,71,20,10,3,0,7,18,15,7,0,0,0,2,16,2,.377,.260,13,0.5,0.3,0,0,0.4,0.0,2.0,2.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0.0,0.0,0.0,0.00,0,0,0,0,0,0,0,0,0,.000,0.00,0.0,.000,0,0,0.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
796,2B,Marlon Anderson,Dallas,DAL,39120,3,3,11,10,2,1,0,0,1,2,1,1,0,0,0,0,2,0,.310,.143,1,-0.7,-0.0,0,0,-0.7,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0.0,0.0,0.0,0.00,8,1,1,1,0,1,0,0,0,1.000,1.12,-0.0,1.036,0,0,8.0,0,0,0.00,1,1,0,0,0,0,0,0,1,0,2,0.0,0.0
591,2B,Marlon Anderson,Dinosoaur Bob and,DB,39120,4,4,15,12,5,3,0,0,2,4,2,2,0,0,0,1,1,0,.514,.300,4,2.2,0.2,0,0,2.2,0.0,0.0,0.0,1,0,0,0,0.1,3,1,0,0,0,0,0,0,0,1,0,1,1,.000,0,0,0,0,1,0.07,13,13,0,0,0,0,15.20,0.0,-0.0,0.0,5.14,0,0,0,0,0,0,0,0,0,.000,0.00,0.0,.000,0,0,0.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
