ID,POS,Name,TM,CID,G,GS,PA,AB,H,1B,2B,3B,HR,RBI,R,BB,IBB,HP,SH,SF,SO,GIDP,wOBA,BABIP,wRC,wRAA,WAR,SB,CS,BatR,wSB,UBR,BsR,G,GS,IP,BF,AB,HA,1B,2B,3B,HR,R,ER,BB,IBB,K,HP,BABIP,SH,SF,WP,DP,RA,pLi,GB,FB,SB,CS,FIP,WPA,WAR,rWAR,SIERA,POS,G,GS,TC,A,PO,E,DP,TP,PCT,RNG,ZR,EFF,SBA,RTO,IP,PB,CER,CERA,BIZ-R,BIZ-Rm,BIZ-L,BIZ-Lm,BIZ-E,BIZ-Em,BIZ-U,BIZ-Um,BIZ-Z,BIZ-Zm,BIZ-I,FRM,ARM
232,RP,Jason Adam,Long Beach,34889, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,4,0,3.2,15,11,0,0,0,0,0,0,0,3,0,7,1,.000,0,0,1,0,4,2.13,2,2,0,0,2.78,-0.0,0.2,0.3,2.17,1,4,0,0,0,0,0,0,0,.000,0.00,0.0,.000,0,0,3.2,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,-0.3,0.0
304,RP,Tyler Alexander,Baseball,34760, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,3,0,3.1,14,14,4,2,0,0,2,3,1,0,0,4,0,.250,0,0,0,0,3,0.31,2,4,0,0,8.73,-0.0,-0.1,-0.1,1.63,1,3,0,1,1,0,0,0,0,1.000,2.70,0.1,1.019,0,0,3.1,0,0,0.00,1,1,0,0,0,0,0,0,0,0,0,-0.1,0.0
353,RP,Doug Bair,Tokyo,39077, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,2,0,2.0,13,10,4,3,1,0,0,3,3,3,0,1,0,.444,0,0,0,0,2,0.27,0,5,0,0,6.83,0.0,-0.0,-0.1,7.41,1,2,0,0,0,0,0,0,0,.000,0.00,0.0,.000,0,0,2.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,-0.1,0.0
114,RP,Doug Bair,Derp Force,39077, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,5,0,7.2,27,27,3,1,0,1,1,2,1,0,0,5,0,.095,0,0,0,0,5,0.60,9,9,0,0,3.72,0.1,0.1,0.3,3.26,1,5,0,1,1,0,0,0,0,1.000,1.17,0.1,1.019,0,0,7.2,0,0,0.00,1,1,0,0,0,0,0,0,0,0,0,-0.1,0.0
368,RP,Mike Baumann,Wedgwood,35000, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,4,0,6.1,28,24,4,3,1,0,0,3,2,4,0,10,0,.286,0,0,2,0,4,0.65,3,6,0,0,2.06,0.2,0.2,0.1,2.50,1,4,0,0,0,0,0,0,0,.000,0.00,0.1,.000,0,0,6.1,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,-0.1,0.0
264,RP,Andrew Bellatti,Chico,40746, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,2,0,3.0,12,12,3,2,0,0,1,1,1,0,0,7,0,.500,0,0,0,0,2,1.09,1,1,1,0,2.99,-0.0,0.1,0.1,-1.16,1,2,0,1,1,0,0,0,0,1.000,3.00,-0.3,1.019,1,0,3.0,0,0,0.00,1,1,0,0,0,0,0,0,0,0,0,0.0,0.0
71,RP,Ty Blach,Finneytown,40732, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,2,0,3.1,16,14,6,4,2,0,0,2,2,2,0,2,0,.500,0,0,0,1,2,1.03,1,5,0,1,3.93,0.2,0.0,0.0,5.46,1,2,0,0,0,0,0,0,0,.000,0.00,0.2,.000,1,1,3.1,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,-0.1,0.0
277,RP,Ronel Blanco,Chico,40806, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,2,0,2.0,8,7,1,0,0,0,1,2,2,1,0,4,0,.000,0,0,0,0,2,0.59,2,0,0,0,7.33,0.0,-0.0,-0.1,2.05,1,2,0,0,0,0,0,0,0,.000,0.00,0.0,.000,0,0,2.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,-0.4,0.0
293,RP,Doug Bochtler,Baseball,40448, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,2,0,1.1,9,6,2,1,1,0,0,1,1,2,0,3,1,.667,0,0,0,0,2,0.87,0,1,0,0,5.58,-0.2,-0.0,-0.0,3.75,1,2,0,0,0,0,0,0,0,.000,0.00,0.0,.000,0,0,1.1,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,-0.1,0.0
75,RP,Ryan Borucki,Finneytown,34862, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,2,0,1.1,4,4,0,0,0,0,0,0,0,0,0,3,0,.000,0,0,0,0,2,1.60,1,0,0,0,0.00,0.2,0.1,0.1,-0.44,1,2,0,0,0,0,0,0,0,.000,0.00,0.0,.000,0,0,1.1,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.1,0.0
