ID,POS,Name,TM,CID,G,GS,PA,AB,H,1B,2B,3B,HR,RBI,R,BB,IBB,HP,SH,SF,SO,GIDP,wOBA,BABIP,wRC,wRAA,WAR,SB,CS,BatR,wSB,UBR,BsR,G,GS,IP,BF,AB,HA,1B,2B,3B,HR,R,ER,BB,IBB,K,HP,BABIP,SH,SF,WP,DP,RA,pLi,PPG,PI,GB,FB,SB,CS,FIP,WPA,WAR,rWAR,SIERA,POS,G,GS,TC,A,PO,E,DP,TP,PCT,RNG,ZR,EFF,SBA,RTO,IP,PB,CER,CERA,BIZ-R,BIZ-Rm,BIZ-L,BIZ-Lm,BIZ-E,BIZ-Em,BIZ-U,BIZ-Um,BIZ-Z,BIZ-Zm,BIZ-I,FRM,ARM
295,C,Mike Grady,Las Vegas,40176,16,11,49,45,17,11,4,2,0,7,11,2,0,1,0,1,11,0,.414,.486,9,2.0,0.4,0,1,2.0,-0.4,1.4,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0.0,0.0,0.0,0.00,5,3,3,8,6,1,1,1,0,.875,2.42,0.1,.958,0,0,26.0,0,0,0.00,4,4,0,0,1,1,0,0,2,0,0,0.0,0.0
438,C,Brandon Inge,Dukes,40079,7,7,28,24,4,1,2,0,1,3,4,3,0,1,0,0,9,0,.294,.214,2,-2.1,-0.1,0,0,-2.1,0.0,-0.4,-0.4,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0.0,0.0,0.0,0.00,5,1,1,2,2,0,0,0,0,1.000,2.00,-0.1,1.095,0,0,9.0,0,0,0.00,1,1,2,1,0,0,0,0,0,0,0,0.0,0.0
549,C,Austin Nola,Marble,34067,1,1,4,4,1,0,0,0,1,2,1,0,0,0,0,0,2,0,.454,.000,0,0.3,0.0,0,0,0.3,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0.0,0.0,0.0,0.00,0,0,0,0,0,0,0,0,0,.000,0.00,0.0,.000,0,0,0.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
657,C,John Stearns,Joe Crede,39653,13,11,50,43,12,6,6,0,0,8,5,6,0,0,0,1,15,1,.347,.414,6,-1.2,0.0,0,0,-1.1,0.0,-0.3,-0.3,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0.0,0.0,0.0,0.00,5,1,0,1,1,0,0,0,0,1.000,9.00,0.0,1.095,0,0,1.0,0,0,0.00,1,1,0,0,0,0,0,0,0,0,0,0.0,0.0
419,C,John Stearns,Dukes,39653,9,9,41,36,10,7,2,0,1,6,7,4,0,0,0,1,12,0,.334,.375,4,-1.5,-0.1,0,2,-1.5,-1.0,1.2,0.2,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0.0,0.0,0.0,0.00,0,0,0,0,0,0,0,0,0,.000,0.00,0.0,.000,0,0,0.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
450,1B,Casey Blake,Portland,40451,4,4,19,16,3,2,1,0,0,3,2,3,0,0,0,0,5,0,.280,.273,1,-1.7,-0.2,0,0,-1.7,0.0,-0.3,-0.3,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0.0,0.0,0.0,0.00,0,0,0,0,0,0,0,0,0,.000,0.00,0.0,.000,0,0,0.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
437,1B,Marwin Gonzalez,Dukes,40659,10,8,34,23,4,3,0,0,1,3,4,10,0,0,1,0,8,0,.356,.214,4,-0.5,0.0,0,1,-0.5,-0.4,0.9,0.5,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0.0,0.0,0.0,0.00,0,0,0,0,0,0,0,0,0,.000,0.00,0.0,.000,0,0,0.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
157,1B,Dylan Moore,Carolina,34602,9,9,41,34,10,8,0,0,2,8,7,4,0,0,0,3,8,1,.341,.296,5,-1.2,0.1,0,0,-1.2,0.0,-0.0,-0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0.0,0.0,0.0,0.00,5,2,2,2,2,0,0,0,0,1.000,1.06,0.3,1.095,0,0,17.0,0,0,0.00,1,1,0,0,0,0,1,1,0,0,0,0.0,0.0
110,1B,Colin Moran,Texas,34291,10,10,44,39,21,17,2,0,2,12,12,5,0,0,0,0,10,0,.578,.704,15,8.8,0.7,0,1,8.8,-0.3,-0.5,-0.8,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0.0,0.0,0.0,0.00,5,1,1,0,0,0,0,0,0,.000,0.00,-0.0,.000,0,0,9.0,0,0,0.00,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0
569,1B,Ryan Mountcastle,Marble,34993,4,4,18,17,8,5,1,0,2,5,4,1,0,0,0,0,4,1,.566,.545,6,3.4,0.2,1,1,3.4,-0.3,-0.6,-0.9,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0.0,0.0,0.0,0.00,0,0,0,0,0,0,0,0,0,.000,0.00,0.0,.000,0,0,0.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
