ID,POS,Name,TM,CID,G,GS,PA,AB,H,1B,2B,3B,HR,RBI,R,BB,IBB,HP,SH,SF,SO,GIDP,wOBA,BABIP,wRC,wRAA,WAR,SB,CS,BatR,wSB,UBR,BsR,G,GS,IP,BF,AB,HA,1B,2B,3B,HR,R,ER,BB,IBB,K,HP,BABIP,SH,SF,WP,DP,RA,pLi,PPG,PI,GB,FB,SB,CS,FIP,WPA,WAR,rWAR,SIERA,POS,G,GS,TC,A,PO,E,DP,TP,PCT,RNG,ZR,EFF,SBA,RTO,IP,PB,CER,CERA,BIZ-R,BIZ-Rm,BIZ-L,BIZ-Lm,BIZ-E,BIZ-Em,BIZ-U,BIZ-Um,BIZ-Z,BIZ-Zm,BIZ-I,FRM,ARM
212,SP,Ted Abernathy,Cleveland,39168, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,1,1,3.2,18,16,6,5,1,0,0,2,2,2,0,2,0,.429,0,0,0,0,0,1.15,82,82,2,6,1,1,4.57,-0.1,0.1,0.1,5.58,1,1,1,0,0,0,0,0,0,.000,0.00,-0.0,.000,2,1,3.2,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,-0.3,0.0
440,SP,Adbert Alzolay,SEOUL,40619, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,1,1,5.0,25,20,7,5,0,0,2,3,3,4,0,3,1,.333,0,0,0,1,0,1.14,89,89,7,3,0,0,11.02,-0.1,-0.1,0.1,5.98,1,1,1,2,2,0,0,0,0,1.000,3.60,0.1,1.029,0,0,5.0,0,0,0.00,1,1,0,0,0,0,0,0,0,0,0,0.0,0.0
104,SP,Adbert Alzolay,Asbury Park,40619, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,2,2,8.2,43,36,11,6,2,0,3,9,8,6,0,10,1,.348,0,0,1,1,0,0.95,97,195,8,5,0,2,8.64,-0.3,-0.1,-0.1,4.22,1,2,2,2,1,0,1,0,0,.500,1.04,-0.2,.000,2,2,8.2,0,0,0.00,0,0,1,0,0,0,1,0,0,0,0,0.4,0.0
57,SP,Adbert Alzolay,Hobart,40619, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,2,2,11.0,50,47,14,5,5,0,4,10,9,2,0,9,1,.294,0,0,0,0,0,0.86,91,182,12,11,0,0,7.93,-0.4,-0.0,0.0,3.79,1,2,2,0,0,0,0,0,0,.000,0.00,0.1,.000,0,0,11.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,-0.1,0.0
649,SP,Joaquin Andujar,Nowhere,39117, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,2,2,9.0,40,34,9,7,1,0,1,6,6,6,0,12,0,.381,0,0,1,1,0,1.02,79,158,7,6,1,1,4.80,-0.2,0.2,0.2,3.47,1,2,2,0,0,0,0,0,0,.000,0.00,0.0,.000,2,1,9.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.1,0.0
375,SP,Chris Archer,Minnesota (FTP),34690, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,1,1,5.0,20,18,3,0,2,0,1,2,2,2,0,6,0,.182,0,0,0,0,0,0.90,87,87,2,7,0,0,5.42,0.0,0.1,0.2,2.30,1,1,1,0,0,0,0,0,0,.000,0.00,0.0,.000,0,0,5.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,-0.3,0.0
463,SP,Aaron Ashby,SEOUL,34253, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,1,1,1.2,14,10,7,7,0,0,0,6,6,3,0,2,0,.778,0,1,0,1,0,1.39,56,56,1,1,0,0,7.02,-0.5,0.0,-0.3,6.32,1,1,1,0,0,0,0,0,0,.000,0.00,0.0,.000,0,0,1.2,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
190,SP,Floyd Bannister,Winterfell,39062, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,1,1,1.0,10,9,6,1,2,1,2,7,7,1,0,1,0,.667,0,0,0,0,0,0.87,37,37,1,1,0,0,31.02,-0.6,-0.2,-0.3,5.67,1,1,1,0,0,0,0,0,0,.000,0.00,0.0,.000,0,0,1.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.1,0.0
806,SP,Dave Barnhill,Taylor,40578, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,1,1,6.0,24,23,6,4,2,0,0,1,1,1,0,9,0,.429,0,0,0,1,0,1.03,101,101,5,2,0,0,1.52,0.2,0.4,0.4,1.65,1,1,1,1,0,0,1,0,0,.000,0.00,-0.1,.000,0,0,6.0,0,0,0.00,0,0,0,0,1,0,0,0,0,0,0,0.1,0.0
766,SP,Dave Barnhill,Grover Beach,40578, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,2,2,8.0,40,34,9,5,1,0,3,7,7,6,0,11,0,.300,0,0,1,0,0,0.91,85,171,4,9,0,0,8.40,-0.2,-0.1,0.0,3.65,1,2,2,0,0,0,0,0,0,.000,0.00,0.1,.000,0,0,8.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,-0.5,0.0
513,SP,Dave Barnhill,McKenzie,40578, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,4,0,21.1,88,76,14,4,5,0,5,14,14,10,0,22,1,.180,0,1,0,2,4,0.90,85,343,25,15,0,0,6.55,0.0,-0.0,0.2,3.77,1,4,0,1,1,0,0,0,0,1.000,0.42,0.2,1.029,0,0,21.1,0,0,0.00,1,1,0,0,0,0,0,0,0,0,0,0.4,0.0
354,SP,Dave Barnhill,Lakewood,40578, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,3,3,16.2,72,64,17,9,5,1,2,9,9,7,0,19,0,.341,0,1,1,1,0,0.84,99,298,19,9,1,1,4.56,-0.1,0.5,0.5,3.48,1,3,3,2,1,1,0,0,0,1.000,1.08,0.1,1.029,2,1,16.2,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,-0.0,0.0
44,SP,Dave Barnhill,The Family,40578, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,2,0,12.2,54,47,11,6,3,0,2,4,4,6,0,13,0,.273,0,1,0,1,2,1.08,98,196,12,12,0,0,5.44,0.2,0.1,0.5,3.77,1,2,0,0,0,0,0,0,0,.000,0.00,-0.0,.000,0,0,12.2,0,0,0.00,0,0,1,0,0,0,0,0,0,0,0,0.1,0.0
