ID,POS,Name,TM,TM,CID,G,GS,PA,AB,H,1B,2B,3B,HR,RBI,R,BB,IBB,HP,SH,SF,SO,GIDP,wOBA,BABIP,wRC,wRAA,WAR,SB,CS,BatR,wSB,UBR,BsR,G,GS,IP,BF,AB,HA,1B,2B,3B,HR,R,ER,BB,IBB,K,HP,BABIP,SH,SF,WP,DP,RA,pLi,PPG,PI,GB,FB,SB,CS,FIP,WPA,WAR,rWAR,SIERA,POS,G,GS,TC,A,PO,E,DP,TP,PCT,RNG,ZR,EFF,SBA,RTO,IP,PB,CER,CERA,BIZ-R,BIZ-Rm,BIZ-L,BIZ-Lm,BIZ-E,BIZ-Em,BIZ-U,BIZ-Um,BIZ-Z,BIZ-Zm,BIZ-I,FRM,ARM
1287,SP,Logan Allen,Cleveland,CLE,34802, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,1,1,1.2,12,8,4,0,1,0,3,7,7,4,0,2,0,.333,0,0,0,0,0,0.98,44,44,1,1,0,0,32.13,-0.4,-0.3,-0.3,7.34,1,1,1,1,1,0,0,0,0,1.000,5.40,0.0,.000,0,0,1.2,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2447,SP,Adbert Alzolay,Crystal Lake,CL,40619, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,1,1,4.1,21,17,6,4,0,0,2,5,5,3,0,5,0,.364,0,1,0,0,0,0.90,90,90,4,3,0,1,9.70,-0.3,-0.1,-0.1,4.17,1,1,1,1,1,0,0,0,0,1.000,2.08,0.3,.000,1,1,4.1,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,-0.3,0.0
2376,SP,Adbert Alzolay,Mesplay Enterprises,ME,40619, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,2,2,8.2,41,35,8,6,1,0,1,4,2,6,0,12,0,.318,0,0,0,0,0,0.97,88,176,8,6,0,0,4.74,-0.1,0.2,0.3,3.54,1,2,2,0,0,0,0,0,0,.000,0.00,0.1,.000,0,0,8.2,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.1,0.0
2179,SP,Adbert Alzolay,New York,NY,40619, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,2,2,10.1,47,41,10,4,2,0,4,8,8,6,0,13,0,.250,0,0,0,0,0,1.07,85,170,8,10,1,0,8.19,-0.1,-0.1,0.1,3.47,1,2,2,0,0,0,0,0,0,.000,0.00,-0.2,.000,1,0,10.1,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.5,0.0
613,SP,Adbert Alzolay,Twilight,TWI,40619, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,1,1,5.0,22,22,6,6,0,0,0,1,1,0,0,8,0,.429,0,0,1,0,0,1.05,83,83,2,6,0,0,0.73,0.1,0.4,0.3,0.43,1,1,1,0,0,0,0,0,0,.000,0.00,-0.2,.000,0,0,5.0,0,0,0.00,1,0,0,0,0,0,0,0,0,0,0,-0.3,0.0
269,SP,Adbert Alzolay,Soupy Swingers,SS,40619, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,5,5,22.1,108,93,32,17,5,0,10,19,19,12,0,26,2,.379,0,1,1,1,0,0.86,87,437,20,15,2,4,9.31,-0.7,-0.3,0.0,3.78,1,5,5,6,6,0,0,0,0,1.000,2.42,0.6,1.070,6,4,22.1,0,0,0.00,4,4,1,0,0,0,0,0,0,0,0,0.1,0.0
533,SP,Ian Anderson,Detroit,DET,34493, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,1,1,5.2,26,20,3,1,1,0,1,3,2,6,0,5,0,.143,0,0,1,1,0,0.86,106,106,5,6,3,0,7.64,0.1,-0.0,0.2,5.83,1,1,1,2,1,1,0,1,0,1.000,3.18,-0.7,1.070,3,0,5.2,0,0,0.00,1,1,0,0,0,0,0,0,0,0,0,0.0,0.0
404,SP,Ian Anderson,Sunset Beach,SB,34493, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,2,0,5.2,20,19,5,5,0,0,0,2,2,1,0,7,0,.417,0,0,0,2,2,0.83,38,77,4,3,0,0,1.99,0.1,0.2,0.2,1.80,1,2,0,1,1,0,0,1,0,1.000,1.59,0.1,1.070,0,0,5.2,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2747,SP,Chris Archer,Mankato,MKT,34690, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,1,1,4.2,23,20,8,5,0,0,3,6,6,3,0,3,0,.357,0,0,0,2,0,0.70,76,76,5,3,1,1,12.93,-0.3,-0.2,-0.1,5.50,1,1,1,0,0,0,0,0,0,.000,0.00,-0.0,.000,2,1,4.2,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2862,SP,Dave Barnhill,Chicago,CHI,40578, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,3,3,22.1,88,79,18,12,3,0,3,5,4,7,0,15,2,.246,0,0,2,3,0,0.84,110,331,22,23,0,4,5.55,0.4,0.4,1.4,4.39,1,3,3,1,1,0,0,0,0,1.000,0.40,1.2,1.070,4,4,22.1,0,0,0.00,0,0,0,0,1,1,0,0,0,0,0,-0.1,0.0
