ID,POS,Name,TM,TM,CID,G,GS,PA,AB,H,1B,2B,3B,HR,RBI,R,BB,IBB,HP,SH,SF,SO,GIDP,wOBA,BABIP,wRC,wRAA,WAR,SB,CS,BatR,wSB,UBR,BsR,G,GS,IP,BF,AB,HA,1B,2B,3B,HR,R,ER,BB,IBB,K,HP,BABIP,SH,SF,WP,DP,RA,pLi,PPG,PI,GB,FB,SB,CS,FIP,WPA,WAR,rWAR,SIERA,POS,G,GS,TC,A,PO,E,DP,TP,PCT,RNG,ZR,EFF,SBA,RTO,IP,PB,CER,CERA,BIZ-R,BIZ-Rm,BIZ-L,BIZ-Lm,BIZ-E,BIZ-Em,BIZ-U,BIZ-Um,BIZ-Z,BIZ-Zm,BIZ-I,FRM,ARM
2183,SP,Bob Smith,Juneau,JUN,36716, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,1,1,5.0,22,20,6,2,2,0,2,2,2,2,0,2,0,.250,0,0,0,1,0,0.78,83,83,6,6,0,0,9.53,0.0,-0.1,0.2,5.70,0,0,0,0,0,0,0,0,0,.000,0.00,0.0,.000,0,0,0.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1861,SP,Bob Smith,GoldLounge Gang,GG,36716, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,1,1,2.0,14,10,5,4,0,0,1,5,5,3,0,1,1,.500,0,0,0,0,0,1.24,60,60,2,2,1,1,15.43,-0.3,-0.1,-0.2,7.42,0,0,0,0,0,0,0,0,0,.000,0.00,0.0,.000,0,0,0.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1620,SP,Bob Smith,Louisville,LOU,36716, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,2,2,9.0,45,38,12,8,3,0,1,6,6,6,0,12,1,.440,0,0,0,1,0,1.17,92,185,4,10,0,0,5.05,-0.2,0.2,0.1,3.55,0,0,0,0,0,0,0,0,0,.000,0.00,0.0,.000,0,0,0.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
896,SP,Bob Smith,Oregon,ORE,36716, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,1,1,0.2,10,7,5,3,0,0,2,7,7,3,0,1,0,.750,0,0,0,0,0,0.90,45,45,0,1,0,0,52.70,-0.4,-0.2,-0.4,8.13,0,0,0,0,0,0,0,0,0,.000,0.00,0.0,.000,0,0,0.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
820,SP,Bob Smith,Utopia,UTO,36716, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,1,1,3.0,16,14,5,2,0,0,3,5,5,2,0,3,0,.250,0,0,0,0,0,0.53,56,56,2,4,0,0,16.93,-0.2,-0.2,-0.2,4.63,0,0,0,0,0,0,0,0,0,.000,0.00,0.0,.000,0,0,0.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2543,RP,Bob Smith,BF Bronze,BF,36716, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,5,0,4.2,31,24,11,7,4,0,0,6,5,4,0,3,1,.524,2,0,0,0,5,0.57,23,116,6,5,0,0,5.86,-0.1,0.0,-0.2,6.01,0,0,0,0,0,0,0,0,0,.000,0.00,0.0,.000,0,0,0.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
3150,C,Austin Barnes,Lansing,LAN,34095,3,2,9,7,1,1,0,0,0,1,2,2,0,0,0,0,2,0,.267,.200,0,-0.9,0.0,0,0,-0.9,0.0,0.6,0.6,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0.0,0.0,0.0,0.00,0,0,0,0,0,0,0,0,0,.000,0.00,0.0,.000,0,0,0.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
8172,C,Austin Nola,Norrin,TBD,34067,4,4,16,16,6,5,0,0,1,3,2,0,0,0,0,0,3,0,.395,.417,2,0.4,0.0,0,1,0.4,-0.5,0.1,-0.4,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0.0,0.0,0.0,0.00,0,0,0,0,0,0,0,0,0,.000,0.00,0.0,.000,0,0,0.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
3227,C,Austin Nola,Addison,ADD,34067,2,2,8,6,2,1,1,0,0,0,1,2,0,0,0,0,1,0,.452,.400,1,0.6,-0.1,0,0,0.7,0.0,-0.8,-0.8,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0.0,0.0,0.0,0.00,0,0,0,0,0,0,0,0,0,.000,0.00,0.0,.000,0,0,0.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2845,C,Austin Nola,Falls Church,FC,34067,5,5,23,18,5,0,3,1,1,5,2,3,0,1,0,1,3,0,.432,.267,4,1.4,0.0,0,0,1.4,0.0,-0.9,-0.9,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0.0,0.0,0.0,0.00,0,0,0,0,0,0,0,0,0,.000,0.00,0.0,.000,0,0,0.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2434,C,Austin Nola,Gonzaga,GON,34067,1,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-1.1,-0.1,0,0,-1.1,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0.0,0.0,0.0,0.00,0,0,0,0,0,0,0,0,0,.000,0.00,0.0,.000,0,0,0.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1597,C,Austin Nola,Langely Falls,LF,34067,5,5,21,20,3,2,1,0,0,1,2,1,0,0,0,0,5,0,.180,.200,0,-4.0,-0.2,0,0,-3.9,0.0,-1.5,-1.5,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0.0,0.0,0.0,0.00,4,1,1,4,3,1,0,1,0,1.000,4.50,0.4,1.090,0,0,8.0,0,0,0.00,0,0,0,0,2,2,0,0,0,0,0,0.0,0.0
196,C,Austin Nola,Stevens Point,SPL,34067,2,2,7,6,0,0,0,0,0,0,1,1,0,0,0,0,1,1,.107,.000,0,-1.8,-0.2,0,0,-1.8,0.0,0.4,0.4,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0.0,0.0,0.0,0.00,0,0,0,0,0,0,0,0,0,.000,0.00,0.0,.000,0,0,0.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1940,1B,Charlie Culberson,Waterloo,WAT,40559,6,4,18,16,3,2,0,0,1,2,2,2,0,0,0,0,5,0,.283,.200,1,-1.5,-0.2,0,0,-1.5,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0.0,0.0,0.0,0.00,4,1,0,0,0,0,0,0,0,.000,0.00,0.0,.000,0,0,1.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
3226,1B,Aledmys Diaz,Addison,ADD,34528,5,5,21,21,7,5,1,0,1,3,3,0,0,0,0,0,6,1,.359,.429,2,-0.2,-0.0,0,0,-0.2,0.0,0.1,0.1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0.0,0.0,0.0,0.00,0,0,0,0,0,0,0,0,0,.000,0.00,0.0,.000,0,0,0.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2690,1B,Aledmys Diaz,Lafayette,LAF,34528,12,12,52,47,11,5,3,0,3,8,6,5,0,0,0,0,14,1,.332,.267,6,-2.0,-0.0,0,0,-1.9,0.0,0.1,0.1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0.0,0.0,0.0,0.00,0,0,0,0,0,0,0,0,0,.000,0.00,0.0,.000,0,0,0.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
