ID,POS,Name,TM,TM,CID,G,GS,PA,AB,H,1B,2B,3B,HR,RBI,R,BB,IBB,HP,SH,SF,SO,GIDP,wOBA,BABIP,wRC,wRAA,WAR,SB,CS,BatR,wSB,UBR,BsR,G,GS,W,L,IP,BF,AB,HA,1B,2B,3B,HR,R,ER,BB,IBB,K,HP,BABIP,SH,SF,WP,DP,RA,pLi,PPG,PI,GB,FB,SB,CS,FIP,WPA,WAR,rWAR,SIERA,POS,G,GS,TC,A,PO,E,DP,TP,PCT,RNG,ZR,EFF,SBA,RTO,IP,PB,CER,CERA,BIZ-R,BIZ-Rm,BIZ-L,BIZ-Lm,BIZ-E,BIZ-Em,BIZ-U,BIZ-Um,BIZ-Z,BIZ-Zm,BIZ-I,FRM,ARM
765,1B,Owen Miller,New York,NY,34793,11,11,52,46,8,5,2,0,1,3,8,6,0,0,0,0,17,0,.254,.250,2,-5.9,-0.4,0,1,-6.0,-0.5,0.8,0.3,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0.0,0.0,0.0,0.00,0,0,0,0,0,0,0,0,0,.000,0.00,0.0,.000,0,0,0.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
351,1B,Jonathan Schoop,Wedgwood,WED,34769,3,3,12,10,4,3,0,0,1,1,1,1,1,0,1,0,3,1,.375,.500,1,0.1,0.0,0,0,0.1,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0.0,0.0,0.0,0.00,0,0,0,0,0,0,0,0,0,.000,0.00,0.0,.000,0,0,0.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
243,1B,Jonathan Schoop,Doyle,DOY,34769,4,4,15,14,4,4,0,0,0,1,2,1,0,0,0,0,4,1,.291,.400,1,-1.1,-0.1,0,0,-1.2,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0.0,0.0,0.0,0.00,0,0,0,0,0,0,0,0,0,.000,0.00,0.0,.000,0,0,0.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
680,2B,Marlon Anderson,Rohnert Park,RP,39120,12,12,52,45,14,8,3,0,3,11,8,5,0,0,0,2,19,1,.384,.440,8,0.8,0.1,0,1,0.7,-0.5,0.2,-0.3,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0.0,0.0,0.0,0.00,0,0,0,0,0,0,0,0,0,.000,0.00,0.0,.000,0,0,0.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
643,2B,Marlon Anderson,Circle City,CC,39120,26,25,116,106,31,17,5,2,7,19,19,10,0,0,0,0,31,3,.382,.353,19,1.7,0.0,2,2,1.4,-0.5,-0.8,-1.3,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0.0,0.0,0.0,0.00,4,19,19,63,39,20,4,12,0,.937,3.22,-3.1,.902,0,0,165.0,0,0,0.00,38,27,7,1,3,0,3,1,5,2,8,0.0,0.0
585,2B,Marlon Anderson,Dinger City,DC,39120,5,5,22,19,5,2,1,0,2,4,4,3,0,0,0,0,4,1,.401,.231,4,0.7,0.1,0,0,0.7,0.0,-0.2,-0.2,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0.0,0.0,0.0,0.00,4,5,5,25,18,7,0,2,0,1.000,5.23,0.6,1.046,0,0,43.0,0,0,0.00,14,12,2,2,1,0,2,0,2,2,2,0.0,0.0
545,2B,Marlon Anderson,Guardiana,GUA,39120,6,6,26,23,6,4,1,0,1,3,3,3,0,0,0,0,11,0,.341,.455,3,-0.7,0.0,1,0,-0.8,0.3,0.3,0.5,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0.0,0.0,0.0,0.00,0,0,0,0,0,0,0,0,0,.000,0.00,0.0,.000,0,0,0.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
503,2B,Marlon Anderson,East Shire,ES,39120,15,10,54,44,8,5,1,0,2,7,8,10,1,0,0,0,11,2,.297,.194,4,-3.8,-0.1,1,0,-3.9,0.3,0.5,0.8,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0.0,0.0,0.0,0.00,4,5,5,14,7,6,1,2,0,.929,2.85,0.1,.969,0,0,41.0,0,0,0.00,5,4,0,0,0,0,1,0,1,1,1,0.0,0.0
400,2B,Marlon Anderson,UCLA,UCLA,39120,10,9,46,43,22,15,1,1,5,15,14,2,0,1,0,0,9,0,.597,.586,17,10.4,1.0,1,0,10.3,0.3,1.3,1.6,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0.0,0.0,0.0,0.00,4,2,2,12,4,7,1,1,0,.917,5.50,0.5,1.108,0,0,18.0,0,0,0.00,4,3,1,1,1,1,0,0,1,1,0,0.0,0.0
326,2B,Marlon Anderson,Tokyo,TR,39120,13,13,58,56,17,11,5,0,1,8,9,2,0,0,0,0,19,1,.332,.444,6,-2.0,-0.0,0,1,-2.2,-0.5,0.2,-0.3,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0.0,0.0,0.0,0.00,4,13,13,60,35,24,1,14,0,.983,4.50,0.2,.935,0,0,118.0,0,0,0.00,22,19,3,1,5,3,4,3,3,1,8,0.0,0.0
