ID,POS,Name,TM,TM,CID,G,GS,PA,AB,H,1B,2B,3B,HR,RBI,R,BB,IBB,HP,SH,SF,SO,GIDP,wOBA,BABIP,wRC,wRAA,WAR,SB,CS,BatR,wSB,UBR,BsR,G,GS,W,L,IP,BF,AB,HA,1B,2B,3B,HR,R,ER,BB,IBB,K,HP,BABIP,SH,SF,WP,DP,RA,pLi,PPG,PI,GB,FB,SB,CS,FIP,WPA,WAR,rWAR,SIERA,POS,G,GS,TC,A,PO,E,DP,TP,PCT,RNG,ZR,EFF,SBA,RTO,IP,PB,CER,CERA,BIZ-R,BIZ-Rm,BIZ-L,BIZ-Lm,BIZ-E,BIZ-Em,BIZ-U,BIZ-Um,BIZ-Z,BIZ-Zm,BIZ-I,FRM,ARM
765,1B,Owen Miller,New York,NY,34793,11,11,52,46,8,5,2,0,1,3,8,6,0,0,0,0,17,0,.254,.250,2,-5.9,-0.4,0,1,-6.0,-0.5,0.8,0.3,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0.0,0.0,0.0,0.00,0,0,0,0,0,0,0,0,0,.000,0.00,0.0,.000,0,0,0.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
810,2B,Casey Candaele,Philadelphia,PHI,40398,2,1,6,6,4,2,2,0,0,1,1,0,0,0,0,0,1,0,.704,.800,2,2.0,0.2,0,0,2.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0.0,0.0,0.0,0.00,0,0,0,0,0,0,0,0,0,.000,0.00,0.0,.000,0,0,0.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
791,2B,Casey Candaele,Bed-Stuy,JIM,40398,9,9,40,32,15,10,1,2,2,8,14,8,0,0,0,0,5,0,.569,.520,14,8.0,0.7,0,1,7.9,-0.4,0.1,-0.3,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0.0,0.0,0.0,0.00,6,1,1,5,2,3,0,3,0,1.000,5.00,0.0,.000,0,0,9.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
620,2B,Casey Candaele,Circle City,CC,40398,21,19,78,73,21,14,5,1,1,10,11,4,0,1,0,0,15,1,.330,.351,9,-2.9,-0.3,0,1,-3.1,-0.4,-1.2,-1.6,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0.0,0.0,0.0,0.00,6,5,5,18,15,3,0,4,0,1.000,3.60,-0.6,.999,0,0,45.0,0,0,0.00,12,10,0,0,5,0,2,0,2,1,1,0.0,0.0
570,2B,Casey Candaele,Dinger City,DC,40398,2, ,3,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,.000,.000,0,-1.1,-0.1,0,0,-1.1,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0.0,0.0,0.0,0.00,0,0,0,0,0,0,0,0,0,.000,0.00,0.0,.000,0,0,0.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
338,2B,Casey Candaele,Wedgwood,WED,40398,3,3,15,15,3,3,0,0,0,0,2,0,0,0,0,0,2,0,.181,.231,0,-2.8,-0.1,0,0,-2.8,0.0,0.4,0.4,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0.0,0.0,0.0,0.00,0,0,0,0,0,0,0,0,0,.000,0.00,0.0,.000,0,0,0.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
283,2B,Casey Candaele,Saturn Valley,SV,40398,16,16,81,72,28,18,6,2,2,21,13,7,0,1,0,1,12,0,.445,.441,18,6.2,0.8,1,0,6.0,0.4,1.3,1.7,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0.0,0.0,0.0,0.00,6,4,3,10,5,4,1,1,0,.900,3.12,-1.1,.927,0,0,26.0,0,0,0.00,9,6,4,1,1,0,0,0,2,0,1,0.0,0.0
144,2B,Casey Candaele,Denver,DEN,40398,10,10,43,42,6,4,2,0,0,1,4,1,0,0,0,0,6,1,.158,.167,-2,-8.9,-0.6,0,0,-9.0,0.0,-0.9,-0.9,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0.0,0.0,0.0,0.00,0,0,0,0,0,0,0,0,0,.000,0.00,0.0,.000,0,0,0.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
567,2B,Willi Castro,Guardiana,GUA,40708,6,6,24,23,4,3,1,0,0,0,1,1,0,0,0,0,9,0,.195,.286,0,-4.1,-0.2,0,0,-4.2,0.0,0.1,0.1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0.0,0.0,0.0,0.00,0,0,0,0,0,0,0,0,0,.000,0.00,0.0,.000,0,0,0.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
175,2B,Willi Castro,GKT,GKT,40708,5,3,15,13,5,4,0,0,1,2,4,2,0,0,0,0,4,0,.460,.500,3,1.4,0.2,0,0,1.3,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0.0,0.0,0.0,0.00,6,1,0,0,0,0,0,0,0,.000,0.00,0.0,.000,0,0,1.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
