ID,POS,Name,TM,TM,CID,G,GS,PA,AB,H,1B,2B,3B,HR,RBI,R,BB,IBB,HP,SH,SF,SO,GIDP,wOBA,BABIP,wRC,wRAA,WAR,SB,CS,BatR,wSB,UBR,BsR,G,GS,IP,BF,AB,HA,1B,2B,3B,HR,R,ER,BB,IBB,K,HP,BABIP,SH,SF,WP,DP,RA,pLi,PPG,PI,GB,FB,SB,CS,FIP,WPA,WAR,rWAR,SIERA,POS,G,GS,TC,A,PO,E,DP,TP,PCT,RNG,ZR,EFF,SBA,RTO,IP,PB,CER,CERA,BIZ-R,BIZ-Rm,BIZ-L,BIZ-Lm,BIZ-E,BIZ-Em,BIZ-U,BIZ-Um,BIZ-Z,BIZ-Zm,BIZ-I,FRM,ARM
744,C,Joe Azcue,Macon,MAC,40485,9,9,38,34,7,5,0,0,2,5,3,4,0,0,0,0,6,1,.293,.192,2,-3.2,-0.2,0,0,-3.3,0.0,-0.5,-0.5,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0.0,0.0,0.0,0.00,2,9,9,92,7,83,2,2,0,.978,10.21,0.1,1.038,4,1,79.1,0,47,5.33,1,1,0,0,1,1,0,0,1,0,0,-0.5,0.0
530,C,Joe Azcue,Circle City,CC,40485,2,2,10,9,4,2,0,0,2,4,3,1,0,0,0,0,2,0,.611,.400,3,2.4,0.2,0,0,2.3,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0.0,0.0,0.0,0.00,2,2,2,24,2,21,1,0,0,.958,10.89,-0.3,.000,1,0,19.0,1,11,5.21,0,0,1,1,0,0,0,0,0,0,0,0.1,0.0
310,C,Joe Azcue,Liverpool,YNWA,40485,21,20,91,79,23,14,5,0,4,14,15,10,1,1,0,1,21,2,.368,.345,13,-0.8,0.2,1,1,-1.0,-0.2,0.2,0.1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0.0,0.0,0.0,0.00,2,20,20,247,10,237,0,1,0,1.000,12.19,0.7,.000,12,6,182.1,1,109,5.38,4,4,0,0,0,0,0,0,0,0,0,-1.3,0.0
245,C,Joe Azcue,Toquerville,TOQ,40485,4,4,19,18,4,1,2,0,1,1,3,1,0,0,0,0,6,0,.308,.273,1,-1.3,-0.1,0,0,-1.4,0.0,0.2,0.2,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0.0,0.0,0.0,0.00,2,4,4,44,0,44,0,0,0,1.000,11.10,-0.5,.000,0,0,35.2,1,41,10.35,1,1,0,0,1,0,0,0,0,0,0,-0.5,0.0
369,C,Rod Barajas,Gonzaga,GON,35242,3,3,13,11,3,2,1,0,0,4,1,2,0,0,0,0,3,0,.351,.375,1,-0.3,0.0,0,0,-0.4,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0.0,0.0,0.0,0.00,2,3,3,28,4,24,0,1,0,1.000,10.08,0.5,.000,1,1,25.0,0,25,9.00,1,1,0,0,0,0,0,0,0,0,0,-0.7,0.0
657,C,Curt Casali,Havre De Grace,HD,34035,7,7,31,25,4,1,0,0,3,6,5,5,0,1,0,0,7,1,.348,.067,4,-0.9,0.0,0,0,-1.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0.0,0.0,0.0,0.00,2,7,7,82,6,76,0,1,0,1.000,11.71,0.1,.000,6,3,63.0,0,38,5.43,0,0,0,0,1,0,0,0,0,0,0,-0.5,0.0
174,C,Curt Casali,San Diego,SD,34035,6,6,25,18,3,2,1,0,0,1,5,6,0,0,0,1,6,1,.304,.231,2,-1.8,-0.1,0,0,-1.9,0.0,-0.5,-0.5,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0.0,0.0,0.0,0.00,2,6,6,74,4,70,0,0,0,1.000,13.06,-0.6,1.038,4,0,51.0,1,40,7.06,1,1,0,0,0,0,0,0,0,0,0,-0.1,0.0
109,C,Curt Casali,poway,POW,34035,4,4,15,12,4,3,0,0,1,3,4,2,0,0,0,1,5,0,.401,.429,2,0.4,0.1,0,0,0.3,0.0,-0.2,-0.2,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0.0,0.0,0.0,0.00,2,4,4,34,1,33,0,0,0,1.000,9.27,-0.0,.000,1,1,33.0,1,31,8.45,0,0,0,0,0,0,0,0,0,0,0,-0.1,0.0
771,C,Jason Castro,Lamigo,TAO,34535,4,4,16,14,0,0,0,0,0,0,0,2,0,0,0,0,10,0,.095,.000,-1,-4.6,-0.3,0,0,-4.6,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0.0,0.0,0.0,0.00,2,4,4,51,8,43,0,2,0,1.000,13.24,0.6,1.038,3,3,34.2,0,26,6.75,0,0,1,1,0,0,0,0,0,0,0,-0.4,0.0
746,C,Jason Castro,Macon,MAC,34535,4,4,17,14,7,5,2,0,0,5,4,3,0,0,0,0,3,0,.545,.636,5,2.9,0.2,0,0,2.9,0.0,-0.6,-0.6,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0.0,0.0,0.0,0.00,2,4,4,38,1,37,0,0,0,1.000,9.77,0.1,.000,0,0,35.0,0,28,7.20,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
687,C,Jason Castro,Sacramento,SAC,34535,4,2,10,8,0,0,0,0,0,0,0,2,0,0,0,0,6,0,.152,.000,0,-2.3,-0.1,0,0,-2.3,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0.0,0.0,0.0,0.00,2,2,2,21,0,21,0,0,0,1.000,11.12,-0.1,.000,1,0,17.0,0,7,3.71,0,0,0,0,0,0,0,0,0,0,0,-0.0,0.0
523,C,Jason Castro,Circle City,CC,34535,3,3,11,10,1,1,0,0,0,0,0,1,0,0,0,0,2,2,.152,.125,0,-2.5,-0.2,0,0,-2.5,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0.0,0.0,0.0,0.00,2,3,3,32,3,29,0,0,0,1.000,11.52,0.1,1.038,5,2,25.0,0,20,7.20,0,0,0,0,1,1,0,0,0,0,0,-0.3,0.0
