ID,POS,Name,TM,TM,CID,G,GS,PA,AB,H,1B,2B,3B,HR,RBI,R,BB,IBB,HP,SH,SF,SO,GIDP,wOBA,BABIP,wRC,wRAA,WAR,SB,CS,BatR,wSB,UBR,BsR,G,GS,IP,BF,AB,HA,1B,2B,3B,HR,R,ER,BB,IBB,K,HP,BABIP,SH,SF,WP,DP,RA,pLi,PPG,PI,GB,FB,SB,CS,FIP,WPA,WAR,rWAR,SIERA,POS,G,GS,TC,A,PO,E,DP,TP,PCT,RNG,ZR,EFF,SBA,RTO,IP,PB,CER,CERA,BIZ-R,BIZ-Rm,BIZ-L,BIZ-Lm,BIZ-E,BIZ-Em,BIZ-U,BIZ-Um,BIZ-Z,BIZ-Zm,BIZ-I,FRM,ARM
623,SP,Joan Adon,Lima,LIM,34355, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,3,3,12.2,64,55,18,12,3,1,2,11,9,8,0,17,0,.432,0,1,0,2,0,1.07,86,260,9,10,0,0,4.89,-0.3,0.3,0.1,3.60,1,3,3,0,0,0,0,0,0,.000,0.00,0.1,.000,0,0,12.2,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,-0.5,0.0
255,SP,Joan Adon,Toquerville,TOQ,34355, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,1,1,4.2,20,18,6,5,1,0,0,5,5,2,0,5,0,.462,0,0,1,1,0,1.38,83,83,6,1,0,0,2.77,-0.3,0.2,-0.0,3.98,1,1,1,0,0,0,0,0,0,.000,0.00,0.1,.000,0,0,4.2,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7,SP,Tyler Alexander,Topanga,TOP,34760, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,1,1,4.2,24,22,9,7,1,0,1,3,3,2,0,4,0,.471,0,0,0,1,0,1.48,97,97,5,4,0,0,5.98,-0.2,0.1,0.1,4.47,1,1,1,0,0,0,0,0,0,.000,0.00,0.1,.000,0,0,4.2,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,-0.3,0.0
2698,SP,Kolby Allard,Lamigo,TAO,34581, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,1,1,5.2,24,20,4,3,1,0,0,0,0,4,0,6,0,.286,0,0,0,1,0,1.00,101,101,6,4,0,0,3.63,0.1,0.2,0.5,4.31,1,1,1,0,0,0,0,0,0,.000,0.00,0.1,.000,0,0,5.2,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,-0.4,0.0
642,SP,Kolby Allard,Lima,LIM,34581, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,3,3,18.1,75,68,18,13,2,1,2,6,6,7,0,16,0,.320,0,0,0,3,0,1.01,95,287,18,14,1,3,4.45,0.3,0.6,0.9,3.95,1,3,3,1,1,0,0,0,0,1.000,0.49,0.1,1.023,4,3,18.1,0,0,0.00,0,0,1,0,0,0,0,0,0,0,0,-0.5,0.0
462,SP,Kolby Allard,Faybik,FAY,34581, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,3,3,12.1,61,52,17,15,0,0,2,9,9,8,0,15,0,.417,0,1,1,1,0,0.94,91,275,11,9,1,1,5.25,-0.5,0.3,0.2,3.94,1,3,3,1,1,0,0,0,0,1.000,0.73,-0.1,1.023,2,1,12.1,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,-0.4,0.0
280,SP,Kolby Allard,Sunnytown,SUN,34581, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,2,2,11.2,49,44,12,8,1,0,3,4,4,5,0,10,0,.290,0,0,0,2,0,0.93,92,184,9,13,0,1,6.54,0.0,0.1,0.6,4.15,1,2,2,2,1,1,0,0,0,1.000,1.54,0.3,1.023,1,1,11.2,0,0,0.00,0,0,1,1,0,0,0,0,0,0,0,-0.3,0.0
340,SP,Joaquin Andujar,Wash Park,WP,39117, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,2,2,7.2,42,31,9,7,1,0,1,9,9,9,0,12,1,.421,0,1,0,0,0,0.96,91,183,4,7,1,0,6.11,-0.5,0.1,-0.1,4.34,1,2,2,0,0,0,0,0,0,.000,0.00,-0.3,.000,1,0,7.2,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,-0.3,0.0
505,SP,Chris Archer,Doha,DOH,34690, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,1,1,5.0,24,17,4,2,2,0,0,3,3,6,0,7,0,.364,0,1,1,1,0,1.22,96,96,5,2,0,0,4.43,-0.0,0.2,0.1,4.78,1,1,1,0,0,0,0,0,0,.000,0.00,0.1,.000,0,0,5.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,-0.0,0.0
721,SP,Pedro Avila,Iron,IRUN,40693, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,5,0,7.1,37,33,10,5,2,0,3,9,8,4,0,8,0,.318,0,0,1,0,5,0.95,27,135,6,8,0,1,8.40,-0.3,-0.1,-0.2,4.06,1,5,0,0,0,0,0,0,0,.000,0.00,0.2,.000,1,1,7.1,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,-0.4,0.0
