ID,POS,Name,TM,CID,G,GS,PA,AB,H,1B,2B,3B,HR,RBI,R,BB,IBB,HP,SH,SF,SO,GIDP,wOBA,BABIP,wRC,wRAA,WAR,SB,CS,BatR,wSB,UBR,BsR,G,GS,IP,BF,AB,HA,1B,2B,3B,HR,R,ER,BB,IBB,K,HP,BABIP,SH,SF,WP,DP,RA,pLi,PPG,PI,GB,FB,SB,CS,FIP,WPA,WAR,rWAR,SIERA,POS,G,GS,TC,A,PO,E,DP,TP,PCT,RNG,ZR,EFF,SBA,RTO,IP,PB,CER,CERA,BIZ-R,BIZ-Rm,BIZ-L,BIZ-Lm,BIZ-E,BIZ-Em,BIZ-U,BIZ-Um,BIZ-Z,BIZ-Zm,BIZ-I,FRM,ARM
318,1B,Owen Miller,Tonawanda CDP,34793,15,12,60,51,20,11,5,0,4,10,16,8,0,1,0,0,15,3,.500,.500,17,7.6,0.7,0,0,7.9,0.0,0.1,0.1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0.0,0.0,0.0,0.00,0,0,0,0,0,0,0,0,0,.000,0.00,0.0,.000,0,0,0.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
798,1B,Jonathan Schoop,D.C.,34769,1,1,4,4,1,0,1,0,0,1,1,0,0,0,0,0,1,0,.302,.333,0,-0.3,-0.0,0,0,-0.3,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0.0,0.0,0.0,0.00,0,0,0,0,0,0,0,0,0,.000,0.00,0.0,.000,0,0,0.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
755,1B,Jonathan Schoop,BERG,34769,11,11,47,40,10,7,2,0,1,5,7,5,0,2,0,0,9,1,.339,.300,5,-1.7,-0.1,0,0,-1.4,0.0,-0.2,-0.2,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0.0,0.0,0.0,0.00,0,0,0,0,0,0,0,0,0,.000,0.00,0.0,.000,0,0,0.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
65,1B,Jonathan Schoop,Phoenix,34769,26,26,109,97,28,18,2,0,8,24,15,9,0,2,0,1,24,3,.379,.303,18,0.4,0.2,1,0,1.1,0.5,0.5,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0.0,0.0,0.0,0.00,4,1,0,1,1,0,0,0,0,1.000,1.80,0.0,1.081,0,0,5.0,0,0,0.00,1,1,0,0,0,0,0,0,0,0,0,0.0,0.0
627,1B,Jerry Terrell,San Jose,39632,6,6,27,21,7,6,1,0,0,4,5,4,0,1,0,1,5,1,.390,.412,4,0.4,0.1,0,0,0.6,0.0,0.2,0.2,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0.0,0.0,0.0,0.00,0,0,0,0,0,0,0,0,0,.000,0.00,0.0,.000,0,0,0.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
585,2B,Marlon Anderson,Los Angeles,39120,6,2,17,14,5,3,1,0,1,6,7,2,0,1,0,0,3,0,.471,.400,4,1.7,0.2,1,0,1.8,0.3,0.6,0.8,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0.0,0.0,0.0,0.00,0,0,0,0,0,0,0,0,0,.000,0.00,0.0,.000,0,0,0.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
750,2B,Casey Candaele,BERG,40398,11,11,48,44,14,8,4,0,2,7,8,4,0,0,0,0,11,0,.390,.387,8,0.7,0.2,0,0,1.0,0.0,-0.7,-0.7,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0.0,0.0,0.0,0.00,4,9,9,31,21,10,0,6,0,1.000,3.46,0.6,1.024,0,0,80.2,0,0,0.00,11,11,4,4,0,0,2,0,3,0,3,0.0,0.0
596,2B,Casey Candaele,Los Angeles,40398,4,1,12,10,3,3,0,0,0,1,2,1,0,0,0,1,3,0,.292,.375,0,-1.0,-0.1,0,0,-0.9,0.0,-0.4,-0.4,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0.0,0.0,0.0,0.00,4,2,1,9,2,6,1,1,0,.889,5.84,-0.7,.865,0,0,12.1,0,0,0.00,5,2,3,2,2,1,0,0,1,0,1,0.0,0.0
679,2B,Starlin Castro,Rosarito,35828,15,14,63,59,16,7,7,0,2,10,9,4,0,0,0,0,11,2,.340,.304,8,-2.3,-0.1,0,0,-1.9,0.0,-0.4,-0.4,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0.0,0.0,0.0,0.00,4,15,14,72,43,27,2,16,0,.972,4.97,-1.2,.910,0,0,126.2,0,0,0.00,27,23,6,3,6,3,7,1,5,1,3,0.0,0.0
760,2B,Willi Castro,BERG,40708,4,2,9,6,1,0,1,0,0,0,1,2,0,1,0,0,3,0,.391,.333,1,0.1,0.1,0,0,0.2,0.0,0.4,0.4,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0.0,0.0,0.0,0.00,4,2,2,10,4,6,0,0,0,1.000,5.29,0.2,1.081,0,0,17.0,0,0,0.00,6,6,0,0,0,0,0,0,1,0,0,0.0,0.0
