ID,POS,Name,TM,CID,G,GS,PA,AB,H,1B,2B,3B,HR,RBI,R,BB,IBB,HP,SH,SF,SO,GIDP,wOBA,BABIP,wRC,wRAA,WAR,SB,CS,BatR,wSB,UBR,BsR,G,GS,IP,BF,AB,HA,1B,2B,3B,HR,R,ER,BB,IBB,K,HP,BABIP,SH,SF,WP,DP,RA,pLi,PPG,PI,GB,FB,SB,CS,FIP,WPA,WAR,rWAR,SIERA,POS,G,GS,TC,A,PO,E,DP,TP,PCT,RNG,ZR,EFF,SBA,RTO,IP,PB,CER,CERA,BIZ-R,BIZ-Rm,BIZ-L,BIZ-Lm,BIZ-E,BIZ-Em,BIZ-U,BIZ-Um,BIZ-Z,BIZ-Zm,BIZ-I,FRM,ARM
299,1B,Owen Miller,T,34793,5,5,23,19,4,3,0,0,1,3,3,4,0,0,0,0,5,0,.328,.231,2,-0.9,-0.1,0,0,-0.9,0.0,-0.9,-0.9,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0.0,0.0,0.0,0.00,0,0,0,0,0,0,0,0,0,.000,0.00,0.0,.000,0,0,0.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
776,1B,Jonathan Schoop,Greenville,34769,10,10,41,37,8,5,1,0,2,6,3,3,0,1,0,0,11,1,.303,.250,3,-2.6,-0.1,0,1,-2.7,-0.5,0.2,-0.2,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0.0,0.0,0.0,0.00,4,1,1,4,3,1,0,1,0,1.000,4.50,0.5,1.100,0,0,8.0,0,0,0.00,0,0,2,2,0,0,0,0,1,1,0,0.0,0.0
597,1B,Jonathan Schoop,Manhattan,34769,10,10,43,38,10,5,1,0,4,11,7,5,0,0,0,0,6,1,.390,.214,7,0.9,0.1,1,0,0.8,0.3,-0.4,-0.1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0.0,0.0,0.0,0.00,0,0,0,0,0,0,0,0,0,.000,0.00,0.0,.000,0,0,0.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
574,1B,Jonathan Schoop,Marble,34769,17,17,71,63,19,12,3,0,4,13,13,7,1,1,0,0,18,3,.381,.366,11,0.9,0.1,0,1,0.8,-0.4,0.2,-0.2,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0.0,0.0,0.0,0.00,0,0,0,0,0,0,0,0,0,.000,0.00,0.0,.000,0,0,0.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
480,1B,Jonathan Schoop,Never Say,34769,15,15,73,67,21,19,2,0,0,3,6,6,0,0,0,0,20,2,.332,.447,8,-2.6,-0.2,0,0,-2.7,0.0,-0.9,-0.9,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0.0,0.0,0.0,0.00,0,0,0,0,0,0,0,0,0,.000,0.00,0.0,.000,0,0,0.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
110,1B,Jonathan Schoop,Cincinnati,34769,10,9,41,35,9,3,3,0,3,8,6,5,0,0,0,1,7,0,.380,.231,6,0.4,0.2,0,0,0.4,0.0,1.5,1.5,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0.0,0.0,0.0,0.00,4,1,0,2,1,1,0,1,0,1.000,5.40,-0.1,1.100,0,0,3.1,0,0,0.00,0,0,1,0,0,0,0,0,0,0,1,0.0,0.0
800,2B,Marlon Anderson,San Diego,39120,5,5,22,19,5,3,1,0,1,3,3,3,1,0,0,0,11,0,.330,.571,2,-0.8,0.0,1,0,-0.9,0.3,0.1,0.4,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0.0,0.0,0.0,0.00,4,5,5,23,16,7,0,4,0,1.000,5.31,-0.2,.953,0,0,39.0,0,0,0.00,7,7,5,4,2,0,2,0,1,0,1,0.0,0.0
754,2B,Marlon Anderson,Dunder,39120,24,18,75,62,15,5,3,0,7,19,12,13,0,0,0,0,21,0,.408,.235,14,2.9,0.5,0,0,2.8,0.0,-0.4,-0.4,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0.0,0.0,0.0,0.00,4,15,14,62,31,31,0,14,0,1.000,5.12,-0.1,1.008,0,0,109.0,0,0,0.00,16,15,5,2,6,2,2,1,2,0,3,0.0,0.0
552,2B,Marlon Anderson,Los Angeles,39120,13,9,39,36,16,9,4,0,3,7,12,3,0,0,0,0,4,0,.532,.448,12,6.2,0.5,0,1,6.1,-0.4,-0.4,-0.8,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0.0,0.0,0.0,0.00,4,1,0,2,2,0,0,0,0,1.000,18.00,0.3,1.100,0,0,1.0,0,0,0.00,1,1,0,0,0,0,1,1,0,0,0,0.0,0.0
415,2B,Marlon Anderson,Steele Creek,39120,6,5,23,19,10,6,0,0,4,9,7,4,0,0,0,0,3,1,.682,.500,10,7.0,0.6,0,0,7.0,0.0,0.1,0.1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0.0,0.0,0.0,0.00,4,5,5,17,8,9,0,4,0,1.000,3.56,-0.9,.825,0,0,43.0,0,0,0.00,7,6,0,0,4,0,1,0,0,0,1,0.0,0.0
