ID,POS,Name,TM,CID,G,GS,PA,AB,H,1B,2B,3B,HR,RBI,R,BB,IBB,HP,SH,SF,SO,GIDP,wOBA,BABIP,wRC,wRAA,WAR,SB,CS,BatR,wSB,UBR,BsR,G,GS,IP,BF,AB,HA,1B,2B,3B,HR,R,ER,BB,IBB,K,HP,BABIP,SH,SF,WP,DP,RA,pLi,GB,FB,SB,CS,FIP,WPA,WAR,rWAR,SIERA,POS,G,GS,TC,A,PO,E,DP,TP,PCT,RNG,ZR,EFF,SBA,RTO,IP,PB,CER,CERA,BIZ-R,BIZ-Rm,BIZ-L,BIZ-Lm,BIZ-E,BIZ-Em,BIZ-U,BIZ-Um,BIZ-Z,BIZ-Zm,BIZ-I,FRM,ARM
232,RP,Domingo Acevedo,Santiago,34638, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,7,0,8.0,36,31,8,6,0,0,2,3,2,5,0,10,0,.316,0,0,0,1,7,0.71,6,7,0,0,6.39,-0.1,-0.0,0.2,3.59,1,7,0,0,0,0,0,0,0,.000,0.00,0.1,.000,0,0,8.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,-0.5,0.0
486,RP,Jason Adam,Saint Clair,34889, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,3,0,3.0,15,13,4,2,0,0,2,3,3,2,0,4,0,.286,0,0,0,0,3,0.41,2,3,0,0,11.76,0.0,-0.2,-0.1,3.64,1,3,0,0,0,0,0,0,0,.000,0.00,0.0,.000,0,0,3.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,-0.4,0.0
1267,RP,Austin Adams,Boyz,34057, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,1,0,1.0,9,8,5,4,0,0,1,4,4,1,0,2,0,.800,0,0,0,0,1,0.28,1,0,0,0,15.76,-0.0,-0.1,-0.2,4.08,1,1,0,0,0,0,0,0,0,.000,0.00,0.0,.000,0,0,1.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
633,RP,Austin Adams,Upstate,34057, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,2,0,2.2,9,8,1,0,0,0,1,1,1,1,0,5,0,.000,0,0,0,0,2,0.27,0,2,0,1,6.01,-0.1,0.0,0.1,-0.70,1,2,0,0,0,0,0,0,0,.000,0.00,0.1,.000,1,1,2.2,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
532,RP,Austin Adams,Mucha Fat Otaku,34057, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,1,0,1.2,11,7,2,0,0,0,2,2,2,4,0,2,0,.000,0,0,0,0,1,0.75,2,1,0,0,24.16,-0.2,-0.2,-0.1,7.35,1,1,0,0,0,0,0,0,0,.000,0.00,0.0,.000,0,0,1.2,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
86,RP,Austin Adams,Minnesota,34057, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,7,0,8.0,35,31,7,5,1,0,1,1,1,4,0,9,0,.286,0,0,0,1,7,1.11,8,6,0,0,4.64,0.2,0.1,0.4,3.62,1,7,0,0,0,0,0,0,0,.000,0.00,0.1,.000,0,0,8.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,-0.1,0.0
72,RP,Austin Adams,-,34057, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,5,0,4.2,20,18,5,3,0,0,2,3,3,2,0,9,0,.429,0,0,0,1,5,1.85,3,1,0,0,6.76,0.5,-0.0,0.0,1.48,1,5,0,1,1,0,0,0,0,1.000,1.93,0.1,1.032,0,0,4.2,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
50,RP,Austin Adams,Montgomery,34057, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,9,0,5.2,27,23,7,5,2,0,0,3,3,3,0,8,0,.438,0,1,0,0,9,1.50,4,5,0,0,2.53,-0.1,0.3,0.1,3.02,1,9,0,1,0,1,0,0,0,1.000,1.59,-0.0,.000,0,0,5.2,0,0,0.00,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0
712,RP,Joan Adon,Trenton,34355, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,2,0,1.1,6,6,2,0,0,0,2,2,2,0,0,2,0,.000,0,0,0,0,2,0.80,1,1,0,0,20.26,-0.1,-0.2,-0.1,1.33,1,2,0,0,0,0,0,0,0,.000,0.00,0.0,.000,0,0,1.1,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
522,RP,Chris Archer,Mucha Fat Otaku,34690, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,2,0,2.0,12,9,2,0,1,0,1,3,2,3,0,3,0,.200,0,0,0,0,2,1.53,1,2,1,0,11.76,-0.3,-0.1,-0.2,5.24,1,2,0,0,0,0,0,0,0,.000,0.00,-0.4,.000,1,0,2.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,-0.0,0.0
