ID,POS,Name,TM,CID,G,GS,PA,AB,H,1B,2B,3B,HR,RBI,R,BB,IBB,HP,SH,SF,SO,GIDP,wOBA,BABIP,wRC,wRAA,WAR,SB,CS,BatR,wSB,UBR,BsR,G,GS,IP,BF,AB,HA,1B,2B,3B,HR,R,ER,BB,IBB,K,HP,BABIP,SH,SF,WP,DP,RA,pLi,PPG,PI,GB,FB,SB,CS,FIP,WPA,WAR,rWAR,SIERA,POS,G,GS,TC,A,PO,E,DP,TP,PCT,RNG,ZR,EFF,SBA,RTO,IP,PB,CER,CERA,BIZ-R,BIZ-Rm,BIZ-L,BIZ-Lm,BIZ-E,BIZ-Em,BIZ-U,BIZ-Um,BIZ-Z,BIZ-Zm,BIZ-I,FRM,ARM
2598,C,Cy Perkins,Baltimore,39829,12,11,47,42,10,7,2,0,1,3,6,5,0,0,0,0,12,1,.305,.310,4,-2.8,-0.2,1,0,-2.8,0.3,-0.8,-0.5,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0.0,0.0,0.0,0.00,6,7,6,27,18,9,0,5,0,1.000,4.29,-0.4,1.024,0,0,56.2,0,0,0.00,15,12,6,3,2,0,6,1,2,0,2,0.0,0.0
1753,C,Cy Perkins,Fulton Chain,39829,5,5,22,19,11,8,2,0,1,6,8,3,0,0,0,0,2,0,.626,.625,8,5.5,0.5,0,0,5.5,0.0,0.8,0.8,1,0,0.2,2,2,0,0,0,0,0,0,0,0,0,2,0,.000,0,0,0,0,1,0.00,7,7,0,0,0,0,0.00,-0.0,0.0,0.0,-3.19,0,0,0,0,0,0,0,0,0,.000,0.00,0.0,.000,0,0,0.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1041,C,Cy Perkins,Barnum,39829,4,4,15,14,5,5,0,0,0,1,3,1,0,0,0,0,5,1,.353,.556,2,-0.2,0.0,0,0,-0.2,0.0,0.3,0.3,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0.0,0.0,0.0,0.00,0,0,0,0,0,0,0,0,0,.000,0.00,0.0,.000,0,0,0.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1825,1B,Bill Almon,San Antonio,40497,3,2,10,7,1,0,0,0,1,1,2,3,0,0,0,0,0,0,.405,.000,1,0.4,0.1,1,0,0.4,0.2,0.2,0.4,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0.0,0.0,0.0,0.00,6,1,1,2,2,0,0,1,0,1.000,2.25,0.1,1.081,0,0,8.0,0,0,0.00,1,1,0,0,0,0,0,0,0,0,1,0.0,0.0
2884,1B,Marwin Gonzalez,London,40659,9,8,34,30,5,3,0,0,2,4,4,3,0,0,1,0,12,1,.253,.188,1,-3.8,-0.2,1,0,-3.8,0.3,0.0,0.3,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0.0,0.0,0.0,0.00,6,1,0,0,0,0,0,0,0,.000,0.00,0.0,.000,0,0,1.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1340,1B,Marwin Gonzalez,Newport News,40659,20,20,90,81,19,13,2,0,4,16,17,8,0,1,0,0,23,1,.314,.278,9,-4.6,-0.3,1,0,-4.7,0.4,-1.6,-1.2,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0.0,0.0,0.0,0.00,0,0,0,0,0,0,0,0,0,.000,0.00,0.0,.000,0,0,0.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2615,1B,Owen Miller,Topanga,34793,11,11,56,52,17,10,3,0,4,11,12,3,0,1,0,0,17,1,.410,.419,11,2.4,0.3,1,0,2.3,0.3,-0.1,0.3,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0.0,0.0,0.0,0.00,0,0,0,0,0,0,0,0,0,.000,0.00,0.0,.000,0,0,0.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
347,1B,Owen Miller,Tokyo,34793,7,7,34,31,10,5,1,0,4,10,6,2,0,1,0,0,10,1,.449,.353,7,2.7,0.4,0,0,2.7,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0.0,0.0,0.0,0.00,6,7,7,28,19,7,2,6,0,.929,3.97,0.2,.933,0,0,59.0,0,0,0.00,11,9,1,1,4,3,3,1,3,1,3,0.0,0.0
3002,1B,Jerry Terrell,San Jose,39632,3,3,14,14,6,6,0,0,0,1,1,0,0,0,0,0,1,0,.390,.462,2,0.3,0.1,0,0,0.3,0.0,0.2,0.2,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0.0,0.0,0.0,0.00,0,0,0,0,0,0,0,0,0,.000,0.00,0.0,.000,0,0,0.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
9961,2B,Casey Candaele,Gun Barrel City,40398,6,2,15,13,5,4,1,0,0,4,4,2,0,0,0,0,2,1,.424,.455,3,0.8,0.1,0,0,0.8,0.0,0.3,0.3,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0.0,0.0,0.0,0.00,6,1,1,3,2,1,0,0,0,1.000,3.00,-0.5,.720,0,0,9.0,0,0,0.00,3,2,1,0,0,0,0,0,0,0,0,0.0,0.0
