ID,POS,Name,TM,TM,CID,G,GS,PA,AB,H,1B,2B,3B,HR,RBI,R,BB,IBB,HP,SH,SF,SO,GIDP,wOBA,BABIP,wRC,wRAA,WAR,SB,CS,BatR,wSB,UBR,BsR,G,GS,IP,BF,AB,HA,1B,2B,3B,HR,R,ER,BB,IBB,K,HP,BABIP,SH,SF,WP,DP,RA,pLi,PPG,PI,GB,FB,SB,CS,FIP,WPA,WAR,rWAR,SIERA,POS,G,GS,TC,A,PO,E,DP,TP,PCT,RNG,ZR,EFF,SBA,RTO,IP,PB,CER,CERA,BIZ-R,BIZ-Rm,BIZ-L,BIZ-Lm,BIZ-E,BIZ-Em,BIZ-U,BIZ-Um,BIZ-Z,BIZ-Zm,BIZ-I,FRM,ARM
2497,SP,Joan Adon,Kicks,KK,34355, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,1,1,2.2,16,15,7,3,2,1,1,6,6,1,0,3,0,.545,0,0,0,0,0,0.69,53,53,2,3,0,0,7.48,-0.4,0.0,-0.2,3.94,1,1,1,0,0,0,0,0,0,.000,0.00,0.0,.000,0,0,2.2,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
543,SP,Joan Adon,San Pedro,SP,34355, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,2,2,7.1,37,32,12,9,1,0,2,9,9,5,0,8,0,.455,0,0,1,0,0,0.92,76,153,4,8,3,1,7.14,-0.5,0.0,-0.1,4.34,1,2,2,0,0,0,0,0,0,.000,0.00,-0.9,.000,4,1,7.1,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,-0.4,0.0
705,SP,Kolby Allard,Kendall West,KW,34581, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,2,2,9.2,52,43,16,14,0,0,2,10,9,8,0,13,0,.483,0,1,0,1,0,0.96,99,199,5,8,1,1,6.22,-0.7,0.1,-0.1,4.12,1,2,2,2,0,2,0,0,0,1.000,1.86,-0.1,.000,2,1,9.2,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
579,SP,Kolby Allard,Tony Da Mucha,GG,34581, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,2,2,10.0,42,37,8,7,1,0,0,4,2,4,0,17,0,.381,0,1,0,0,0,1.05,81,163,2,10,2,1,1.53,-0.0,0.6,0.4,1.04,1,2,2,0,0,0,0,0,0,.000,0.00,-0.5,.000,3,1,10.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.4,0.0
569,SP,Kolby Allard,Nebula,NEB,34581, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,3,0,7.0,28,26,5,2,2,1,0,2,2,1,0,10,1,.312,0,0,0,0,3,0.65,35,107,4,7,1,0,1.73,0.1,0.3,0.3,1.22,1,3,0,0,0,0,0,0,0,.000,0.00,-0.3,.000,1,0,7.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,-0.3,0.0
230,SP,Kolby Allard,Cederburg,Csq,34581, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,4,4,20.0,90,82,25,19,3,0,3,12,11,7,0,22,0,.379,0,1,0,1,0,0.97,83,333,14,20,1,1,4.53,-0.3,0.6,0.5,3.30,1,4,4,2,0,2,0,0,0,1.000,0.90,0.1,.000,2,1,20.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,-0.0,0.0
188,SP,Kolby Allard,Stamford,Stam,34581, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,4,4,20.1,99,90,29,18,4,0,7,17,13,9,0,22,0,.361,0,0,1,2,0,1.13,87,349,17,18,1,2,7.37,-1.0,0.1,0.1,3.79,1,4,4,1,1,0,0,0,0,1.000,0.44,0.0,.000,3,2,20.1,0,0,0.00,0,0,1,0,0,0,0,0,0,0,0,-0.5,0.0
152,SP,Kolby Allard,Nevada,NEV,34581, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,2,2,8.2,37,35,11,7,2,0,2,9,9,2,0,13,0,.450,0,0,0,2,0,0.88,74,148,4,7,0,0,4.43,-0.2,0.3,-0.1,1.58,1,2,2,0,0,0,0,0,0,.000,0.00,0.1,.000,0,0,8.2,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,-0.4,0.0
2,SP,Kolby Allard,Brattleboro,BRA,34581, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,1,1,4.0,21,16,6,4,0,0,2,3,3,5,0,2,0,.333,0,0,1,2,0,1.17,93,93,3,5,0,0,12.98,-0.2,-0.2,0.1,7.46,1,1,1,0,0,0,0,0,0,.000,0.00,0.1,.000,0,0,4.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,-0.1,0.0
725,SP,Joaquin Andujar,Dexter,RAYS,39117, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,2,2,11.0,43,41,8,2,4,1,1,6,4,2,0,10,0,.233,0,0,0,1,0,0.97,78,157,9,13,1,0,3.64,-0.1,0.4,0.3,3.06,1,2,2,2,1,1,0,0,0,1.000,1.64,-0.1,1.028,1,0,11.0,0,0,0.00,2,2,0,0,0,0,0,0,0,0,0,0.3,0.0
313,SP,Joaquin Andujar,Wash Park,WP,39117, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,2,2,6.1,31,28,12,6,3,0,3,10,10,2,0,11,0,.600,0,1,0,1,0,1.05,60,120,4,2,0,1,7.37,-0.8,0.0,-0.3,1.94,1,2,2,1,1,0,0,0,0,1.000,1.42,0.2,1.028,1,1,6.1,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
