ID,POS,Name,TM,CID,G,GS,PA,AB,H,1B,2B,3B,HR,RBI,R,BB,IBB,HP,SH,SF,SO,GIDP,wOBA,BABIP,wRC,wRAA,WAR,SB,CS,BatR,wSB,UBR,BsR,G,GS,IP,BF,AB,HA,1B,2B,3B,HR,R,ER,BB,IBB,K,HP,BABIP,SH,SF,WP,DP,RA,pLi,GB,FB,SB,CS,FIP,WPA,WAR,rWAR,SIERA,POS,G,GS,TC,A,PO,E,DP,TP,PCT,RNG,ZR,EFF,SBA,RTO,IP,PB,CER,CERA,BIZ-R,BIZ-Rm,BIZ-L,BIZ-Lm,BIZ-E,BIZ-Em,BIZ-U,BIZ-Um,BIZ-Z,BIZ-Zm,BIZ-I,FRM,ARM
498,RP,Domingo Acevedo,Arroyo Grande,34638, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,4,0,4.1,20,16,3,1,1,0,1,3,3,4,0,9,0,.333,0,0,0,0,4,0.61,1,3,0,0,5.71,-0.0,0.0,0.0,2.11,1,3,0,0,0,0,0,0,0,.000,0.00,0.1,.000,0,0,4.1,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,-0.3,0.0
717,RP,Jason Adam,D.C.,34889, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,3,0,4.1,18,14,3,2,1,0,0,1,1,3,0,3,1,.273,0,0,0,0,3,0.61,4,4,2,2,5.48,0.1,0.0,0.2,5.43,1,3,0,1,1,0,0,0,0,1.000,2.08,-0.1,1.023,4,2,4.1,0,0,0.00,0,0,1,1,0,0,0,0,0,0,0,-0.1,0.0
169,RP,Jason Adam,Long Beach,34889, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,6,0,5.1,28,18,3,2,0,0,1,4,4,10,0,7,0,.200,0,0,1,1,6,0.52,4,4,0,0,9.53,-0.1,-0.2,0.0,6.46,1,6,0,0,0,0,0,0,0,.000,0.00,0.1,.000,0,0,5.1,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,-0.1,0.0
567,RP,Austin Adams,Doha,34057, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,2,0,4.1,19,16,3,1,2,0,0,4,4,3,1,7,0,.333,0,0,0,0,2,0.54,4,2,1,0,2.25,0.0,0.2,-0.1,2.92,1,2,0,1,0,1,0,0,0,1.000,2.08,-0.3,.000,1,0,4.1,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.1,0.0
417,RP,Austin Adams,Wash Park,34057, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,3,0,3.0,12,11,2,1,1,0,0,1,1,1,0,7,0,.500,0,0,0,0,3,1.84,2,0,0,0,0.43,-0.1,0.2,0.1,0.58,1,3,0,0,0,0,0,0,0,.000,0.00,0.0,.000,0,0,3.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,-0.1,0.0
317,RP,Austin Adams,Buenas Tardes,34057, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,3,0,3.1,15,13,4,3,0,0,1,3,3,2,0,5,0,.429,0,0,0,0,3,0.35,3,1,0,1,6.79,-0.1,-0.0,-0.0,3.09,1,3,0,0,0,0,0,0,0,.000,0.00,0.2,.000,1,1,3.1,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
172,RP,Austin Adams,Long Beach,34057, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,7,0,6.0,25,21,3,0,1,0,2,2,2,4,0,11,0,.125,0,0,0,0,7,0.58,2,5,0,0,6.76,0.2,-0.0,0.2,1.67,1,7,0,1,0,1,0,0,0,1.000,1.50,0.2,.000,0,0,6.0,0,0,0.00,0,0,1,1,0,0,0,0,0,0,0,0.1,0.0
120,RP,Austin Adams,Oxnard,34057, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,3,0,2.0,13,10,5,4,0,0,1,3,3,3,0,3,0,.667,0,0,0,1,3,1.24,2,0,0,0,12.09,-0.3,-0.1,-0.1,5.32,1,3,0,0,0,0,0,0,0,.000,0.00,0.0,.000,0,0,2.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
37,RP,Austin Adams,New Barn Spartans,34057, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,6,0,13.0,51,43,9,7,0,0,2,4,3,7,0,15,0,.269,1,0,0,3,6,1.02,11,9,0,1,5.40,0.5,0.1,0.5,3.41,1,6,0,1,0,1,0,0,0,1.000,0.69,0.4,1.023,1,1,13.0,0,0,0.00,1,1,0,0,0,0,0,0,0,0,0,-0.4,0.0
416,RP,Joaquin Andujar,Wash Park,39117, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,2,0,2.2,17,13,4,3,1,0,0,5,5,4,0,4,0,.444,0,0,0,0,2,0.37,2,2,0,0,5.59,0.0,0.0,-0.2,5.26,1,2,0,1,0,1,0,0,0,1.000,3.38,0.0,.000,0,0,2.2,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,-0.4,0.0
