ID,POS,Name,TM,TM,CID,G,GS,PA,AB,H,1B,2B,3B,HR,RBI,R,BB,IBB,HP,SH,SF,SO,GIDP,wOBA,BABIP,wRC,wRAA,WAR,SB,CS,BatR,wSB,UBR,BsR,G,GS,W,L,IP,BF,AB,HA,1B,2B,3B,HR,R,ER,BB,IBB,K,HP,BABIP,SH,SF,WP,DP,RA,pLi,PPG,PI,GB,FB,SB,CS,FIP,WPA,WAR,rWAR,SIERA,POS,G,GS,TC,A,PO,E,DP,TP,PCT,RNG,ZR,EFF,SBA,RTO,IP,PB,CER,CERA,BIZ-R,BIZ-Rm,BIZ-L,BIZ-Lm,BIZ-E,BIZ-Em,BIZ-U,BIZ-Um,BIZ-Z,BIZ-Zm,BIZ-I,FRM,ARM
809,C,Sport McAllister,Alethkar,4,39942,10,10,46,44,16,12,2,0,2,7,6,1,0,1,0,0,10,0,.395,.438,8,1.9,0.1,4,1,2.0,0.5,-0.6,-0.1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0.0,0.0,0.0,0.00,9,2,2,3,0,3,0,0,0,1.000,1.59,0.1,1.037,0,0,17.0,0,0,0.00,3,3,0,0,0,0,0,0,0,0,2,0.0,-0.0
802,C,Francisco Mejia,Alethkar,4,34906,14,14,62,53,12,10,0,0,2,7,7,9,0,0,0,0,9,5,.307,.238,6,-2.6,-0.2,1,0,-2.6,0.4,-0.4,-0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0.0,0.0,0.0,0.00,0,0,0,0,0,0,0,0,0,.000,0.00,0.0,.000,0,0,0.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
754,C,Francisco Mejia,Kendall West,KW,34906,7,7,34,31,8,8,0,0,0,1,5,3,0,0,0,0,9,3,.273,.364,2,-2.6,-0.2,0,0,-2.5,0.0,-0.5,-0.5,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0.0,0.0,0.0,0.00,0,0,0,0,0,0,0,0,0,.000,0.00,0.0,.000,0,0,0.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
738,C,Francisco Mejia,Kalamazoo,Kzoo,34906,9,6,29,26,12,6,4,0,2,6,9,2,0,0,0,1,5,0,.524,.500,9,4.8,0.4,0,0,4.8,0.0,-0.3,-0.3,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0.0,0.0,0.0,0.00,9,1,1,2,0,2,0,0,0,1.000,2.25,0.3,1.037,0,0,8.0,0,0,0.00,1,1,0,0,0,0,0,0,1,1,0,0.0,0.0
662,C,Francisco Mejia,Denver,DEN,34906,4,3,12,10,1,0,1,0,0,0,0,2,0,0,0,0,4,2,.221,.167,0,-1.5,-0.1,0,0,-1.5,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0.0,0.0,0.0,0.00,9,1,1,1,0,1,0,0,0,1.000,1.00,0.1,1.037,0,0,9.0,0,0,0.00,0,0,1,1,0,0,0,0,1,0,0,0.0,-0.2
573,C,Francisco Mejia,Orlando,ORL,34906,4,1,7,7,2,1,0,0,1,1,2,0,0,0,0,0,2,1,.386,.250,1,0.2,0.0,0,0,0.2,0.0,0.3,0.3,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0.0,0.0,0.0,0.00,0,0,0,0,0,0,0,0,0,.000,0.00,0.0,.000,0,0,0.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
565,C,Francisco Mejia,Wanaque,WAN,34906,4,2,12,10,2,2,0,0,0,0,3,2,0,0,0,0,1,0,.269,.222,0,-0.9,-0.0,0,0,-0.9,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0.0,0.0,0.0,0.00,0,0,0,0,0,0,0,0,0,.000,0.00,0.0,.000,0,0,0.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
510,C,Francisco Mejia,Napoleon,NAP,34906,11,11,48,43,13,8,2,0,3,5,8,5,0,0,0,0,10,0,.387,.333,8,1.6,0.2,0,0,1.7,0.0,0.2,0.2,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0.0,0.0,0.0,0.00,9,1,1,1,0,1,0,0,0,1.000,1.00,-0.2,1.037,0,0,9.0,0,0,0.00,1,0,1,1,0,0,0,0,0,0,0,0.0,0.2
356,C,Francisco Mejia,Chaska,CHA,34906,20,20,92,85,30,25,1,1,3,19,13,7,0,0,0,0,21,2,.385,.443,16,2.9,0.2,0,1,3.0,-0.2,0.1,-0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0.0,0.0,0.0,0.00,9,4,4,4,0,4,0,0,0,1.000,1.03,0.1,1.037,0,0,35.0,0,0,0.00,3,3,1,0,0,0,1,1,0,0,0,0.0,-0.4
299,C,Francisco Mejia,Zaddy,CHI,34906,3,2,9,8,3,2,0,0,1,2,2,0,0,1,0,0,3,0,.482,.500,2,1.1,0.1,0,0,1.1,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0.0,0.0,0.0,0.00,9,1,1,1,0,1,0,0,0,1.000,1.00,-0.2,1.037,0,0,9.0,0,0,0.00,1,1,0,0,1,0,1,0,0,0,0,0.0,-0.2
165,C,Francisco Mejia,Staten Island,GUNK,34906,6,6,28,24,10,5,2,0,3,11,7,3,0,0,0,1,4,1,.516,.389,8,4.4,0.4,0,0,4.4,0.0,0.2,0.2,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0.0,0.0,0.0,0.00,9,1,1,2,0,2,0,0,0,1.000,2.00,-0.0,1.037,0,0,9.0,0,0,0.00,2,2,0,0,0,0,1,0,0,0,0,0.0,0.0
46,C,Francisco Mejia,Breslau,BRE,34906,13,12,57,51,13,7,2,0,4,9,5,4,0,1,1,0,15,0,.342,.281,7,-0.5,0.0,0,0,-0.4,0.0,-0.3,-0.3,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0.0,0.0,0.0,0.00,0,0,0,0,0,0,0,0,0,.000,0.00,0.0,.000,0,0,0.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
536,C,Stephen Vogt,Dodgertown,DTWN,35869,22,19,91,75,27,19,1,0,7,25,20,13,0,2,0,1,15,1,.458,.370,22,9.3,1.0,0,0,9.4,0.0,-0.5,-0.5,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0.0,0.0,0.0,0.00,0,0,0,0,0,0,0,0,0,.000,0.00,0.0,.000,0,0,0.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
598,1B,Phil Clark,Dinosoaur Bob and,DB,40365,7,3,20,20,12,5,5,0,2,5,5,0,0,0,0,0,5,0,.704,.769,9,6.7,0.6,0,0,6.8,0.0,-0.4,-0.4,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0.0,0.0,0.0,0.00,0,0,0,0,0,0,0,0,0,.000,0.00,0.0,.000,0,0,0.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
