ID,POS,Name,TM,TM,CID,G,GS,PA,AB,H,1B,2B,3B,HR,RBI,R,BB,IBB,HP,SH,SF,SO,GIDP,wOBA,BABIP,wRC,wRAA,WAR,SB,CS,BatR,wSB,UBR,BsR,G,GS,IP,BF,AB,HA,1B,2B,3B,HR,R,ER,BB,IBB,K,HP,BABIP,SH,SF,WP,DP,RA,pLi,PPG,PI,GB,FB,SB,CS,FIP,WPA,WAR,rWAR,SIERA,POS,G,GS,TC,A,PO,E,DP,TP,PCT,RNG,ZR,EFF,SBA,RTO,IP,PB,CER,CERA,BIZ-R,BIZ-Rm,BIZ-L,BIZ-Lm,BIZ-E,BIZ-Em,BIZ-U,BIZ-Um,BIZ-Z,BIZ-Zm,BIZ-I,FRM,ARM
256,SP,Joan Adon,Wai'ale'ale,WAI,34355, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,1,1,6.0,24,22,4,2,1,0,1,3,3,2,0,7,0,.214,0,0,0,0,0,0.99,87,87,4,7,0,0,4.76,-0.0,0.1,0.2,2.61,1,1,1,1,1,0,0,0,0,1.000,1.50,0.1,1.032,0,0,6.0,0,0,0.00,1,1,0,0,0,0,0,0,0,0,0,0.0,0.0
494,SP,Keegan Akin,Wanaque,WAN,35001, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,1,1,5.0,24,21,9,6,1,0,2,4,4,3,0,5,0,.500,0,0,0,1,0,1.11,95,95,2,5,0,1,8.93,-0.1,-0.1,0.0,4.31,1,1,1,0,0,0,0,0,0,.000,0.00,0.3,.000,1,1,5.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
454,SP,Adbert Alzolay,New York,NY,40619, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,1,1,4.0,21,17,6,2,2,0,2,4,4,4,0,3,0,.333,0,0,0,0,0,0.51,86,86,4,4,0,0,11.93,-0.2,-0.2,-0.0,6.05,1,1,1,2,1,1,0,0,0,1.000,4.50,0.0,1.032,0,0,4.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,-0.1,0.0
669,SP,Dave Barnhill,Greendale,GRE,40578, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,4,4,23.2,111,99,28,15,4,0,9,17,17,11,0,25,0,.288,0,1,0,0,0,0.96,102,408,22,24,1,0,8.15,-0.5,-0.2,0.2,3.84,1,4,4,1,0,1,0,0,0,1.000,0.38,-0.3,.000,1,0,23.2,0,0,0.00,0,0,1,0,0,0,0,0,0,0,0,-0.5,0.0
144,SP,Dave Barnhill,Choo Choo,CHOO,40578, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,3,3,15.1,71,62,16,10,2,0,4,14,14,9,0,16,0,.286,0,0,0,0,0,1.15,99,298,14,16,1,0,6.99,-0.7,0.0,-0.1,4.16,1,3,3,2,1,1,0,0,0,1.000,1.17,-0.1,1.032,1,0,15.1,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,-0.9,0.0
245,SP,Stan Baumgartner,Wai'ale'ale,WAI,40469, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,2,2,5.1,32,26,10,7,2,1,0,9,8,4,0,5,1,.455,0,1,1,0,0,1.46,56,112,5,6,1,0,4.87,-0.6,0.1,-0.3,5.13,1,2,2,1,0,1,0,0,0,1.000,1.69,-0.2,.000,1,0,5.1,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.1,0.0
228,SP,Gene Bearden,Fort McMurray,FM,40467, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,1,1,3.2,20,18,8,4,2,1,1,6,6,1,0,4,0,.500,0,1,0,0,0,0.87,75,75,4,3,1,0,6.11,-0.4,0.0,-0.2,3.64,1,1,1,0,0,0,0,0,0,.000,0.00,-0.2,.000,1,0,3.2,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.1,0.0
828,SP,Ken Brett,Letterkenny,LET,40428, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,2,2,12.2,53,49,16,14,1,0,1,6,6,2,0,10,1,.385,0,1,1,2,0,0.83,105,211,13,11,0,2,4.09,-0.1,0.4,0.4,3.65,1,2,2,1,1,0,0,0,0,1.000,0.71,0.6,1.032,2,2,12.2,0,0,0.00,1,1,0,0,0,0,0,0,0,0,0,0.8,0.0
467,SP,Ken Brett,Kansas City,KC,40428, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,1,1,2.2,19,17,9,8,1,0,0,5,5,2,0,2,0,.600,0,0,0,0,0,1.04,74,74,4,2,0,0,4.68,-0.4,0.1,-0.2,5.58,1,1,1,0,0,0,0,0,0,.000,0.00,0.0,.000,0,0,2.2,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
465,SP,Aaron Brooks,New York,NY,40740, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,1,1,5.2,24,24,7,4,1,0,2,5,5,0,0,6,0,.312,0,0,0,1,0,0.85,80,80,6,4,1,0,6.40,-0.2,0.0,-0.0,2.48,1,1,1,2,2,0,0,0,0,1.000,3.18,-0.2,1.032,1,0,5.2,0,0,0.00,1,1,0,0,0,0,0,0,0,0,0,0.0,0.0
