ID,POS,Name,TM,CID,G,GS,PA,AB,H,1B,2B,3B,HR,RBI,R,BB,IBB,HP,SH,SF,SO,GIDP,wOBA,BABIP,wRC,wRAA,WAR,SB,CS,BatR,wSB,UBR,BsR,G,GS,IP,BF,AB,HA,1B,2B,3B,HR,R,ER,BB,IBB,K,HP,BABIP,SH,SF,WP,DP,RA,pLi,GB,FB,SB,CS,FIP,WPA,WAR,rWAR,SIERA,POS,G,GS,TC,A,PO,E,DP,TP,PCT,RNG,ZR,EFF,SBA,RTO,IP,PB,CER,CERA,BIZ-R,BIZ-Rm,BIZ-L,BIZ-Lm,BIZ-E,BIZ-Em,BIZ-U,BIZ-Um,BIZ-Z,BIZ-Zm,BIZ-I,FRM,ARM
764,RP,Jason Adam,Meaty,34889, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,10,0,10.1,46,40,8,4,1,0,3,8,7,6,0,12,0,.200,0,0,0,0,10,1.20,8,11,0,0,7.30,0.1,-0.1,-0.0,3.69,1,10,0,1,1,0,0,0,0,1.000,0.87,0.2,1.026,0,0,10.1,0,0,0.00,1,1,0,0,0,0,0,0,0,0,0,-0.1,0.0
1911,RP,Austin Adams,Stamford,34057, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,3,0,2.2,14,10,3,1,0,0,2,4,3,3,0,3,1,.200,0,0,0,1,3,1.11,2,2,0,0,16.11,-0.2,-0.2,-0.2,5.31,1,3,0,0,0,0,0,0,0,.000,0.00,0.0,.000,0,0,2.2,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
600,RP,Austin Adams,Wash Park,34057, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,7,0,6.2,27,23,4,4,0,0,0,0,0,4,0,8,0,.267,0,0,0,1,7,0.69,5,6,0,0,3.51,0.2,0.2,0.4,3.45,1,7,0,1,1,0,0,0,0,1.000,1.35,0.1,1.026,0,0,6.2,0,0,0.00,1,1,0,0,0,0,0,0,0,0,0,-0.0,0.0
515,RP,Austin Adams,Toquerville,34057, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,14,0,15.0,66,57,16,9,4,0,3,10,10,7,0,21,1,.394,1,0,0,1,14,1.74,17,4,0,1,5.51,0.6,0.2,0.2,3.15,1,14,0,3,2,1,0,0,0,1.000,1.80,0.4,1.026,1,1,15.0,0,0,0.00,1,1,0,0,0,0,0,0,0,0,0,-0.4,0.0
174,RP,Austin Adams,London,34057, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,7,0,8.0,39,36,12,6,4,0,2,4,4,2,0,16,1,.556,0,0,0,0,7,0.87,3,4,0,1,4.48,0.1,0.2,0.2,0.99,1,7,0,0,0,0,0,0,0,.000,0.00,0.2,.000,1,1,8.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.1,0.0
750,RP,Kolby Allard,Cal's,39418, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,2,0,4.2,18,16,5,4,1,0,0,1,1,1,0,6,0,.500,1,0,1,0,2,0.42,3,3,0,2,2.18,0.0,0.2,0.2,1.97,1,2,0,0,0,0,0,0,0,.000,0.00,0.3,.000,2,2,4.2,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,-0.1,0.0
194,RP,Kolby Allard,Burbank,39418, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,4,0,4.1,21,18,5,2,1,0,2,3,3,3,0,4,0,.250,0,0,1,0,4,0.86,2,7,0,0,10.34,-0.0,-0.2,0.0,4.60,1,4,0,0,0,0,0,0,0,.000,0.00,0.1,.000,0,0,4.1,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.1,0.0
599,RP,Joaquin Andujar,Wash Park,39117, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,5,0,6.1,27,23,5,4,1,0,0,3,3,4,0,12,0,.455,0,0,0,0,5,0.39,4,1,0,1,2.21,-0.1,0.3,0.2,2.09,1,5,0,1,0,0,1,0,0,.000,0.00,-0.3,.000,1,1,6.1,0,0,0.00,1,0,0,0,0,0,0,0,0,0,0,-0.0,0.0
725,RP,Shawn Armstrong,Cal's,40654, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,2,0,2.0,8,8,2,0,0,0,2,2,2,0,0,5,0,.000,0,0,0,0,2,1.00,1,0,0,0,12.11,-0.5,-0.1,-0.0,-0.82,1,2,0,0,0,0,0,0,0,.000,0.00,0.0,.000,0,0,2.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
457,RP,Doug Bair,Tokyo,39077, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,4,0,5.0,21,18,3,3,0,0,0,3,3,3,0,5,0,.231,0,0,0,0,4,0.84,5,5,0,0,3.91,0.3,0.1,0.1,4.17,1,4,0,0,0,0,0,0,0,.000,0.00,0.1,.000,0,0,5.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,-0.3,0.0
