ID,POS,Name,TM,TM,CID,G,GS,PA,AB,H,1B,2B,3B,HR,RBI,R,BB,IBB,HP,SH,SF,SO,GIDP,wOBA,BABIP,wRC,wRAA,WAR,SB,CS,BatR,wSB,UBR,BsR,G,GS,IP,BF,AB,HA,1B,2B,3B,HR,R,ER,BB,IBB,K,HP,BABIP,SH,SF,WP,DP,RA,pLi,PPG,PI,GB,FB,SB,CS,FIP,WPA,WAR,rWAR,SIERA,POS,G,GS,TC,A,PO,E,DP,TP,PCT,RNG,ZR,EFF,SBA,RTO,IP,PB,CER,CERA,BIZ-R,BIZ-Rm,BIZ-L,BIZ-Lm,BIZ-E,BIZ-Em,BIZ-U,BIZ-Um,BIZ-Z,BIZ-Zm,BIZ-I,FRM,ARM
779,SP,Joaquin Andujar,Nowhere,NOW,39117, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,2,2,8.1,39,31,9,8,0,0,1,6,6,8,0,10,0,.400,0,0,0,2,0,1.07,94,188,7,5,0,1,6.10,-0.2,0.1,0.1,4.64,1,2,2,1,0,0,1,0,0,.000,0.00,0.3,.000,1,1,8.1,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,-0.5,0.0
172,SP,Aaron Ashby,New York,NY,34253, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,3,3,14.1,59,51,9,7,0,0,2,6,6,8,0,16,0,.212,0,0,0,2,0,0.94,73,219,10,15,2,0,5.31,0.2,0.3,0.5,3.59,1,3,3,2,0,2,0,0,0,1.000,1.26,-0.4,1.021,2,0,14.1,0,0,0.00,2,2,0,0,0,0,0,0,0,0,0,-0.1,0.0
2595,SP,Dave Barnhill,Qube's,QUB,40578, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,1,1,4.1,23,19,7,5,1,0,1,7,7,3,0,6,1,.500,0,0,0,1,0,0.93,87,87,2,4,1,0,7.06,-0.3,0.0,-0.2,3.67,1,1,1,0,0,0,0,0,0,.000,0.00,-0.2,.000,1,0,4.1,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,-0.3,0.0
584,SP,Dave Barnhill,Tecmo,TEC,40578, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,4,4,20.2,94,86,26,16,6,0,4,20,20,8,0,19,0,.349,0,0,0,3,0,0.88,87,348,17,22,1,0,5.90,-0.7,0.3,-0.2,3.99,1,4,4,3,3,0,0,1,0,1.000,1.31,0.0,1.021,1,0,20.2,0,0,0.00,1,1,1,1,0,0,0,0,0,0,0,-0.1,0.0
365,SP,Dave Barnhill,Springfield,SPR,40578, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,1,1,9.0,33,32,5,5,0,0,0,2,2,0,0,5,0,.179,0,1,1,0,0,1.51,106,106,10,12,0,0,2.95,0.4,0.4,0.6,3.74,1,1,1,2,1,1,0,0,0,1.000,2.00,-0.3,.511,0,0,9.0,0,0,0.00,1,1,0,0,1,0,0,0,0,0,0,0.0,0.0
776,SP,Ronald Bolanos,Nowhere,NOW,40687, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,2,2,11.2,43,40,8,4,3,0,1,5,5,3,0,8,0,.226,0,0,1,2,0,1.04,81,162,14,10,0,1,4.57,0.1,0.3,0.4,4.07,1,2,2,0,0,0,0,0,0,.000,0.00,0.3,.000,1,1,11.2,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,-0.7,0.0
361,SP,Ken Brett,Castroville,CAS,40428, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,2,2,10.1,49,44,14,9,2,0,3,7,7,4,0,7,0,.314,0,1,1,0,0,1.11,96,193,7,16,0,0,7.64,-0.2,-0.0,0.1,4.74,1,2,2,0,0,0,0,0,0,.000,0.00,0.1,.000,0,0,10.1,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,-0.4,0.0
271,SP,Ken Brett,Portland,POR,40428, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,1,1,3.2,20,17,6,2,2,0,2,5,5,3,0,2,0,.308,0,0,0,1,0,0.88,77,77,4,4,0,0,12.51,-0.3,-0.2,-0.1,6.24,1,1,1,0,0,0,0,0,0,.000,0.00,0.0,.000,0,0,3.2,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,-0.1,0.0
822,SP,Aaron Brooks,Cedar Rapids,CR,40740, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,5,5,33.0,128,121,28,17,8,0,3,13,12,6,0,21,0,.255,0,1,2,5,0,0.83,93,467,41,31,3,0,4.51,0.0,0.9,1.3,4.11,1,5,5,7,5,2,0,0,0,1.000,1.91,-0.4,1.021,3,0,33.0,0,0,0.00,2,2,0,0,1,1,0,0,0,0,0,-0.0,0.0
392,SP,Tyler Chatwood,Fort Worth,FW,35936, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,1,1,5.2,23,21,7,3,0,1,3,5,5,1,0,6,0,.308,0,1,0,2,0,0.61,81,81,6,3,0,0,9.35,-0.3,-0.1,-0.0,2.92,1,1,1,0,0,0,0,0,0,.000,0.00,0.1,.000,0,0,5.2,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.3,0.0
