ID,POS,Name,TM,TM,CID,G,GS,PA,AB,H,1B,2B,3B,HR,RBI,R,BB,IBB,HP,SH,SF,SO,GIDP,wOBA,BABIP,wRC,wRAA,WAR,SB,CS,BatR,wSB,UBR,BsR,G,GS,IP,BF,AB,HA,1B,2B,3B,HR,R,ER,BB,IBB,K,HP,BABIP,SH,SF,WP,DP,RA,pLi,PPG,PI,GB,FB,SB,CS,FIP,WPA,WAR,rWAR,SIERA,POS,G,GS,TC,A,PO,E,DP,TP,PCT,RNG,ZR,EFF,SBA,RTO,IP,PB,CER,CERA,BIZ-R,BIZ-Rm,BIZ-L,BIZ-Lm,BIZ-E,BIZ-Em,BIZ-U,BIZ-Um,BIZ-Z,BIZ-Zm,BIZ-I,FRM,ARM
29,RP,Bob Smith,Happy's,HAP,36716, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,4,0,8.1,34,32,8,3,0,1,4,10,9,2,0,10,0,.222,0,0,0,0,4,0.57,34,137,6,7,1,2,8.62,0.2,-0.2,-0.3,2.45,0,0,0,0,0,0,0,0,0,.000,0.00,0.0,.000,0,0,0.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
703,C,Harry Bemis,Fredericksburg,FRE,40461,5,5,20,19,5,4,0,0,1,5,2,1,0,0,0,0,7,2,.308,.364,2,-1.1,-0.0,0,0,-1.0,0.0,-0.6,-0.6,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0.0,0.0,0.0,0.00,4,1,1,5,4,1,0,0,0,1.000,5.00,0.4,1.076,0,0,9.0,0,0,0.00,3,3,0,0,0,0,1,1,0,0,2,0.0,0.0
104,C,Austin Nola,MTL,MTL,34067,1,1,4,3,1,0,0,0,1,1,1,0,0,1,0,0,0,1,.643,.000,1,1.1,0.1,0,0,1.1,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0.0,0.0,0.0,0.00,0,0,0,0,0,0,0,0,0,.000,0.00,0.0,.000,0,0,0.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
75,1B,Marwin Gonzalez,Phoenix,PHO,40659,6,6,25,22,6,3,2,0,1,3,2,1,0,2,0,0,7,2,.369,.357,3,0.1,0.1,1,1,0.2,-0.3,0.3,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0.0,0.0,0.0,0.00,4,1,1,3,3,0,0,0,0,1.000,3.00,-0.2,.807,0,0,9.0,0,0,0.00,3,2,0,0,1,1,0,0,0,0,1,0.0,0.0
254,1B,Keston Hiura,Ponyboy,PON,34261,8,7,29,23,6,5,1,0,0,0,3,6,0,0,0,0,8,0,.352,.400,4,-0.3,-0.0,0,0,-0.2,0.0,-0.9,-0.9,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0.0,0.0,0.0,0.00,0,0,0,0,0,0,0,0,0,.000,0.00,0.0,.000,0,0,0.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
825,2B,Hanser Alberto,Cedar Rapids,CR,34076,24,21,93,91,28,22,3,0,3,11,10,2,0,0,0,0,23,2,.327,.385,11,-3.3,-0.1,0,3,-3.0,-1.5,-0.5,-1.9,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0.0,0.0,0.0,0.00,4,6,6,14,8,6,0,2,0,1.000,2.38,-0.1,.956,0,0,53.0,0,0,0.00,4,3,4,3,0,0,1,1,3,0,1,0.0,0.0
94,2B,Hanser Alberto,MTL,MTL,34076,4,4,17,17,6,4,0,2,0,1,4,0,0,0,0,0,3,0,.388,.429,3,0.4,0.1,0,0,0.5,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0.0,0.0,0.0,0.00,4,4,4,17,11,6,0,4,0,1.000,4.64,-0.1,.942,0,0,33.0,0,0,0.00,6,6,1,1,1,0,2,0,1,0,3,0.0,0.0
63,2B,Marlon Anderson,Phoenix,PHO,39120,6,6,28,24,8,4,3,0,1,4,4,4,0,0,0,0,8,1,.430,.467,6,1.8,0.1,0,1,1.9,-0.5,0.1,-0.4,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0.0,0.0,0.0,0.00,0,0,0,0,0,0,0,0,0,.000,0.00,0.0,.000,0,0,0.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
428,2B,Christian Arroyo,Arlen,ARL,34960,1,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,.000,.000,0,-1.1,-0.1,0,0,-1.1,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0.0,0.0,0.0,0.00,4,1,1,4,1,3,0,1,0,1.000,4.50,0.1,1.076,0,0,8.0,0,0,0.00,1,1,0,0,0,0,0,0,0,0,0,0.0,0.0
171,2B,Cavan Biggio,New York,NY,34866,13,12,53,41,10,7,1,0,2,10,4,9,1,1,0,2,14,2,.338,.296,6,-1.4,-0.1,0,1,-1.2,-0.4,0.6,0.2,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0.0,0.0,0.0,0.00,4,11,11,42,27,15,0,8,0,1.000,3.92,-1.3,.952,0,0,96.1,0,0,0.00,18,16,4,2,6,0,2,0,3,0,5,0.0,0.0
195,2B,Craig Biggio,Mauville,MAUV,40454,4,2,11,8,1,1,0,0,0,2,1,3,0,0,0,0,2,0,.286,.167,0,-0.8,0.0,1,0,-0.8,0.2,0.4,0.7,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0.0,0.0,0.0,0.00,4,3,2,10,6,4,0,3,0,1.000,5.00,-0.0,1.076,0,0,18.0,0,0,0.00,2,2,2,1,1,0,0,0,0,0,2,0.0,0.0
181,2B,Craig Biggio,New York,NY,40454,9,6,32,24,11,9,0,0,2,4,6,8,0,0,0,0,3,0,.554,.474,10,5.9,0.5,2,2,6.0,-0.6,0.2,-0.3,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0.0,0.0,0.0,0.00,4,4,3,12,5,7,0,2,0,1.000,3.72,0.2,1.076,0,0,29.0,0,0,0.00,4,4,1,1,1,1,3,0,0,0,0,0.0,0.0
761,2B,Lance Blankenship,East Brunswick,EB,38971,8,7,28,26,11,8,3,0,0,3,3,2,0,0,0,0,11,0,.442,.733,6,2.1,0.3,1,2,2.2,-0.8,0.3,-0.6,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0.0,0.0,0.0,0.00,4,4,3,15,6,9,0,1,0,1.000,5.40,0.0,1.076,0,0,25.0,0,0,0.00,7,5,3,3,0,0,1,0,0,0,0,0.0,0.0
513,2B,Don Buford,San Diego,SD,38852,12,12,56,47,11,6,3,0,2,9,9,7,0,2,0,0,12,0,.347,.273,7,-0.9,0.3,3,0,-0.7,0.7,0.7,1.4,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0.0,0.0,0.0,0.00,4,12,12,46,28,18,0,10,0,1.000,4.06,1.2,1.076,0,0,102.0,0,0,0.00,21,20,3,2,1,0,3,2,3,1,4,0.0,0.0
385,2B,Don Buford,Springfield,SPR,38852,5,5,25,24,7,5,1,0,1,7,4,1,0,0,0,0,4,0,.331,.316,3,-0.8,-0.1,0,1,-0.7,-0.5,-0.2,-0.7,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0.0,0.0,0.0,0.00,4,5,5,14,10,4,0,2,0,1.000,3.00,-0.5,1.076,0,0,42.0,0,0,0.00,12,9,1,0,4,0,0,0,1,1,0,0.0,0.0
752,2B,Craig Counsell,East Brunswick,EB,40335,21,18,72,61,19,13,3,1,2,10,13,10,0,1,0,0,12,0,.399,.362,13,2.4,0.6,2,0,2.7,0.6,0.6,1.2,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0.0,0.0,0.0,0.00,4,19,17,65,32,32,1,10,0,.985,3.71,0.7,1.117,0,0,155.1,0,0,0.00,18,16,11,8,1,0,5,1,3,0,8,0.0,0.0
583,2B,Craig Counsell,Tecmo,TEC,40335,17,16,59,51,9,8,1,0,0,2,3,7,1,0,0,1,16,1,.219,.250,0,-8.3,-0.5,1,0,-8.1,0.3,0.0,0.3,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0.0,0.0,0.0,0.00,4,16,15,53,30,21,2,11,0,.962,3.64,-0.9,1.040,0,0,126.0,0,0,0.00,25,19,6,2,7,3,4,1,1,0,7,0.0,0.0
