ID,POS,Name,TM,TM,CID,G,GS,PA,AB,H,1B,2B,3B,HR,RBI,R,BB,IBB,HP,SH,SF,SO,GIDP,wOBA,BABIP,wRC,wRAA,WAR,SB,CS,BatR,wSB,UBR,BsR,G,GS,IP,BF,AB,HA,1B,2B,3B,HR,R,ER,BB,IBB,K,HP,BABIP,SH,SF,WP,DP,RA,pLi,PPG,PI,GB,FB,SB,CS,FIP,WPA,WAR,rWAR,SIERA,POS,G,GS,TC,A,PO,E,DP,TP,PCT,RNG,ZR,EFF,SBA,RTO,IP,PB,CER,CERA,BIZ-R,BIZ-Rm,BIZ-L,BIZ-Lm,BIZ-E,BIZ-Em,BIZ-U,BIZ-Um,BIZ-Z,BIZ-Zm,BIZ-I,FRM,ARM
324,1B,Ron Fairly,Portsmouth,POR,38395,1,1,3,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,.604,.667,1,0.7,0.1,0,0,0.7,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0.0,0.0,0.0,0.00,8,1,1,2,0,2,0,0,0,1.000,2.25,0.2,1.052,0,0,8.0,0,0,0.00,1,1,0,0,1,1,0,0,0,0,0,0.0,0.0
236,1B,Brad Wilkerson,Ponyboy,PON,36340,10,8,38,32,9,4,2,1,2,6,4,6,0,0,0,0,11,2,.411,.368,7,1.7,0.1,1,0,1.9,0.3,-0.7,-0.4,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0.0,0.0,0.0,0.00,8,1,1,5,0,5,0,0,0,1.000,5.00,0.1,1.052,0,0,9.0,0,0,0.00,5,5,0,0,0,0,0,0,0,0,1,0.0,0.0
63,2B,Marlon Anderson,Phoenix,PHO,39120,6,6,28,24,8,4,3,0,1,4,4,4,0,0,0,0,8,1,.430,.467,6,1.8,0.1,0,1,1.9,-0.5,0.1,-0.4,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0.0,0.0,0.0,0.00,0,0,0,0,0,0,0,0,0,.000,0.00,0.0,.000,0,0,0.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
171,2B,Cavan Biggio,New York,NY,34866,13,12,53,41,10,7,1,0,2,10,4,9,1,1,0,2,14,2,.338,.296,6,-1.4,-0.1,0,1,-1.2,-0.4,0.6,0.2,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0.0,0.0,0.0,0.00,0,0,0,0,0,0,0,0,0,.000,0.00,0.0,.000,0,0,0.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
761,2B,Lance Blankenship,East Brunswick,EB,38971,8,7,28,26,11,8,3,0,0,3,3,2,0,0,0,0,11,0,.442,.733,6,2.1,0.3,1,2,2.2,-0.8,0.3,-0.6,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0.0,0.0,0.0,0.00,8,1,1,2,0,2,0,0,0,1.000,2.00,0.3,1.052,0,0,9.0,0,0,0.00,1,1,0,0,0,0,0,0,2,1,0,0.0,-0.0
513,2B,Don Buford,San Diego,SD,38852,12,12,56,47,11,6,3,0,2,9,9,7,0,2,0,0,12,0,.347,.273,7,-0.9,0.3,3,0,-0.7,0.7,0.7,1.4,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0.0,0.0,0.0,0.00,8,1,0,4,0,4,0,0,0,1.000,9.00,0.4,1.052,0,0,4.0,0,0,0.00,2,2,1,1,0,0,1,1,0,0,0,0.0,0.0
385,2B,Don Buford,Springfield,SPR,38852,5,5,25,24,7,5,1,0,1,7,4,1,0,0,0,0,4,0,.331,.316,3,-0.8,-0.1,0,1,-0.7,-0.5,-0.2,-0.7,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0.0,0.0,0.0,0.00,0,0,0,0,0,0,0,0,0,.000,0.00,0.0,.000,0,0,0.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
781,2B,Jimmy Johnston,Nowhere,NOW,37826,5,4,18,13,3,2,1,0,0,2,3,4,0,0,0,1,2,0,.334,.250,2,-0.5,-0.1,0,0,-0.5,0.0,-0.8,-0.8,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0.0,0.0,0.0,0.00,8,2,2,8,0,8,0,0,0,1.000,4.24,-0.3,.935,0,0,17.0,0,0,0.00,7,7,1,0,1,1,0,0,2,0,0,0.0,-0.0
474,2B,Joe Kelley,Hanover,HAN,37776,7,6,29,24,3,3,0,0,0,1,2,4,0,0,0,1,10,0,.197,.200,0,-4.7,-0.2,1,1,-4.6,-0.3,1.0,0.7,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0.0,0.0,0.0,0.00,8,1,0,2,0,2,0,0,0,1.000,9.00,0.0,1.052,0,0,2.0,0,0,0.00,2,2,0,0,0,0,0,0,0,0,0,0.0,0.0
244,2B,Joe Kelley,Ponyboy,PON,37776,9,9,45,37,12,7,4,1,0,6,11,6,0,2,0,0,11,1,.416,.462,9,2.3,0.4,0,0,2.4,0.0,0.8,0.8,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0.0,0.0,0.0,0.00,0,0,0,0,0,0,0,0,0,.000,0.00,0.0,.000,0,0,0.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
