ID,POS,Name,TM,CID,G,GS,PA,AB,H,1B,2B,3B,HR,RBI,R,BB,IBB,HP,SH,SF,SO,GIDP,wOBA,BABIP,wRC,wRAA,WAR,SB,CS,BatR,wSB,UBR,BsR,G,GS,IP,BF,AB,HA,1B,2B,3B,HR,R,ER,BB,IBB,K,HP,BABIP,SH,SF,WP,DP,RA,pLi,PPG,PI,GB,FB,SB,CS,FIP,WPA,WAR,rWAR,SIERA,POS,G,GS,TC,A,PO,E,DP,TP,PCT,RNG,ZR,EFF,SBA,RTO,IP,PB,CER,CERA,BIZ-R,BIZ-Rm,BIZ-L,BIZ-Lm,BIZ-E,BIZ-Em,BIZ-U,BIZ-Um,BIZ-Z,BIZ-Zm,BIZ-I,FRM,ARM
138,RP,Domingo Acevedo,Rocky Top,34638, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,2,0,1.2,6,6,1,0,0,0,1,1,1,0,0,2,0,.000,0,0,0,0,2,0.50,12,25,1,2,0,0,9.43,-0.1,-0.0,0.0,0.90,1,2,0,0,0,0,0,0,0,.000,0.00,0.0,.000,0,0,1.2,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
112,RP,Jason Adam,Meaty,34889, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,3,0,3.1,11,9,0,0,0,0,0,0,0,2,0,3,0,.000,0,0,0,1,3,0.83,13,40,4,2,0,0,4.03,0.1,0.1,0.2,4.37,1,3,0,1,1,0,0,0,0,1.000,2.70,0.1,1.010,0,0,3.1,0,0,0.00,1,1,0,0,0,0,0,0,0,0,0,0.0,0.0
258,RP,Austin Adams,Montreal,34057, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,6,0,6.1,30,26,8,2,0,0,6,10,10,3,0,7,1,.154,0,0,0,1,6,0.70,18,113,6,5,0,0,16.03,-0.5,-0.5,-0.4,3.75,1,6,0,0,0,0,0,0,0,.000,0.00,0.1,.000,0,0,6.1,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.4,0.0
122,RP,Austin Adams,Meaty,34057, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,2,0,3.2,15,15,5,4,0,0,1,1,1,0,0,5,0,.444,0,0,0,0,2,1.65,25,50,0,5,0,1,4.85,-0.0,0.1,0.2,0.09,1,2,0,0,0,0,0,0,0,.000,0.00,0.1,.000,1,1,3.2,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,-0.3,0.0
365,RP,Tanner Banks,Chicago,40688, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,3,0,7.0,26,24,4,2,2,0,0,2,2,2,0,13,0,.364,0,0,0,1,3,0.63,40,120,6,1,0,0,1.17,0.2,0.4,0.3,1.23,1,3,0,4,2,2,0,1,0,1.000,5.14,0.2,1.010,0,0,7.0,0,0,0.00,2,2,0,0,0,0,0,0,0,0,0,0.1,0.0
166,RP,Tanner Banks,Nisku,40688, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,6,0,8.1,38,34,9,6,1,0,2,9,7,4,0,9,0,.304,0,0,1,2,6,1.05,24,146,8,5,0,1,6.43,-0.2,0.0,-0.2,3.80,1,6,0,0,0,0,0,0,0,.000,0.00,0.0,.000,1,1,8.1,0,0,0.00,0,0,1,0,0,0,0,0,0,0,0,-0.3,0.0
82,RP,Tanner Banks,Safety Bay,40688, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,3,0,7.1,27,26,4,1,2,0,1,1,1,1,0,11,0,.214,0,0,0,0,3,0.56,34,102,5,6,0,0,3.21,0.2,0.2,0.4,0.83,1,3,0,0,0,0,0,0,0,.000,0.00,0.1,.000,0,0,7.1,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,-0.3,0.0
285,RP,Ty Blach,Tokyo,40732, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,1,0,1.0,9,7,4,3,0,0,1,4,4,2,0,1,0,.600,0,0,0,0,1,1.10,39,39,1,1,0,0,21.03,-0.3,-0.1,-0.2,6.89,1,1,0,0,0,0,0,0,0,.000,0.00,0.0,.000,0,0,1.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.1,0.0
313,RP,Ronel Blanco,Webb City,40806, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,3,2,5.1,41,36,20,13,3,1,3,19,19,5,0,8,0,.680,0,0,0,0,1,0.83,51,154,3,4,1,1,11.16,-0.9,-0.2,-0.8,4.53,1,3,2,2,2,0,0,0,0,1.000,3.38,-0.2,1.010,2,1,5.1,0,0,0.00,1,1,0,0,0,0,0,0,0,0,0,-0.1,0.0
316,RP,Ryan Borucki,Webb City,34862, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,3,0,7.0,32,28,10,6,4,0,0,4,4,3,0,6,1,.455,0,0,0,1,3,0.80,37,111,7,5,1,1,4.03,-0.1,0.2,0.1,4.30,1,3,0,0,0,0,0,0,0,.000,0.00,-0.2,.000,2,1,7.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,-0.0,0.0
