ID,POS,Name,TM,TM,CID,G,GS,PA,AB,H,1B,2B,3B,HR,RBI,R,BB,IBB,HP,SH,SF,SO,GIDP,wOBA,BABIP,wRC,wRAA,WAR,SB,CS,BatR,wSB,UBR,BsR,G,GS,IP,BF,AB,HA,1B,2B,3B,HR,R,ER,BB,IBB,K,HP,BABIP,SH,SF,WP,DP,RA,pLi,PPG,PI,GB,FB,SB,CS,FIP,WPA,WAR,rWAR,SIERA,POS,G,GS,TC,A,PO,E,DP,TP,PCT,RNG,ZR,EFF,SBA,RTO,IP,PB,CER,CERA,BIZ-R,BIZ-Rm,BIZ-L,BIZ-Lm,BIZ-E,BIZ-Em,BIZ-U,BIZ-Um,BIZ-Z,BIZ-Zm,BIZ-I,FRM,ARM
584,SP,Joan Adon,Dogpatch,DOG,34355, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,1,1,2.1,17,15,9,7,0,0,2,7,7,2,0,5,0,.875,0,0,0,0,0,0.93,69,69,1,0,1,1,13.29,-0.4,-0.1,-0.3,3.21,1,1,1,0,0,0,0,0,0,.000,0.00,-0.3,.000,2,1,2.1,0,0,0.00,0,0,0,0,1,0,0,0,0,0,0,-0.3,0.0
458,SP,Joan Adon,Seattle,SEA,34355, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,1,1,3.0,15,14,6,2,0,0,4,6,6,1,0,0,0,.200,0,0,0,1,0,0.67,63,63,5,3,0,0,22.19,-0.3,-0.3,-0.2,6.73,1,1,1,1,1,0,0,0,0,1.000,3.00,0.1,1.027,0,0,3.0,0,0,0.00,1,1,0,0,0,0,0,0,0,0,0,-0.3,0.0
1525,SP,Kolby Allard,Valentine,VAL,34581, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,4,4,19.2,88,77,22,14,3,0,5,17,12,11,0,29,0,.395,0,0,0,1,0,1.15,88,353,12,11,0,5,5.89,-0.8,0.3,0.1,2.82,1,4,4,3,0,2,1,0,0,.667,0.92,0.4,.000,5,5,19.2,0,0,0.00,1,0,0,0,0,0,0,0,0,0,0,0.5,0.0
618,SP,Kolby Allard,Bay View,BVB,34581, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,2,2,11.2,45,42,9,7,0,0,2,4,4,3,0,16,0,.292,0,0,0,1,0,0.93,93,187,9,8,1,1,4.11,0.3,0.4,0.6,1.87,1,2,2,2,0,2,0,0,0,1.000,1.54,-0.1,.000,2,1,11.2,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.3,0.0
127,SP,Kolby Allard,Sunnyside,SUN,34581, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,2,2,10.1,49,45,15,12,2,0,1,5,5,2,0,12,1,.424,0,1,0,0,0,1.03,93,187,9,10,2,0,3.66,-0.0,0.4,0.4,2.90,1,2,2,0,0,0,0,0,0,.000,0.00,-0.6,.000,2,0,10.1,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.1,0.0
829,SP,Joaquin Andujar,Sheffield,SWFC,39117, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,1,1,3.0,18,12,6,5,0,0,1,6,6,5,0,3,0,.556,0,1,0,0,0,1.14,68,68,1,3,0,2,11.19,-0.3,-0.1,-0.2,6.80,1,1,1,0,0,0,0,0,0,.000,0.00,0.3,.000,2,2,3.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,-0.3,0.0
759,SP,Joaquin Andujar,Dexter,RAYS,39117, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,4,4,15.0,76,57,15,9,5,0,1,12,12,19,0,13,0,.326,0,0,2,2,0,1.17,79,317,20,8,1,1,6.79,-0.7,0.1,0.2,6.26,1,4,4,4,3,1,0,0,0,1.000,2.40,-0.3,1.027,2,1,15.0,0,0,0.00,0,0,2,0,1,1,0,0,0,0,0,0.3,0.0
692,SP,Joaquin Andujar,Dunder,DUN,39117, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,2,0,3.0,14,13,4,3,0,0,1,2,2,1,0,4,0,.375,0,0,0,0,2,1.37,32,64,2,3,0,0,6.52,-0.2,0.0,0.0,2.65,1,2,0,0,0,0,0,0,0,.000,0.00,0.0,.000,0,0,3.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.1,0.0
731,SP,Chris Archer,Amarillo,AMA,34690, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,1,1,6.2,26,24,6,4,1,0,1,2,2,2,0,9,0,.357,0,0,0,0,0,0.93,103,103,4,5,0,2,4.01,0.2,0.2,0.4,2.00,1,1,1,0,0,0,0,0,0,.000,0.00,0.3,.000,2,2,6.2,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,-0.0,0.0
534,SP,Chris Archer,Doha,DOH,34690, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,1,1,5.0,21,17,3,1,1,0,1,3,3,4,0,7,0,.222,0,0,0,0,0,0.80,95,95,2,5,0,1,6.06,-0.1,0.1,0.1,3.30,1,1,1,0,0,0,0,0,0,.000,0.00,0.2,.000,1,1,5.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
