ID,POS,Name,TM,CID,G,GS,PA,AB,H,1B,2B,3B,HR,RBI,R,BB,IBB,HP,SH,SF,SO,GIDP,wOBA,BABIP,wRC,wRAA,WAR,SB,CS,BatR,wSB,UBR,BsR,G,GS,IP,BF,AB,HA,1B,2B,3B,HR,R,ER,BB,IBB,K,HP,BABIP,SH,SF,WP,DP,RA,pLi,GB,FB,SB,CS,FIP,WPA,WAR,rWAR,SIERA,POS,G,GS,TC,A,PO,E,DP,TP,PCT,RNG,ZR,EFF,SBA,RTO,IP,PB,CER,CERA,BIZ-R,BIZ-Rm,BIZ-L,BIZ-Lm,BIZ-E,BIZ-Em,BIZ-U,BIZ-Um,BIZ-Z,BIZ-Zm,BIZ-I,FRM,ARM
302,RP,Domingo Acevedo,Santiago,34638, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,5,0,3.0,16,14,5,4,0,0,1,4,4,2,0,6,0,.571,0,0,0,0,5,0.93,1,2,0,0,6.34,0.1,0.0,-0.1,2.17,1,5,0,0,0,0,0,0,0,.000,0.00,0.0,.000,0,0,3.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,-0.4,0.0
94,RP,Jason Adam,Tampa,34889, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,2,0,2.1,16,15,8,4,0,0,4,8,7,1,0,7,0,1.000,0,0,0,0,2,1.03,0,0,0,0,21.58,-0.5,-0.3,-0.4,0.89,1,2,0,0,0,0,0,0,0,.000,0.00,0.0,.000,0,0,2.1,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,-0.1,0.0
362,RP,Austin Adams,Wash Park,34057, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,2,0,1.1,7,5,2,2,0,0,0,1,1,1,0,0,0,.333,0,1,0,0,2,0.39,2,2,0,0,6.26,-0.0,0.0,0.0,7.78,1,2,0,0,0,0,0,0,0,.000,0.00,0.0,.000,0,0,1.1,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.1,0.0
228,RP,Austin Adams,Toquerville,34057, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,2,0,1.1,10,6,2,1,0,0,1,6,6,4,0,4,0,1.000,0,0,0,0,2,0.26,0,0,0,0,16.76,0.0,-0.1,-0.3,5.15,1,2,0,0,0,0,0,0,0,.000,0.00,0.0,.000,0,0,1.1,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
139,RP,Austin Adams,Swindon,34057, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,3,0,2.0,10,10,4,1,1,0,2,4,4,0,0,3,0,.400,0,0,0,0,3,0.51,1,2,0,0,14.01,-0.3,-0.1,-0.2,1.55,1,2,0,0,0,0,0,0,0,.000,0.00,0.0,.000,0,0,2.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
93,RP,Austin Adams,Tampa,34057, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,3,0,2.2,11,10,3,2,0,0,1,1,1,1,0,3,0,.333,0,0,0,0,3,1.26,4,0,1,1,7.76,-0.1,-0.0,0.1,4.16,1,3,0,1,0,1,0,0,0,1.000,3.38,-0.4,.000,2,1,2.2,0,0,0.00,1,0,0,0,0,0,0,0,0,0,0,0.1,0.0
361,RP,Joaquin Andujar,Wash Park,39117, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,2,0,3.0,17,15,6,4,2,0,0,4,3,1,0,5,1,.600,0,0,0,0,2,0.79,2,2,2,0,2.67,-0.0,0.1,-0.1,2.48,1,2,0,1,0,1,0,0,0,1.000,3.00,-0.6,.000,2,0,3.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,-0.5,0.0
393,RP,Doug Bair,DC,39077, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,3,0,3.0,14,9,1,1,0,0,0,1,1,5,0,3,0,.167,0,0,0,1,3,1.24,4,1,0,0,7.01,0.1,-0.0,0.1,6.92,1,3,0,0,0,0,0,0,0,.000,0.00,0.0,.000,0,0,3.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.3,0.0
193,RP,Doug Bair,Tokyo,39077, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,4,0,7.1,31,28,8,7,1,0,0,2,2,2,0,10,0,.421,0,1,1,0,4,0.47,6,5,0,0,2.10,0.0,0.3,0.3,2.24,1,4,0,1,1,0,0,0,0,1.000,1.23,0.2,1.003,0,0,7.1,0,0,0.00,0,0,0,0,1,1,0,0,0,0,0,-0.1,0.0
916,RP,Tanner Banks,Strickland,40688, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,5,0,8.2,34,31,5,4,0,0,1,3,1,3,0,9,0,.190,0,0,0,1,5,0.62,8,7,0,1,4.47,-0.1,0.2,0.3,3.21,1,5,0,0,0,0,0,0,0,.000,0.00,0.3,.000,1,1,8.2,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,-0.1,0.0
341,RP,Tanner Banks,Dunder,40688, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,3,0,6.0,23,23,4,3,0,0,1,1,1,0,0,7,0,.200,0,0,0,0,3,1.49,6,5,0,0,3.84,0.4,0.2,0.4,1.75,1,3,0,1,0,1,0,0,0,1.000,1.50,0.1,.000,0,0,6.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
246,RP,Stan Belinda,Houston,39024, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,7,0,4.1,33,25,12,8,1,0,3,14,14,8,0,6,0,.562,0,0,0,0,7,1.38,2,5,0,0,15.78,-0.4,-0.4,-0.9,6.14,1,5,0,0,0,0,0,0,0,.000,0.00,-0.1,.000,0,0,4.1,0,0,0.00,0,0,1,0,0,0,0,0,0,0,0,0.1,0.0
231,RP,Andrew Bellatti,Houston,40746, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,5,0,6.0,26,24,6,3,2,0,1,6,6,2,0,9,0,.357,0,0,0,0,5,0.70,3,6,0,0,4.17,0.3,0.1,-0.1,1.83,1,5,0,0,0,0,0,0,0,.000,0.00,-0.2,.000,0,0,6.0,0,0,0.00,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0
164,RP,Andrew Bellatti,Wodonga Hawks,40746, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,3,0,3.0,14,11,2,1,0,0,1,4,3,3,0,3,0,.143,0,0,1,1,3,0.74,2,3,0,0,9.34,-0.0,-0.1,-0.1,5.33,1,3,0,0,0,0,0,0,0,.000,0.00,0.0,.000,0,0,3.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,-0.4,0.0
307,RP,Ralph Birkofer,Portland,40452, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,6,0,8.1,42,38,13,8,2,0,3,7,7,4,0,12,0,.435,0,0,0,0,6,0.69,9,4,0,0,7.25,-0.2,-0.0,-0.0,3.16,1,6,0,1,0,1,0,0,0,1.000,1.08,0.1,.000,0,0,8.1,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.1,0.0
76,RP,Doug Bochtler,Tampa,40448, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,2,0,1.2,6,6,2,1,1,0,0,0,0,0,0,2,0,.500,0,0,0,0,2,0.67,1,1,0,0,1.61,-0.3,0.1,0.1,1.33,1,2,0,0,0,0,0,0,0,.000,0.00,0.0,.000,0,0,1.2,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
91,RP,Ryan Borucki,Tampa,34862, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,2,0,3.0,14,13,4,1,0,0,3,4,4,1,0,6,0,.250,0,0,0,0,2,0.98,1,2,0,0,14.01,-0.4,-0.2,-0.1,0.90,1,2,0,0,0,0,0,0,0,.000,0.00,0.0,.000,0,0,3.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,-0.3,0.0
317,RP,Nelson Briles,Portland,38887, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,7,0,8.1,39,35,12,8,3,0,1,3,3,4,0,15,0,.579,0,0,0,1,7,0.51,5,3,2,1,3.41,0.1,0.3,0.3,2.01,1,7,0,0,0,0,0,0,0,.000,0.00,-0.5,.000,3,1,8.1,0,0,0.00,0,0,0,0,1,0,0,0,0,0,0,0.3,0.0
294,RP,Jeff Bronkey,Santiago,39198, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,2,0,4.1,19,18,6,5,1,0,0,2,2,1,0,4,0,.429,0,0,0,0,2,0.39,5,3,0,0,2.85,-0.0,0.2,0.1,3.58,1,2,0,1,1,0,0,0,0,1.000,2.08,0.1,1.003,0,0,4.1,0,0,0.00,0,0,1,1,0,0,0,0,0,0,0,0.1,0.0
80,RP,Buster Brown,Tampa,40418, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,3,0,2.2,12,11,3,1,1,0,1,1,1,1,0,3,0,.286,0,0,0,0,3,3.18,4,1,0,0,7.76,0.1,-0.0,0.2,3.81,1,3,0,0,0,0,0,0,0,.000,0.00,0.0,.000,0,0,2.2,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.1,0.0
298,RP,Tom Burgmeier,Santiago,38841, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,3,0,3.2,22,16,6,6,0,0,0,3,3,5,0,4,0,.462,0,1,0,0,3,1.75,2,5,0,0,5.92,-0.3,0.0,-0.0,5.95,1,3,0,0,0,0,0,0,0,.000,0.00,0.0,.000,0,0,3.2,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,-0.1,0.0
