ID,POS,Name,TM,TM,CID,G,GS,PA,AB,H,1B,2B,3B,HR,RBI,R,BB,IBB,HP,SH,SF,SO,GIDP,wOBA,BABIP,wRC,wRAA,WAR,SB,CS,BatR,wSB,UBR,BsR,G,GS,IP,BF,AB,HA,1B,2B,3B,HR,R,ER,BB,IBB,K,HP,BABIP,SH,SF,WP,DP,RA,pLi,PPG,PI,GB,FB,SB,CS,FIP,WPA,WAR,rWAR,SIERA,POS,G,GS,TC,A,PO,E,DP,TP,PCT,RNG,ZR,EFF,SBA,RTO,IP,PB,CER,CERA,BIZ-R,BIZ-Rm,BIZ-L,BIZ-Lm,BIZ-E,BIZ-Em,BIZ-U,BIZ-Um,BIZ-Z,BIZ-Zm,BIZ-I,FRM,ARM
2559,C,Victor Caratini,Crimson,CT,34061,8,4,21,15,5,3,1,0,1,6,2,5,0,0,0,1,4,0,.451,.364,5,1.7,0.2,0,1,1.8,-0.5,0.3,-0.2,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0.0,0.0,0.0,0.00,5,1,0,0,0,0,0,0,0,.000,0.00,0.0,.000,0,0,2.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
675,C,Victor Caratini,Rye,RYE,34061,18,15,68,61,23,16,2,0,5,13,9,6,0,1,0,0,21,1,.458,.514,16,6.0,0.6,0,0,6.2,0.0,-0.1,-0.1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0.0,0.0,0.0,0.00,5,2,2,4,4,0,0,0,0,1.000,1.89,0.2,1.087,0,0,19.0,0,0,0.00,2,2,1,1,1,1,1,0,0,0,0,0.0,0.0
2388,C,Mike Grady,Chicago,CHI,40176,13,12,55,50,13,9,1,1,2,9,12,3,0,2,0,0,7,1,.332,.268,6,-2.1,0.1,1,1,-1.9,-0.2,1.6,1.4,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0.0,0.0,0.0,0.00,5,1,1,3,3,0,0,0,0,1.000,3.00,0.1,1.087,0,0,9.0,0,0,0.00,2,2,0,0,0,0,0,0,0,0,0,0.0,0.0
2118,C,Mike Grady,GoldLounge Gang,GG,40176,9,9,41,38,13,9,4,0,0,5,6,2,0,1,0,0,12,1,.373,.500,6,0.1,0.1,1,1,0.3,-0.2,0.1,-0.2,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0.0,0.0,0.0,0.00,5,3,3,2,2,0,0,0,0,1.000,0.67,-0.0,1.087,0,0,27.0,0,0,0.00,2,2,0,0,0,0,1,0,0,0,0,0.0,0.0
1917,C,Mike Grady,Nenyaffle,NEN,40176,4,4,17,13,3,3,0,0,0,1,1,4,0,0,0,0,4,0,.338,.333,2,-0.5,0.0,0,0,-0.5,0.0,-0.9,-0.9,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0.0,0.0,0.0,0.00,0,0,0,0,0,0,0,0,0,.000,0.00,0.0,.000,0,0,0.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1530,C,Mike Grady,Delft,DEL,40176,3,2,11,8,5,3,2,0,0,1,4,3,1,0,0,0,0,0,.605,.625,4,2.6,0.3,1,0,2.6,0.3,0.1,0.4,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0.0,0.0,0.0,0.00,0,0,0,0,0,0,0,0,0,.000,0.00,0.0,.000,0,0,0.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
751,C,Mike Grady,Taters,TAT,40176,5,2,12,11,3,3,0,0,0,2,1,0,0,0,0,1,5,0,.227,.429,0,-1.7,-0.2,1,1,-1.7,-0.3,-0.8,-1.1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0.0,0.0,0.0,0.00,0,0,0,0,0,0,0,0,0,.000,0.00,0.0,.000,0,0,0.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
3113,C,Yermin Mercedes,Apopka,APO,34827,2,1,4,3,1,1,0,0,0,0,1,1,0,0,0,0,2,0,.416,1.000,0,0.2,0.0,0,0,0.2,0.0,-0.5,-0.5,3,0,2.2,23,14,7,7,0,0,0,8,8,9,0,5,0,.778,0,0,0,0,3,0.16,37,113,1,1,0,0,10.46,-0.0,-0.1,-0.4,7.29,0,0,0,0,0,0,0,0,0,.000,0.00,0.0,.000,0,0,0.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
3164,C,Austin Nola,Falls Church,FC,34067,3,3,12,10,2,2,0,0,0,1,2,2,0,0,0,0,1,1,.277,.222,0,-1.1,-0.1,0,0,-1.1,0.0,0.1,0.1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0.0,0.0,0.0,0.00,0,0,0,0,0,0,0,0,0,.000,0.00,0.0,.000,0,0,0.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
747,C,Austin Nola,Taters,TAT,34067,3,3,12,10,3,3,0,0,0,0,2,1,0,1,0,0,3,0,.355,.429,1,-0.2,-0.0,0,0,-0.1,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0.0,0.0,0.0,0.00,0,0,0,0,0,0,0,0,0,.000,0.00,0.0,.000,0,0,0.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
621,C,Austin Nola,Valhala,VAL,34067,3,2,7,6,0,0,0,0,0,0,0,1,0,0,0,0,4,0,.108,.000,0,-1.8,-0.2,0,0,-1.8,0.0,-0.4,-0.4,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0.0,0.0,0.0,0.00,0,0,0,0,0,0,0,0,0,.000,0.00,0.0,.000,0,0,0.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
