ID,POS,Name,TM,TM,CID,G,GS,PA,AB,H,1B,2B,3B,HR,RBI,R,BB,IBB,HP,SH,SF,SO,GIDP,wOBA,BABIP,wRC,wRAA,WAR,SB,CS,BatR,wSB,UBR,BsR,G,GS,IP,BF,AB,HA,1B,2B,3B,HR,R,ER,BB,IBB,K,HP,BABIP,SH,SF,WP,DP,RA,pLi,PPG,PI,GB,FB,SB,CS,FIP,WPA,WAR,rWAR,SIERA,POS,G,GS,TC,A,PO,E,DP,TP,PCT,RNG,ZR,EFF,SBA,RTO,IP,PB,CER,CERA,BIZ-R,BIZ-Rm,BIZ-L,BIZ-Lm,BIZ-E,BIZ-Em,BIZ-U,BIZ-Um,BIZ-Z,BIZ-Zm,BIZ-I,FRM,ARM
1696,C,Joe Azcue,Northgate,NOR,40485,6,6,24,24,6,2,1,1,2,3,3,0,0,0,0,0,6,1,.336,.250,2,-0.8,-0.1,0,0,-0.7,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0.0,0.0,0.0,0.00,2,6,6,53,2,50,1,1,0,.981,9.00,-0.5,.000,11,2,52.0,0,44,7.62,2,2,0,0,0,0,0,0,0,0,0,-1.8,0.0
715,C,Joey Bart,Brooklyn,BRO,34015,8,7,30,29,5,3,0,0,2,6,3,0,0,1,0,0,11,0,.235,.188,0,-4.0,-0.4,0,0,-3.9,0.0,-0.5,-0.5,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0.0,0.0,0.0,0.00,2,6,6,59,6,53,0,1,0,1.000,10.02,-0.0,1.138,7,2,53.0,0,33,5.60,0,0,0,0,0,0,0,0,0,0,0,-0.8,0.0
1946,C,Bob Barton,London,LON,40471,4,4,16,16,4,3,1,0,0,2,2,0,0,0,0,0,4,1,.246,.333,0,-2.0,-0.1,0,0,-1.9,0.0,0.2,0.2,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0.0,0.0,0.0,0.00,2,4,4,45,4,41,0,1,0,1.000,11.25,0.3,1.138,5,2,36.0,0,31,7.75,0,0,0,0,1,1,0,0,0,0,0,-0.5,0.0
1645,C,Bob Barton,Montreal,MON,40471,15,9,36,33,11,8,3,0,0,5,3,3,0,0,0,0,8,3,.366,.440,5,-0.2,0.1,0,0,-0.0,0.0,-0.1,-0.1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0.0,0.0,0.0,0.00,2,15,9,101,6,94,1,1,0,.990,10.11,0.8,.000,7,5,89.0,0,34,3.44,2,2,0,0,0,0,0,0,0,0,0,-1.1,0.0
255,C,Bob Barton,Amesbury,AME,40471,1,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,.000,.000,0,-1.5,-0.0,0,0,-1.5,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0.0,0.0,0.0,0.00,2,1,1,13,0,13,0,0,0,1.000,13.00,0.0,.000,0,0,9.0,0,8,8.00,0,0,0,0,0,0,0,0,0,0,0,0.7,0.0
870,C,Harry Bemis,Moss Island,MM,40461,1,1,4,4,2,1,1,0,0,3,0,0,0,0,0,0,0,1,.530,.500,1,0.6,0.1,0,0,0.7,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0.0,0.0,0.0,0.00,2,1,1,6,1,5,0,0,0,1.000,6.00,-0.2,.000,4,1,9.0,0,10,10.00,0,0,0,0,0,0,0,0,0,0,0,0.3,0.0
8735,C,Smoky Burgess,St Hyacinthe,OWLS,40411,1,1,5,4,1,1,0,0,0,0,0,1,0,0,0,0,2,0,.333,.500,0,-0.2,-0.1,0,0,-0.2,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0.0,0.0,0.0,0.00,2,1,1,11,0,11,0,0,0,1.000,11.00,-0.1,.000,1,0,9.0,0,11,11.00,0,0,0,0,0,0,0,0,0,0,0,-0.9,0.0
3181,C,Smoky Burgess,Chicago,CHI,40411,12,12,47,38,10,8,1,0,1,7,9,9,0,0,0,0,9,1,.362,.321,7,-0.4,0.1,0,0,-0.2,0.0,0.5,0.5,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0.0,0.0,0.0,0.00,2,12,12,124,6,117,1,0,0,.992,10.89,-0.5,.569,13,4,101.2,1,57,5.05,1,1,1,1,0,0,0,0,1,0,0,-0.7,0.0
2466,C,Smoky Burgess,Bethany,BET,40411,10,7,35,31,13,8,3,0,2,7,10,4,0,0,0,0,4,0,.499,.440,10,4.5,0.4,0,0,4.6,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0.0,0.0,0.0,0.00,2,7,7,54,3,51,0,0,0,1.000,7.59,0.3,1.138,3,2,64.0,1,41,5.77,0,0,0,0,1,1,0,0,0,0,0,-1.1,0.0
2041,C,Smoky Burgess,Space,MAD,40411,10,9,38,36,7,6,1,0,0,4,1,2,0,0,0,0,10,0,.215,.269,0,-5.9,-0.5,0,0,-5.7,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0.0,0.0,0.0,0.00,2,10,9,103,6,96,1,0,0,.990,11.10,-1.1,.000,6,0,82.2,2,63,6.86,2,2,0,0,1,0,0,0,0,0,0,-1.3,0.0
