ID,POS,Name,TM,TM,CID,G,GS,PA,AB,H,1B,2B,3B,HR,RBI,R,BB,IBB,HP,SH,SF,SO,GIDP,wOBA,BABIP,wRC,wRAA,WAR,SB,CS,BatR,wSB,UBR,BsR,G,GS,IP,BF,AB,HA,1B,2B,3B,HR,R,ER,BB,IBB,K,HP,BABIP,SH,SF,WP,DP,RA,pLi,PPG,PI,GB,FB,SB,CS,FIP,WPA,WAR,rWAR,SIERA,POS,G,GS,TC,A,PO,E,DP,TP,PCT,RNG,ZR,EFF,SBA,RTO,IP,PB,CER,CERA,BIZ-R,BIZ-Rm,BIZ-L,BIZ-Lm,BIZ-E,BIZ-Em,BIZ-U,BIZ-Um,BIZ-Z,BIZ-Zm,BIZ-I,FRM,ARM
323,SP,Dave Barnhill,Las Vegas,LV,40578, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,3,3,17.1,77,68,17,11,1,1,4,9,9,9,0,16,0,.271,0,0,0,1,0,0.99,101,303,21,14,4,0,6.83,-0.4,0.2,0.6,4.30,1,3,3,3,2,1,0,0,0,1.000,1.56,-0.9,1.019,4,0,17.1,0,0,0.00,1,1,0,0,0,0,0,0,0,0,0,-0.9,0.0
144,SP,Dave Barnhill,Joliet,JOL,40578, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,6,6,32.1,142,128,33,20,5,1,7,20,20,14,0,38,0,.313,0,0,1,0,0,0.95,91,546,23,33,1,1,5.88,-0.2,0.6,0.8,3.22,1,6,6,2,1,1,0,0,0,1.000,0.56,0.1,1.019,2,1,32.1,0,0,0.00,1,1,1,0,0,0,0,0,0,0,0,0.4,0.0
547,SP,Stan Baumgartner,CA,CA,40469, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,2,2,4.1,32,28,15,11,2,0,2,11,11,3,0,2,1,.542,0,0,0,0,0,1.09,51,103,3,8,0,0,11.97,-1.0,-0.1,-0.4,6.29,1,2,2,1,1,0,0,0,0,1.000,2.08,0.1,1.019,0,0,4.1,0,0,0.00,1,1,0,0,0,0,0,0,0,0,0,-0.0,0.0
485,SP,Alan Benes,Limoges,LIM,40459, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,3,3,16.0,74,63,16,9,1,0,6,8,8,11,0,21,0,.278,0,0,0,0,0,0.92,103,309,11,14,1,2,8.43,0.0,-0.0,0.6,3.62,1,3,3,0,0,0,0,0,0,.000,0.00,0.3,.000,3,2,16.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.5,0.0
726,SP,Ralph Birkofer,Seattle,SEA,40452, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,1,1,4.1,22,20,8,7,0,0,1,6,6,2,0,4,0,.467,0,0,0,0,0,1.09,83,83,3,5,0,1,6.66,-0.2,0.1,-0.1,4.34,1,1,1,0,0,0,0,0,0,.000,0.00,0.3,.000,1,1,4.1,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,-0.4,0.0
215,SP,Ken Brett,Rancho Bernardo,RB,40428, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,2,2,17.2,64,61,11,6,3,0,2,4,3,3,0,12,0,.191,0,0,0,3,0,0.81,102,205,26,11,0,1,4.74,0.6,0.6,1.2,4.08,1,2,2,1,0,1,0,0,0,1.000,0.51,0.4,.000,1,1,17.2,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,-0.0,0.0
204,SP,Ken Brett,Pittsburgh,PIT,40428, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,1,1,7.0,28,27,6,2,1,0,3,4,4,1,0,10,0,.214,0,0,0,0,0,0.53,104,104,4,7,1,0,7.26,-0.2,0.1,0.2,1.22,1,1,1,1,1,0,0,0,0,1.000,1.29,-0.2,1.019,1,0,7.0,0,0,0.00,1,1,0,0,0,0,0,0,0,0,0,-0.3,0.0
799,SP,Larry Christenson,Taylor,TAY,38719, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,3,3,23.0,98,90,20,13,2,0,5,10,10,8,0,26,0,.254,0,0,0,0,0,1.15,108,326,17,26,1,0,5.73,-0.0,0.5,1.0,3.02,1,3,3,3,0,3,0,0,0,1.000,1.17,0.0,.000,1,0,23.0,0,0,0.00,0,0,1,0,0,0,0,0,0,0,0,0.1,0.0
758,SP,Larry Christenson,Underground,UND,38719, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,1,1,6.0,26,25,7,3,1,0,3,4,4,1,0,10,0,.333,0,0,0,0,0,0.92,102,102,1,7,0,0,7.79,-0.1,0.0,0.1,0.40,1,1,1,0,0,0,0,0,0,.000,0.00,0.1,.000,0,0,6.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.5,0.0
696,SP,Larry Christenson,Topeka,TOP,38719, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,3,3,12.1,60,51,18,10,3,0,5,12,12,9,0,11,0,.371,0,0,0,2,0,1.02,73,221,10,12,1,1,9.80,-0.4,-0.2,-0.0,5.02,1,3,3,2,0,2,0,0,0,1.000,1.46,0.1,1.019,2,1,12.1,0,0,0.00,1,1,0,0,0,0,0,0,0,0,0,-0.1,0.0
