ID,POS,Name,TM,TM,CID,G,GS,PA,AB,H,1B,2B,3B,HR,RBI,R,BB,IBB,HP,SH,SF,SO,GIDP,wOBA,BABIP,wRC,wRAA,WAR,SB,CS,BatR,wSB,UBR,BsR,G,GS,IP,BF,AB,HA,1B,2B,3B,HR,R,ER,BB,IBB,K,HP,BABIP,SH,SF,WP,DP,RA,pLi,PPG,PI,GB,FB,SB,CS,FIP,WPA,WAR,rWAR,SIERA,POS,G,GS,TC,A,PO,E,DP,TP,PCT,RNG,ZR,EFF,SBA,RTO,IP,PB,CER,CERA,BIZ-R,BIZ-Rm,BIZ-L,BIZ-Lm,BIZ-E,BIZ-Em,BIZ-U,BIZ-Um,BIZ-Z,BIZ-Zm,BIZ-I,FRM,ARM
438,SP,Adbert Alzolay,Neo,NEO,40619, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,1,1,5.0,23,23,8,4,1,0,3,4,4,0,0,6,0,.357,0,0,0,0,0,0.65,88,88,3,6,0,0,9.69,-0.2,-0.1,0.0,2.02,1,1,1,0,0,0,0,0,0,.000,0.00,0.0,.000,0,0,5.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.1,0.0
585,SP,Ian Anderson,Athens,ATH,34493, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,2,2,10.2,51,44,13,6,6,0,1,10,6,7,0,10,0,.364,0,0,1,2,0,0.85,97,194,13,5,1,2,5.61,-0.3,0.2,-0.0,4.75,1,2,2,0,0,0,0,0,0,.000,0.00,0.2,.000,3,2,10.2,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.4,0.0
196,SP,Dave Barnhill,Joliet,JOL,40578, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,1,1,5.0,29,25,9,8,0,0,1,6,4,4,0,7,0,.471,0,0,0,1,0,0.87,127,127,5,2,0,0,6.49,-0.3,0.1,-0.1,4.13,1,1,1,0,0,0,0,0,0,.000,0.00,0.0,.000,0,0,5.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.4,0.0
293,SP,Ken Brett,Rancho Bernardo,RB,40428, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,3,3,20.1,88,84,25,18,5,0,2,7,7,3,0,18,1,.359,0,0,1,1,0,1.07,99,299,15,26,2,1,4.39,-0.3,0.7,1.0,3.27,1,3,3,1,1,0,0,0,0,1.000,0.44,-0.1,1.046,3,1,20.1,0,0,0.00,0,0,0,0,1,1,0,0,0,0,0,-0.4,0.0
212,SP,Aaron Brooks,Stamford,Stam,40740, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,2,2,3.2,27,23,12,8,0,0,4,12,12,4,0,2,0,.471,0,0,0,0,0,1.14,50,101,5,4,2,0,20.66,-1.0,-0.4,-0.5,6.56,1,1,1,0,0,0,0,0,0,.000,0.00,-0.6,.000,2,0,3.2,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
374,SP,Kris Bubic,CityName,CIT,34734, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,3,3,12.1,64,51,15,9,2,0,4,13,12,11,0,14,1,.324,0,1,2,0,0,1.02,86,259,14,8,1,0,9.16,-0.5,-0.1,-0.1,4.77,1,3,3,1,0,1,0,0,0,1.000,0.73,-0.2,.000,1,0,12.1,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,-0.5,0.0
682,SP,Daniel Castano,Uxbridge,UXB,34456, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,2,2,12.0,50,46,12,5,5,0,2,6,6,4,0,10,0,.294,0,0,0,2,0,0.82,87,175,13,11,0,0,5.79,-0.3,0.2,0.4,3.97,1,2,2,3,2,1,0,0,0,1.000,2.25,0.2,1.046,0,0,12.0,0,0,0.00,2,2,0,0,0,0,0,0,0,0,0,-0.3,0.0
810,SP,Larry Christenson,Las Vegas,LV,38719, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,3,3,13.0,68,57,19,8,6,0,5,13,13,10,0,10,0,.326,0,1,1,0,0,1.33,87,263,11,18,3,0,10.06,-0.7,-0.2,-0.1,5.54,1,3,3,2,2,0,0,0,0,1.000,1.38,-0.7,1.046,3,0,13.0,0,0,0.00,2,2,0,0,0,0,0,0,0,0,0,0.0,0.0
761,SP,Larry Christenson,Allston,ALL,38719, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,2,2,3.0,23,21,12,9,2,0,1,11,10,2,0,4,0,.688,0,0,0,0,0,0.92,37,74,2,3,0,0,7.96,-0.8,-0.0,-0.5,4.43,1,1,1,0,0,0,0,0,0,.000,0.00,0.0,.000,0,0,3.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.1,0.0
625,SP,Larry Christenson,Kannapolis,KAN,38719, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,3,3,13.2,71,63,21,14,3,0,4,11,9,8,0,18,0,.415,0,0,1,0,0,1.19,97,291,4,18,2,0,7.22,-0.8,0.1,0.1,3.34,1,3,3,1,1,0,0,0,0,1.000,0.66,-0.5,.000,2,0,13.2,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,-0.4,0.0
