ID,POS,Name,TM,CID,G,GS,PA,AB,H,1B,2B,3B,HR,RBI,R,BB,IBB,HP,SH,SF,SO,GIDP,wOBA,BABIP,wRC,wRAA,WAR,SB,CS,BatR,wSB,UBR,BsR,G,GS,IP,BF,AB,HA,1B,2B,3B,HR,R,ER,BB,IBB,K,HP,BABIP,SH,SF,WP,DP,RA,pLi,PPG,PI,GB,FB,SB,CS,FIP,WPA,WAR,rWAR,SIERA,POS,G,GS,TC,A,PO,E,DP,TP,PCT,RNG,ZR,EFF,SBA,RTO,IP,PB,CER,CERA,BIZ-R,BIZ-Rm,BIZ-L,BIZ-Lm,BIZ-E,BIZ-Em,BIZ-U,BIZ-Um,BIZ-Z,BIZ-Zm,BIZ-I,FRM,ARM
384,C,Joey Bart,Oklahoma City,34015,8,8,35,31,7,4,0,0,3,5,5,4,0,0,0,0,15,1,.342,.308,4,-0.9,-0.1,0,0,-0.9,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0.0,0.0,0.0,0.00,2,8,8,83,5,77,1,0,0,.988,10.70,-0.2,1.013,9,2,69.0,1,46,6.00,1,1,1,1,1,1,0,0,0,0,0,-1.8,0.0
634,C,Anthony Bemboom,Tokyo,40572,2,2,7,7,2,1,1,0,0,1,0,0,0,0,0,0,1,0,.302,.333,0,-0.4,-0.0,0,0,-0.5,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0.0,0.0,0.0,0.00,2,2,2,24,0,24,0,0,0,1.000,12.00,-0.2,.000,3,0,18.0,0,10,5.00,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2226,C,Smoky Burgess,Finneytown,40411,2,2,8,8,3,3,0,0,0,0,0,0,0,0,0,0,1,1,.340,.429,1,-0.2,-0.0,0,0,-0.2,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0.0,0.0,0.0,0.00,2,2,2,26,1,25,0,1,0,1.000,13.76,-0.3,.000,3,0,17.0,0,25,13.24,0,0,0,0,0,0,0,0,0,0,0,-0.1,0.0
754,C,Smoky Burgess,Hanover,40411,7,7,31,30,9,7,0,0,2,4,4,1,0,0,0,0,5,0,.344,.304,4,-0.7,0.0,0,0,-0.8,0.0,0.3,0.3,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0.0,0.0,0.0,0.00,2,7,7,81,6,75,0,1,0,1.000,11.95,0.4,1.013,3,2,61.0,0,42,6.20,0,0,0,0,0,0,0,0,0,0,0,-0.9,0.0
568,C,Smoky Burgess,Caledon,40411,4,4,17,14,4,3,1,0,0,0,0,3,0,0,0,0,0,1,.363,.286,2,-0.1,-0.0,0,0,-0.1,0.0,0.1,0.1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0.0,0.0,0.0,0.00,2,4,4,41,2,38,1,0,0,.976,10.91,0.0,.000,6,2,33.0,0,34,9.27,0,0,0,0,0,0,0,0,0,0,0,-0.9,0.0
485,C,Smoky Burgess,Montreal,40411,10,9,39,37,8,6,1,0,1,5,4,2,1,0,0,0,8,1,.235,.250,0,-5.1,-0.5,0,1,-5.2,-0.5,-0.4,-0.9,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0.0,0.0,0.0,0.00,2,9,9,97,2,94,1,1,0,.990,10.54,-0.5,.000,7,2,82.0,2,44,4.83,0,0,0,0,0,0,0,0,0,0,0,-1.2,0.0
225,C,Smoky Burgess,Cucuta,40411,6,6,26,25,8,3,3,0,2,8,2,1,0,0,0,0,10,0,.410,.462,5,1.1,0.1,0,0,1.0,0.0,-0.3,-0.3,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0.0,0.0,0.0,0.00,2,6,6,55,4,50,1,1,0,.982,9.72,0.1,1.013,7,3,50.0,1,33,5.94,0,0,0,0,1,1,0,0,0,0,0,-0.3,0.0
158,C,Smoky Burgess,Yakima,40411,2,1,4,4,2,2,0,0,0,1,0,0,0,0,0,0,1,0,.453,.667,0,0.3,0.1,0,0,0.3,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0.0,0.0,0.0,0.00,2,2,1,16,1,15,0,1,0,1.000,16.00,-0.1,.000,1,0,9.0,0,5,5.00,0,0,0,0,0,0,0,0,0,0,0,0.3,0.0
81,C,Smoky Burgess,California,40411,12,12,53,48,13,9,1,0,3,11,7,4,0,0,0,1,10,4,.334,.278,6,-1.7,-0.1,0,0,-1.8,0.0,0.3,0.3,1,0,0.1,2,1,0,0,0,0,0,0,0,0,0,1,1,.000,0,0,0,0,1,0.15,12,12,0,0,0,0,6.20,0.0,0.0,0.0,-0.43,2,12,12,134,12,121,1,0,0,.993,11.40,-0.0,.507,16,6,105.0,0,66,5.66,0,0,1,1,1,0,0,0,0,0,1,-2.4,0.0
288,C,Luis Campusano,St Catharines,40677,2,2,8,8,4,3,0,0,1,1,1,0,0,0,0,0,1,1,.563,.500,2,1.5,0.1,0,0,1.5,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0.0,0.0,0.0,0.00,2,2,2,26,2,23,1,0,0,.962,12.50,-0.3,.000,0,0,18.0,0,13,6.50,0,0,0,0,1,0,0,0,0,0,0,-0.4,0.0
