ID,POS,Name,TM,CID,G,GS,PA,AB,H,1B,2B,3B,HR,RBI,R,BB,IBB,HP,SH,SF,SO,GIDP,wOBA,BABIP,wRC,wRAA,WAR,SB,CS,BatR,wSB,UBR,BsR,G,GS,IP,BF,AB,HA,1B,2B,3B,HR,R,ER,BB,IBB,K,HP,BABIP,SH,SF,WP,DP,RA,pLi,PPG,PI,GB,FB,SB,CS,FIP,WPA,WAR,rWAR,SIERA,POS,G,GS,TC,A,PO,E,DP,TP,PCT,RNG,ZR,EFF,SBA,RTO,IP,PB,CER,CERA,BIZ-R,BIZ-Rm,BIZ-L,BIZ-Lm,BIZ-E,BIZ-Em,BIZ-U,BIZ-Um,BIZ-Z,BIZ-Zm,BIZ-I,FRM,ARM
699,RP,Ted Abernathy,West Bend,39168, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,6,0,5.1,23,21,6,5,1,0,0,4,4,1,0,6,1,.400,0,0,0,1,6,1.52,13,79,3,6,0,0,2.97,-0.3,0.2,0.0,2.55,1,6,0,0,0,0,0,0,0,.000,0.00,0.0,.000,0,0,5.1,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
566,RP,Austin Adams,Caledon,34057, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,3,0,3.0,16,11,3,1,1,0,1,3,3,4,0,4,0,.286,0,1,1,0,3,0.34,23,70,3,2,0,0,9.76,-0.0,-0.1,-0.1,5.22,1,3,0,0,0,0,0,0,0,.000,0.00,0.0,.000,0,0,3.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
533,RP,Keegan Akin,Centralia,35001, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,2,0,2.1,13,11,3,1,2,0,0,4,2,2,0,4,0,.429,0,0,2,0,2,0.51,29,58,1,2,0,0,3.23,-0.1,0.1,-0.2,3.33,1,2,0,0,0,0,0,0,0,.000,0.00,0.0,.000,0,0,2.1,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.3,0.0
798,RP,Jorge Alcala,Twilight,34717, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,5,0,6.2,33,29,9,7,1,0,1,4,3,4,0,7,0,.381,0,0,0,0,5,0.81,26,134,6,7,1,0,5.74,-0.0,0.0,0.1,4.28,1,5,0,2,2,0,0,0,0,1.000,2.70,-0.3,1.011,1,0,6.2,0,0,0.00,2,2,1,0,0,0,0,0,0,0,0,0.1,0.0
718,RP,Jorge Alcala,Arlington,34717, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,4,0,4.0,22,16,6,2,2,0,2,4,4,3,0,4,1,.364,1,1,1,0,4,0.95,20,82,3,5,0,0,11.59,-0.2,-0.2,-0.1,4.88,1,4,0,1,1,0,0,0,0,1.000,2.25,0.1,1.011,0,0,4.0,0,0,0.00,1,1,0,0,0,0,0,0,0,0,0,-0.1,0.0
51,RP,Jorge Alcala,Gravity Falls,34717, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,3,0,3.0,18,15,6,4,1,0,1,5,5,3,0,2,0,.417,0,0,0,0,3,0.26,23,69,4,3,0,0,10.09,-0.1,-0.1,-0.2,6.19,1,3,0,0,0,0,0,0,0,.000,0.00,0.0,.000,0,0,3.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,-0.1,0.0
748,RP,Jose Alvarez,Hanover,34029, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,6,0,4.0,26,18,8,4,3,0,1,8,7,6,2,4,1,.538,1,0,0,1,6,1.75,14,86,3,3,0,0,9.09,-0.6,-0.1,-0.5,6.35,1,6,0,1,1,0,0,0,0,1.000,2.25,0.0,.000,0,0,4.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.1,0.0
750,RP,Scott Barlow,Hanover,34744, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,4,0,4.0,26,20,8,6,0,0,2,6,5,4,1,5,1,.429,0,1,1,0,4,2.63,23,94,2,5,0,0,11.09,-0.9,-0.3,-0.4,4.91,1,4,0,1,0,0,1,0,0,.000,0.00,-0.4,.000,0,0,4.0,0,0,0.00,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0
480,RP,Scott Barlow,Montreal,34744, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,9,0,11.2,57,45,14,8,2,1,3,12,11,11,0,13,0,.367,0,1,0,1,9,0.75,26,236,11,8,1,2,8.03,0.0,-0.2,-0.2,4.87,1,8,0,2,2,0,0,1,0,1.000,1.54,0.4,1.011,3,2,11.2,0,0,0.00,0,0,1,1,0,0,0,0,0,0,0,-0.4,0.0
2234,RP,Alan Benes,Finneytown,40459, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,3,0,3.1,15,13,3,2,1,0,0,3,0,2,0,8,0,.600,0,0,0,0,3,0.45,20,61,0,2,0,0,1.09,0.0,0.2,-0.0,0.29,1,3,0,0,0,0,0,0,0,.000,0.00,0.0,.000,0,0,3.1,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.1,0.0
93,RP,Alan Benes,California,40459, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,10,3,12.2,60,46,13,5,2,0,6,12,12,11,0,14,0,.241,0,3,2,1,7,1.23,25,251,10,12,1,1,10.64,-1.1,-0.4,-0.1,4.70,1,10,3,2,1,1,0,0,0,1.000,1.42,0.1,1.011,2,1,12.2,0,0,0.00,1,1,0,0,0,0,0,0,0,0,0,0.1,0.0
731,RP,Phil Bickford,Hanover,40714, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,5,0,4.0,18,17,5,3,1,0,1,2,2,1,0,5,0,.364,0,0,0,0,5,0.73,14,73,4,3,0,0,5.59,-0.3,0.0,0.1,2.71,1,4,0,0,0,0,0,0,0,.000,0.00,-0.1,.000,0,0,4.0,0,0,0.00,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0
500,RP,Brad Brach,Chaska,39409, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,2,0,1.1,8,6,2,1,1,0,0,3,3,1,0,3,1,.667,0,0,1,0,2,0.28,16,32,1,0,2,0,4.09,-0.0,0.0,-0.1,2.55,1,2,0,0,0,0,0,0,0,.000,0.00,-0.5,.000,2,0,1.1,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
618,RP,Jake Brentz,Mt Jackson,34748, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,3,0,3.1,21,15,5,1,1,0,3,7,7,5,0,6,1,.333,0,0,0,0,3,0.60,28,85,3,1,0,0,17.59,-0.1,-0.3,-0.3,4.68,1,3,0,0,0,0,0,0,0,.000,0.00,0.0,.000,0,0,3.1,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.3,0.0
16,RP,Nelson Briles,Minnesota,38888, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,5,0,9.1,36,34,7,3,1,0,3,4,4,2,0,16,0,.267,0,0,0,1,5,0.61,27,136,4,6,1,0,5.48,0.3,0.1,0.3,0.59,1,5,0,2,2,0,0,0,0,1.000,1.93,-0.1,1.011,1,0,9.1,0,0,0.00,2,2,0,0,0,0,0,0,0,0,0,-0.3,0.0
572,RP,Connor Brogdon,Caledon,34407, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,3,0,4.1,21,19,6,5,0,0,1,2,2,2,0,5,0,.385,0,0,0,0,3,1.53,28,86,3,5,0,0,6.17,-0.1,0.0,0.1,3.56,1,3,0,0,0,0,0,0,0,.000,0.00,0.0,.000,0,0,4.1,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.1,0.0
